ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	Expression
XM_027361625.1	7.16346593812057	4.17045907911353	3.07764439953811e-14	3.03184842991068e-13	0	6	2	6	8	4	902	595	862	3825	5586	3942	0	0.485313099280268	0.199213455434549	0.221752703491641	0.391986771248924	0.168984214228911	8.74196813791508	6.7178661378823	7.7787631437265	74.4628335926571	70.8383769652102	44.9555722748489	Down_muscle_Up_hep
XM_027366897.1	2.96344350442915	1.73186345282884	3.11933246868599e-14	3.06904600067694e-13	14	9	4	26	12	13	472	308	628	381	717	373	1.1658902126498	0.727969648920402	0.398426910869098	0.960928381797111	0.587980156873385	0.54919869624396	4.57451104334359	3.47748364784495	5.66712674508149	7.4170822480529	9.09257362765051	4.25378702651412	Down_muscle_Up_hep
XM_027370269.1	6.01600797466671	1.58819535337246	3.11844891323862e-14	3.06904600067694e-13	0	2	4	2	0	0	314	328	364	448	713	576	0	0.161771033093423	0.398426910869098	0.073917567830547	0	0	3.04321285510569	3.70329427432839	3.28476773122557	8.7213985488916	9.041847972824	6.56885074335692	Down_muscle_Up_hep
XM_027363240.1	6.94190334019934	1.60162471137314	3.17378604928593e-14	3.12065659119215e-13	0	0	4	0	0	0	406	485	445	486	658	324	0	0	0.398426910869098	0	0	0	3.93485483813029	5.47590769222339	4.015718792295	9.46116003294937	8.3443702189596	3.69497854313827	Down_muscle_Up_hep
XM_027358022.1	3.84008382497938	2.54669341718138	3.24534563544529e-14	3.18901133384888e-13	2	15	12	18	13	16	1473	1386	1757	340	557	439	0.166555744664256	1.21328274820067	1.19528073260729	0.665258110474923	0.636978503279501	0.675936856915643	14.2759634890786	15.6486764153023	15.855321164185	6.61891854156952	7.06354743459042	5.0064678408571	Down_muscle_Up_hep
XM_027351061.1	7.75441083440784	3.03701697939478	3.26137781696493e-14	3.20275091214708e-13	0	2	4	0	0	0	647	986	798	1431	2231	1408	0	0.161771033093423	0.398426910869098	0	0	0	6.27056916322734	11.1324638856335	7.20122156460991	27.8578600970176	28.2922339794816	16.0571907059836	Down_muscle_Up_hep
XM_027361534.1	-3.57243527163807	6.18643225229702	3.28654489501753e-14	3.22543828139157e-13	1887	2220	2015	2836	1225	2468	828	702	926	713	793	1713	157.145345090726	179.565846733699	200.707556350308	104.815111183716	60.0229743474914	104.263260179238	8.02477784722138	7.9259529895687	8.35630472284308	13.8802615298208	10.056361069354	19.5354884086292	Up_muscle_Down_hep
XM_027369246.1	7.41542483200571	3.87568135119075	3.39303291884082e-14	3.32785601531507e-13	2	6	5	0	0	0	2321	3911	2830	1887	2423	1244	0.166555744664256	0.485313099280268	0.498033638586373	0	0	0	22.494576550001	44.1572680088364	25.5381667015615	36.7349979057108	30.7270654111537	14.1868929248889	Down_muscle_Up_hep
XM_027357721.1	8.72309859172715	4.46220635131123	3.40263559910768e-14	3.33518058974017e-13	0	4	4	0	0	0	2261	9971	4128	1317	2563	2868	0	0.323542066186845	0.398426910869098	0	0	0	21.913070908898	112.577887833318	37.2514318530197	25.6385756448443	32.5024633300812	32.7074026596313	Down_muscle_Up_hep
XM_027372727.1	8.21709790179234	-1.20393760407371	3.65722267442957e-14	3.58247317023747e-13	0	0	0	0	0	0	52	37	79	61	77	43	0	0	0	0	0	0	0.503971555622599	0.417749658994361	0.712902886722034	1.18751185598747	0.976468855410166	0.490382954799215	Down_muscle_Up_hep
XM_027366879.1	2.89778428961421	3.9263815808471	3.69032337828601e-14	3.61263235979577e-13	52	59	27	63	59	106	2323	1651	2456	2535	2175	1730	4.33044936127067	4.77224547625597	2.68938164836641	2.32840338666223	2.89090243796081	4.47808167706613	22.5139600713711	18.6406672162079	22.1631580985989	49.3498779496433	27.5820748119105	19.7293607395963	Down_muscle_Up_hep
XM_027376473.1	5.30734909693566	3.88753230117412	3.72186694832566e-14	3.64123038200627e-13	13	8	8	16	10	18	694	1517	642	3032	4950	1815	1.08261234031767	0.64708413237369	0.796853821738197	0.591340542644376	0.489983464061155	0.760428964030098	6.72608191542469	17.1277360187688	5.79346396551324	59.0251794648199	62.7729978477964	20.698722394432	Down_muscle_Up_hep
XR_003475561.1	9.41250694878613	3.07463144688394	3.79075321554635e-14	3.70630339422379e-13	0	0	2	0	0	0	519	423	664	2662	775	1961	0	0	0.199213455434549	0	0	0	5.03002379554094	4.77589475012473	5.99199388333456	51.8222386989943	9.82809562263479	22.3637435897967	Down_muscle_Up_hep
XM_027382289.1	6.56582639604784	0.56845798858757	3.91337574037485e-14	3.82380128627996e-13	0	0	0	1	0	2	56	153	162	291	338	258	0	0	0	0.0369587839152735	0	0.0844921071144554	0.542738598362799	1.72745129259831	1.46190212213885	5.6650155752845	4.28631783283943	2.94229772879529	Down_muscle_Up_hep
XM_027374733.1	8.28459930143035	1.01673348569357	3.92489075123468e-14	3.83265581858067e-13	0	1	0	0	0	0	57	235	127	306	464	607	0	0.0808855165467113	0	0	0	0	0.552430359047849	2.6532748611804	1.14605907105947	5.95702668741257	5.88417595987425	6.92238264100287	Down_muscle_Up_hep
XM_027353461.1	4.66412141836967	2.41752208141744	4.04690561385391e-14	3.94905380258671e-13	0	8	4	6	12	12	481	1278	502	847	994	697	0	0.64708413237369	0.398426910869098	0.221752703491641	0.587980156873385	0.506952642686732	4.66173688950904	14.4292990322917	4.53009176119571	16.4888941314982	12.6053252243858	7.94876556965239	Down_muscle_Up_hep
XM_027372966.1	6.85274272719967	0.337847403538844	4.04914502799789e-14	3.94905380258671e-13	0	0	0	2	0	0	54	142	112	205	300	273	0	0	0	0.073917567830547	0	0	0.523355076992699	1.60325544803241	1.01069776345402	3.99081853241692	3.80442411198766	3.11336155023687	Down_muscle_Up_hep
XM_027360990.1	8.70776519156064	3.36178638489986	4.07247012542177e-14	3.96684995259288e-13	0	2	2	0	0	0	532	713	756	710	4351	2877	0	0.161771033093423	0.199213455434549	0	0	0	5.15601668444659	8.05014883413459	6.82220990331466	13.8218593073952	55.1768310375277	32.8100409524963	Down_muscle_Up_hep
XM_027372107.1	4.41053765188851	5.09093650714542	4.07111798235626e-14	3.96684995259288e-13	38	67	42	70	23	46	9605	9027	9888	1900	3987	1546	3.16455914862087	5.41932960862966	4.18348256412553	2.58711487406914	1.12696196734066	1.94331846363247	93.0893613799051	101.9196262633	89.2301739735123	36.9880742028885	50.560796448316	17.6309778632462	Down_muscle_Up_hep
XM_027370850.1	10.5345067229847	4.21654902291183	4.09248133287806e-14	3.98385846385588e-13	0	0	2	0	0	0	3460	8057	2773	740	4420	150	0	0	0.199213455434549	0	0	0	33.5334919702729	90.9678108788533	25.0237937326608	14.4058815316513	56.0518485832848	1.71063821441587	Down_muscle_Up_hep
XM_027351329.1	4.19102536481504	2.03055630847615	4.13965144017618e-14	4.02726737866206e-13	8	8	2	2	7	14	1404	788	1063	221	430	311	0.666222978657026	0.64708413237369	0.199213455434549	0.073917567830547	0.342988424842808	0.591444749801188	13.6072320018102	8.89693868344748	9.59260466563952	4.30229705202019	5.45300789384898	3.54672323122223	Down_muscle_Up_hep
XM_027355123.1	-4.15436021854094	4.00804396957191	4.18848833699839e-14	4.07224279883403e-13	396	695	562	380	214	323	114	118	163	103	139	228	32.9780374435228	56.2154339999643	55.9789809771083	14.0443378878039	10.4856461309087	13.6454752989845	1.1048607180957	1.33228269625229	1.47092620931255	2.00514296994606	1.76271650522095	2.60017008591212	Up_muscle_Down_hep
XM_027358341.1	8.95756968371739	-0.561746063702034	4.20783978215493e-14	4.08851298236248e-13	0	0	0	0	0	0	65	108	94	146	93	39	0	0	0	0	0	0	0.629964444528249	1.21937738301057	0.848264194327484	2.84224149137985	1.17937147471617	0.444765935748125	Down_muscle_Up_hep
XM_027355124.1	-4.16502391361087	4.01176086840863	4.25001282332915e-14	4.12692357686107e-13	385	700	549	368	269	325	156	82	133	110	129	247	32.0619808478694	56.6198615826979	54.6840935167837	13.6008324808206	13.1805551832451	13.729967406099	1.5119146668678	0.925823568582098	1.20020359410165	2.14141482227249	1.63590236815469	2.81685092640479	Up_muscle_Down_hep
XM_027372215.1	7.23398943882909	0.72368780055272	4.26066386444015e-14	4.1346964110567e-13	0	0	0	0	0	2	250	173	252	201	596	46	0	0	0	0	0	0.0844921071144554	2.4229401712625	1.95326191908174	2.27406996777155	3.9129489025161	7.55812256914882	0.524595719087532	Down_muscle_Up_hep
XM_027361122.1	6.04936309271423	0.213316596930107	4.2688163437748e-14	4.14003640938159e-13	0	2	0	0	0	1	155	104	194	197	73	306	0	0.161771033093423	0	0	0	0.0422460535572277	1.50222290618275	1.17421525771388	1.75067291169715	3.83507927261528	0.925743200583664	3.48970195740837	Down_muscle_Up_hep
XM_027371250.1	6.97837856613438	3.32068268494845	4.36656745852082e-14	4.23221153672017e-13	0	7	4	2	0	0	2055	1994	2092	932	2298	798	0	0.566198615826979	0.398426910869098	0.073917567830547	0	0	19.9165682077777	22.5133194603988	18.8783903673734	18.1436237668906	29.1418886978255	9.1005953006924	Down_muscle_Up_hep
XM_027379136.1	-4.64324238738717	1.16269836944631	4.41040045200831e-14	4.27204567031481e-13	87	70	73	43	53	47	38	14	8	9	4	18	7.24517489289516	5.66198615826979	7.27129112336104	1.58922770835676	2.59691235952412	1.9855645171897	0.368286906031899	0.158067438538407	0.0721926973895731	0.17520666727684	0.0507256548265021	0.205276585729904	Up_muscle_Down_hep
XM_027353079.1	4.1236744296254	1.3740175218132	4.49314659880847e-14	4.34949953282425e-13	0	6	1	6	3	14	667	493	559	252	298	238	0	0.485313099280268	0.0996067277172746	0.221752703491641	0.146995039218346	0.591444749801188	6.46440437692834	5.56623194281676	5.04446473009642	4.90578668375153	3.77906128457441	2.71421263353984	Down_muscle_Up_hep
XM_027358095.1	4.32309534145172	0.745922214720015	4.52855120918088e-14	4.37834678788626e-13	0	4	2	0	5	4	302	220	337	140	391	176	0	0.323542066186845	0.199213455434549	0	0.244991732030577	0.168984214228911	2.92691172688509	2.48391689131783	3.04111737753577	2.72543704652863	4.95843275929058	2.00714883824795	Down_muscle_Up_hep
XM_027371626.1	-2.34401063244759	2.71933437499914	4.52759583016386e-14	4.37834678788626e-13	71	170	90	319	242	324	224	169	222	123	135	248	5.91272893558111	13.7505378129409	8.96460549455471	11.7898520689722	11.8575998302799	13.6877213525418	2.1709543934512	1.90809979378506	2.00334735256065	2.39449111945015	1.71199085039445	2.82825518116756	Up_muscle_Down_hep
XM_027369455.1	8.86446403099358	-0.64488063317873	4.58992308505984e-14	4.43493866920068e-13	0	0	0	0	0	0	61	55	74	144	87	82	0	0	0	0	0	0	0.591197401788049	0.620979222829456	0.667782450853551	2.80330667642944	1.10328299247642	0.93514889054734	Down_muscle_Up_hep
XM_027358358.1	8.65045275145861	4.00251409483438	4.68660117495048e-14	4.52555356968024e-13	0	0	6	0	0	0	3802	3598	3637	1642	2627	1314	0	0	0.597640366303647	0	0	0	36.84807412456	40.6233317043706	32.8206050507347	31.9654830742857	33.3140738073053	14.985190758283	Down_muscle_Up_hep
XM_027373030.1	-4.4610986998797	3.42237169314156	4.72401335736078e-14	4.55886255067356e-13	392	386	339	153	178	275	120	50	79	36	46	163	32.6449259541943	31.2218093870306	33.7666806961561	5.65469393903684	8.72170566028855	11.6176647282376	1.163011282206	0.564526566208597	0.712902886722034	0.700826669107361	0.583345030504774	1.85889352633191	Up_muscle_Down_hep
XM_027367636.1	8.52654080259157	4.22891074872537	4.72873496686274e-14	4.56060216804095e-13	0	6	0	0	3	0	1010	2125	2556	4481	3366	3200	0	0.485313099280268	0	0	0.146995039218346	0	9.78867829190048	23.9923790638654	23.0655668159686	87.2334528963912	42.6856385365015	36.4936152408718	Down_muscle_Up_hep
XM_027370359.1	2.62787117339983	1.39806921961121	4.76491233240724e-14	4.59265825302472e-13	8	6	4	23	18	20	619	420	590	233	200	296	0.666222978657026	0.485313099280268	0.398426910869098	0.85005203005129	0.881970235310078	0.844921071144554	5.99919986404594	4.74202315615221	5.32421143248101	4.53590594172264	2.53628274132511	3.37565940978064	Down_muscle_Up_hep
XM_027373331.1	-7.91081943740814	10.6711085365585	4.86299853887292e-14	4.68430882684036e-13	42602	64525	49820	42577	44396	47518	465	353	516	154	450	5182	3547.80391709333	5219.13795517654	4962.40717487462	1573.5941427606	2175.3305870459	2007.44797293234	4.50666871854824	3.98555755743269	4.65642898162746	2.99798075118149	5.70663616798149	59.0968481806868	Up_muscle_Down_hep
XM_027366854.1	4.41705932777694	1.07680302496966	4.93246586095506e-14	4.7482961559804e-13	2	2	2	7	4	2	411	580	637	85	71	378	0.166555744664256	0.161771033093423	0.199213455434549	0.258711487406914	0.195993385624462	0.0844921071144554	3.98331364155554	6.54850816801972	5.74834352964476	1.65472963539238	0.900380373170413	4.31080830032798	Down_muscle_Up_hep
XM_027366235.1	4.57912260815373	4.02458307682991	5.03672184701779e-14	4.8456737769585e-13	3	14	7	30	29	72	1965	1653	1874	3341	2955	2580	0.249833616996385	1.13239723165396	0.697247094020922	1.1087635174582	1.42095204577735	3.04171585612039	19.0443097461232	18.6632482788562	16.9111393635075	65.0406083746581	37.4735775030784	29.4229772879529	Down_muscle_Up_hep
XM_027357899.1	3.23526226661287	1.28466067762825	5.07797565181002e-14	4.88235640516183e-13	2	6	4	19	9	10	214	310	302	308	498	439	0.166555744664256	0.485313099280268	0.398426910869098	0.702216894390196	0.440985117655039	0.422460535572277	2.0740367866007	3.5000647104933	2.72527432645638	5.99596150236298	6.31534402589951	5.0064678408571	Down_muscle_Up_hep
XM_027362951.1	-4.1417947135832	8.90390429725105	5.09697275812321e-14	4.89760777201212e-13	13521	17231	14300	10762	13909	9871	4175	2852	4398	2769	6362	5370	1126.00011180271	1393.73833561638	1424.37620635703	397.750432496173	681.51800016266	417.010794663394	40.4631008600837	32.2005953365383	39.6879353899178	53.9052512988412	80.6791540015516	61.240848076088	Up_muscle_Down_hep
XM_027373775.1	-3.70779095712081	7.81529607660085	5.12928623069458e-14	4.92562803124598e-13	2914	5820	3686	22133	3449	10490	3234	2483	3403	1461	2689	3465	242.671719975822	470.75370630186	367.150398365874	818.008764396748	168.995296754692	443.161101815318	31.3431540554516	28.0343892779189	30.7089686520896	28.4418823212737	34.1003214571161	39.5157427530065	Up_muscle_Down_hep
XM_027355992.1	4.23398956123014	4.09002208952449	5.17323473294643e-14	4.96478006557464e-13	21	39	11	50	21	33	1225	2801	1363	3860	2018	3201	1.74883531897469	3.15453514532174	1.09567400489002	1.84793919576367	1.02896527452842	1.39411976738851	11.8724068391862	31.6247782390056	12.2998308177485	75.1441928542892	25.5910928599703	36.5050194956346	Down_muscle_Up_hep
XM_027383031.1	4.65403045911569	1.48144208637597	5.22626474112957e-14	5.01259424895079e-13	6	4	0	2	6	2	329	581	353	420	557	263	0.499667233992769	0.323542066186845	0	0.073917567830547	0.293990078436693	0.0844921071144554	3.18858926538144	6.55979869934389	3.18550277231491	8.17631113958588	7.06354743459042	2.99931900260915	Down_muscle_Up_hep
XM_027361966.1	7.21783794669704	4.952336935764	5.3032756547568e-14	5.08333612453499e-13	0	15	6	11	0	7	8001	8996	9347	2435	2128	2627	0	1.21328274820067	0.597640366303647	0.406546623068008	0	0.295722374900594	77.5437772410849	101.569619792251	84.3481428125424	47.4031372021229	26.9860483676991	29.9589772618032	Down_muscle_Up_hep
XM_027383817.1	-7.6359543322686	6.32943022047039	5.35578748990057e-14	5.1305226083511e-13	2516	3896	2217	2283	1377	1502	38	17	37	9	36	288	209.527126787635	315.129972465987	220.828115349198	84.3769036785694	67.470723001221	63.453572442956	0.368286906031899	0.191939032510923	0.333891225426775	0.17520666727684	0.456530893438519	3.28442537167846	Up_muscle_Down_hep
XM_027365042.1	7.00380541562991	2.54154278236333	5.39545842429293e-14	5.1653579914922e-13	2	4	0	0	0	2	2074	1273	2009	237	672	207	0.166555744664256	0.323542066186845	0	0	0	0.0844921071144554	20.1007116607937	14.3728463756709	18.1293911319565	4.61377557162346	8.52191001085236	2.36068073589389	Down_muscle_Up_hep
XM_027382094.1	7.33005881529034	4.2879083043902	5.43230143660916e-14	5.19744504871901e-13	0	6	0	4	12	4	1314	1433	1188	4547	5253	3256	0	0.485313099280268	0	0.147835135661094	0.587980156873385	0.168984214228911	12.7349735401557	16.1793313875384	10.7206155623516	88.5183017897547	66.6154662009039	37.132253507587	Down_muscle_Up_hep
XM_027383389.1	7.35995893295313	3.19639235296429	5.45777324224719e-14	5.21861989821726e-13	0	7	0	0	0	3	1946	1969	2286	1249	1232	569	0	0.566198615826979	0	0	0	0.126738160671683	18.8601662931073	22.2310561772945	20.6290632790705	24.3147919365304	15.6235016865627	6.48902096001752	Down_muscle_Up_hep
XM_027376699.1	3.13274776926623	0.463792556425401	5.47306029423409e-14	5.23003633254516e-13	4	4	2	8	1	9	280	231	241	84	250	148	0.333111489328513	0.323542066186845	0.199213455434549	0.295670271322188	0.0489983464061155	0.380214482015049	2.713692991814	2.60811273588372	2.17480500886089	1.63526222791718	3.17035342665638	1.68782970489032	Down_muscle_Up_hep
XM_027366462.1	-10.0871124065783	4.78643974508463	5.50488592098488e-14	5.25723335143446e-13	554	1102	567	2622	463	470	0	0	0	0	2	23	46.135941271999	89.1358392344758	56.4770146156947	96.9059314258471	22.6862343860315	19.855645171897	0	0	0	0	0.0253628274132511	0.262297859543766	Up_muscle_Down_hep
XM_027376807.1	7.87226214465965	5.29528301668333	5.52615800843236e-14	5.27432454024112e-13	0	9	12	3	0	2	8663	8493	8439	3727	7987	3338	0	0.727969648920402	1.19528073260729	0.11087635174582	0	0.0844921071144554	83.959722814588	95.8904825361922	76.1542716588259	72.555027660087	101.286451274818	38.0674023981344	Down_muscle_Up_hep
XM_027375903.1	4.74331778792538	2.66902300074015	5.54952879483515e-14	5.29339669661199e-13	2	8	4	21	5	10	220	837	690	1386	1107	1207	0.166555744664256	0.64708413237369	0.398426910869098	0.776134462220743	0.244991732030577	0.422460535572277	2.132187350711	9.45017471833191	6.22662014985068	26.9818267606334	14.0383249732345	13.7649354986663	Down_muscle_Up_hep
XM_027360302.1	7.89028484643536	3.33534218996048	5.64309191049515e-14	5.37935741364102e-13	0	7	0	0	0	0	2190	1828	2207	942	1801	1440	0	0.566198615826979	0	0	0	0	21.2249559002595	20.6390912605863	19.9161603923485	18.3382978416426	22.8392260856326	16.4221268583923	Down_muscle_Up_hep
XM_027363413.1	2.80153737775592	1.02835393443489	5.75975748723825e-14	5.48722262076893e-13	2	7	6	11	13	13	507	362	410	142	207	218	0.166555744664256	0.566198615826979	0.597640366303647	0.406546623068008	0.636978503279501	0.54919869624396	4.91372266732034	4.08717233935024	3.69987574121562	2.76437186147903	2.62505263727148	2.48612753828439	Down_muscle_Up_hep
XM_027371506.1	4.95260655150507	0.114522587130389	5.81058662506497e-14	5.5322733351624e-13	2	2	0	0	0	2	127	169	116	142	238	141	0.166555744664256	0.161771033093423	0	0	0	0.0844921071144554	1.23085360700135	1.90809979378506	1.04679411214881	2.76437186147903	3.01817646217688	1.60799992155091	Down_muscle_Up_hep
XM_027370397.1	11.4558845928684	1.78868377408696	5.84990548223631e-14	5.5663168851681e-13	0	0	0	0	0	0	116	90	310	1000	963	331	0	0	0	0	0	0	1.1242442394658	1.01614781917547	2.79746702384596	19.4674074752045	12.2122013994804	3.77480832647768	Down_muscle_Up_hep
XR_003476170.1	5.86176576813891	2.01181943182849	5.90674075205521e-14	5.61697611138835e-13	0	4	4	0	0	4	518	1096	875	382	734	381	0	0.323542066186845	0.398426910869098	0	0	0.168984214228911	5.02033203485589	12.3744223312924	7.89607627698455	7.43654965552811	9.30815766066314	4.3450210646163	Down_muscle_Up_hep
