ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027363364.1	5.39190850941894	2.87366156806539	2.41948391235916e-14	3.84562016002615e-13	2	6	2	9	2	8	12	1185	3532	1518	2096	3131	0.214969939482983	0.556835969068213	0.2386362058618	0.426679369368955	0.124710263054611	0.424741709689211	1.57666389168597	6.19612439234008	15.8742863772005	11.537033702013	24.7316919131315	24.7260167083305	Down_muscle_Up_gills
XR_003475801.1	4.05327993472095	4.2465794397442	2.43353752201451e-14	3.86361636211193e-13	20	39	18	22	43	25	87	4196	7476	4645	5523	5850	2.14969939482983	3.61943379894339	2.1477258527562	1.042994014013	2.68127065567414	1.32731784277878	11.4308132147233	21.940032025535	33.6002732038366	35.3027151158435	65.1684801699549	46.1984023454914	Down_muscle_Up_gills
XR_003476994.1	-13.9071882831304	12.412719706798	2.45814817190841e-14	3.8983143542395e-13	99602	197538	170829	39819	120638	124229	0	0	26	8	41	446	10705.717956192	18332.7106096328	20382.9922055827	1887.77175654471	7522.39835719109	6595.65473162262	0	0	0.116854882731374	0.0608012316311621	0.483778324636638	3.52213460616909	Up_muscle_Down_gills
XM_027367860.1	7.82626000515095	4.5742003318495	2.51679129867224e-14	3.98684543236479e-13	4	4	0	2	6	0	29	5560	6332	8902	8605	6671	0.429939878965965	0.371223979378809	0	0.0948176376375456	0.374130789163833	0	3.81027107157443	29.0721110729206	28.4586583636561	67.6565704975756	101.534450817031	52.6819729994484	Down_muscle_Up_gills
XM_027360925.1	-5.66827803542778	8.24160810043323	2.53776989592251e-14	4.01558086663532e-13	1975	2374	1390	22146	5883	29128	146	942	3031	1434	842	1471	212.282815239445	220.321431761323	165.852163073951	1049.91570156054	366.835238775139	1546.48456497842	19.1827440155127	4.9255267321387	13.6225826753382	10.8986207698858	9.93515486204998	11.6167264701227	Up_muscle_Down_gills
XM_027375339.1	-3.28323177570544	6.27641809929116	2.63893536534259e-14	4.17099214280852e-13	1241	1067	1051	3842	2649	2609	101	1923	2461	1631	926	3661	133.388847449191	99.0239964992973	125.403326180376	182.144681901725	165.178743415832	138.518890072394	13.2702544216903	10.0549765455443	11.0607640923812	12.3958510988032	10.9263104539885	28.9115129892041	Up_muscle_Down_gills
XM_027350653.1	-8.00572158929703	3.79622029829743	2.69918436668211e-14	4.26145781820147e-13	354	411	451	245	113	341	0	1	0	12	10	47	38.0496792884879	38.1432638811726	53.8124644218358	11.6151606105993	7.04612986258553	18.1046153755026	0	0.00522879695556125	0	0.0912018474467432	0.117994713326009	0.371166651322752	Up_muscle_Down_gills
XM_027379278.1	6.41937700935002	3.16406944692266	2.71338821598575e-14	4.27910699033829e-13	0	6	0	3	8	0	68	2642	6133	2588	1397	2370	0	0.556835969068213	0	0.142226456456318	0.498841052218444	0	8.93442871955384	13.8144815565928	27.5642690689044	19.6691984326809	16.4838614516435	18.7162758220196	Down_muscle_Up_gills
XM_027367053.1	4.36957682111974	4.1672492423436	2.74947954491725e-14	4.33119572855228e-13	11	10	19	55	24	26	37	10070	9595	3812	2954	5060	1.18233466715641	0.928059948447022	2.2670439556871	2.6074850350325	1.49652315665533	1.38041055648994	4.86138033269842	52.6539853425018	43.1239461464435	28.9717868722487	34.8556383165031	39.9596437381516	Down_muscle_Up_gills
XR_003476993.1	-11.6740365725368	9.06553384368795	2.75952158171135e-14	4.34217934314669e-13	12292	19620	15163	18392	7186	2956	0	4	6	14	26	181	1321.20524806241	1820.85361885306	1809.22039474123	871.942995714869	448.083975155218	156.942061730163	0	0.020915187822245	0.0269665113995478	0.106402155354534	0.306786254647624	1.4293864657323	Up_muscle_Down_gills
XM_027356497.1	-4.00689645644599	9.90019199686756	2.92632821713823e-14	4.59953766218194e-13	21345	29427	24689	17877	16593	17752	508	27932	35266	12916	8056	13525	2294.26667913213	2731.00201029505	2945.84464326098	847.527454023201	1034.65869743258	942.501853800359	66.7454380813728	146.050756562737	158.500165169409	98.1635884685112	95.0565410554331	106.809126790217	Up_muscle_Down_gills
XM_027353837.1	8.77654764933122	5.71557080594798	2.93683361498076e-14	4.61092656132273e-13	0	7	2	5	5	0	153	11437	2387	17069	23849	15963	0	0.649641963912916	0.2386362058618	0.237044094093864	0.311775657636528	0	20.1024646189961	59.801750780754	10.7281771184534	129.727027839038	281.4055918112	126.062409682236	Down_muscle_Up_gills
XM_027383751.1	2.90845678580945	4.32917755641017	3.03091595329097e-14	4.75336331211242e-13	47	47	23	136	58	111	208	4657	8994	4226	3776	5495	5.05179357785009	4.361881757701	2.74431636741069	6.4475993593531	3.61659762858372	5.8932912219378	27.3288407892235	24.3505074220488	40.4228005879222	32.1182506091614	44.5548037519011	43.3949095535855	Down_muscle_Up_gills
XM_027379868.1	-5.82729018912413	4.41059259073302	3.06449720066628e-14	4.80070624591642e-13	442	397	341	281	832	1149	0	31	170	85	100	190	47.5083566257392	36.8439799533468	40.6874730994368	13.3218780880752	51.8794694307182	61.0035280541129	0	0.162092705622399	0.764051156320521	0.646013086081098	1.17994713326009	1.50046093087921	Up_muscle_Down_gills
XM_027352991.1	6.91309185313544	3.53230803349612	3.11362042145164e-14	4.87226487631139e-13	0	0	2	0	12	2	71	5175	5093	3125	2017	3759	0	0	0.2386362058618	0	0.748261578327666	0.106185427422303	9.32859469247534	27.0590242450295	22.8900737596495	23.7504811059227	23.7995336778561	29.685434943026	Down_muscle_Up_gills
XM_027371569.1	8.46867567516406	5.21233447717732	3.16086919062583e-14	4.94073542216496e-13	0	7	3	0	3	2	22	14510	28779	13062	4687	10062	0	0.649641963912916	0.357954308792699	0	0.187065394581917	0.106185427422303	2.89055046809095	75.8698438251938	129.344871927931	99.27321094578	55.3041221359005	79.4612520342453	Down_muscle_Up_gills
XM_027382562.1	-3.31725308364687	5.95527330353065	3.17898377289867e-14	4.96356561274003e-13	1361	1440	1349	1593	1260	1540	142	1211	2418	1583	808	1365	146.28704381817	133.640632576371	160.960120853784	75.5222483783051	78.567465724405	81.7627791151731	18.6571893849507	6.33207311318468	10.8675040940178	12.0310437090162	9.53397283674155	10.779627213948	Up_muscle_Down_gills
XM_027354316.1	-3.59144622699831	7.31631298132801	3.30262243425845e-14	5.15092579437928e-13	3536	3696	3894	4460	3876	2367	161	7283	6793	2778	1734	1913	380.066853005913	343.010956946019	464.624692812924	211.443331931727	241.688489799836	125.670453354295	21.1535738801201	38.0813282273526	30.5305853228547	21.113227683921	20.46028329073	15.1072724251154	Up_muscle_Down_gills
XM_027377945.1	3.97378668721013	3.03650912647533	3.40083545865445e-14	5.29826193811959e-13	1	17	6	29	23	10	74	3053	3333	2220	1663	1837	0.107484969741491	1.57770191235994	0.715908617585399	1.37485574574441	1.43416802512803	0.530927137111514	9.72276066539683	15.9635171053285	14.9798970824488	16.8723417776475	19.6225208261153	14.5070880527637	Down_muscle_Up_gills
XM_027380050.1	3.50313369819076	3.93212384577883	3.5062256741865e-14	5.45644316689134e-13	18	28	36	46	42	24	81	7774	7954	3379	2008	3891	1.93472945534684	2.59856785565166	4.29545170551239	2.18080566566355	2.61891552414683	1.27422512906763	10.6424812688803	40.6486675325332	35.7486052786672	25.6809202102121	23.6933384358627	30.7278604318474	Down_muscle_Up_gills
XM_027372471.1	7.32153768338016	1.99246725516687	3.67629816946466e-14	5.7148257038733e-13	0	0	0	0	4	0	27	1530	576	1133	412	2369	0	0	0	0	0.249420526109222	0	3.54749375629344	8.00005934200871	2.58878509435659	8.61097442976333	4.86138218903158	18.7083786592255	Down_muscle_Up_gills
XM_027379062.1	-3.56080260923425	9.6189380185817	3.73388838178553e-14	5.79797860030056e-13	17176	23118	16923	15859	16319	17304	691	34522	32691	14980	8258	13610	1846.16184027986	2145.48898881983	2019.22025589962	751.856457646918	1017.5733913941	918.716318057763	90.7895624295839	180.508528499886	146.927037360436	113.850306229351	97.4400342646185	107.480385627716	Up_muscle_Down_gills
XM_027382489.1	6.91887655529908	0.632237887793359	3.99561828687335e-14	6.19758950505597e-13	0	0	0	2	0	0	15	147	630	220	547	480	0	0	0	0.0948176376375456	0	0	1.97082986460747	0.768633152467504	2.83148369695252	1.67203386985696	6.45431081893271	3.79063814116853	Down_muscle_Up_gills
XM_027354706.1	7.67774574245935	3.24222613720494	4.14546423255393e-14	6.42297229284862e-13	0	4	0	0	3	0	111	958	1698	2459	3255	3501	0	0.371223979378809	0	0	0.187065394581917	0	14.5841409980952	5.00918748342768	7.63152272607203	18.6887785726285	38.407279187616	27.647966942148	Down_muscle_Up_gills
XM_027375217.1	-15.1944660490221	14.3699048850909	4.36386352811693e-14	6.75396208629563e-13	518342	707597	562833	366210	441665	388434	0	0	4	34	128	623	55713.9741857441	65669.2435341268	67156.1658269071	17361.5835396228	27540.0791660074	20623.0151576774	0	0	0.0179776742663652	0.258405234432439	1.51033233057292	4.91993242072499	Up_muscle_Down_gills
XM_027371564.1	5.48360513109667	6.62948573208681	4.37565212099329e-14	6.76480600039028e-13	4	22	17	129	133	129	570	30423	32855	34255	24319	29402	0.429939878965965	2.04173188658345	2.0284077498253	6.11573762762169	8.29323249313164	6.84896006873853	74.8915348550837	159.07568977904	147.664122005357	260.343273690682	286.951343337522	232.192380472161	Down_muscle_Up_gills
XM_027372122.1	5.27445681195356	1.57674126940931	4.42289038779839e-14	6.83037198971572e-13	0	2	0	1	2	8	12	1066	1592	903	489	866	0	0.185611989689404	0	0.0474088188187728	0.124710263054611	0.424741709689211	1.57666389168597	5.57389755462829	7.15511435801335	6.86293902036742	5.76994148164185	6.83894297969155	Down_muscle_Up_gills
XM_027354137.1	-13.1793173814788	10.9762165167051	4.48170757306915e-14	6.91365706964409e-13	25031	91235	32664	48151	30353	93071	8	0	0	8	4	194	2690.45627759927	8467.15493965641	3897.40651413491	2282.78203494273	1892.6653072483	4941.39195781057	1.05110926112398	0	0	0.0608012316311621	0.0471978853304037	1.53204958205561	Up_muscle_Down_gills
XM_027370617.1	-2.4119869735017	4.4726392251375	4.52842962718305e-14	6.97812260415375e-13	380	393	345	746	496	747	51	1470	1539	853	543	1002	40.8442885017667	36.472755973968	41.1647455111604	35.3669788388045	30.9281452375435	39.6602571422301	6.70082153966538	7.68633152467504	6.91691017398401	6.48293132267266	6.4071129336023	7.9129571196893	Up_muscle_Down_gills
XM_027367957.1	6.26603436111368	3.8630642172084	4.66675984785043e-14	7.18345862978152e-13	2	5	0	9	15	2	37	7544	14085	2503	1638	3183	0.214969939482983	0.464029974223511	0	0.426679369368955	0.935326972909583	0.106185427422303	4.86138033269842	39.4460442327541	63.3038855104385	19.0231853465998	19.3275340428003	25.1366691736238	Down_muscle_Up_gills
XM_027371558.1	-4.0094352859688	4.17590037134318	4.69402294722835e-14	7.21757050124915e-13	279	500	434	463	307	669	4	178	765	276	201	391	29.9883065578761	46.4029974223511	51.7840566720105	21.9502831130918	19.1430253788828	35.5190254727603	0.525554630561991	0.930725858089903	3.43823020344235	2.09764249127509	2.37169373785279	3.08779065249353	Up_muscle_Down_gills
XM_027371784.1	-4.48143823841617	8.87846227635712	4.8248569184985e-14	7.41068685874916e-13	8326	7988	4148	19819	5336	37706	593	5777	11934	3589	2724	2672	894.919858067657	741.334286819481	494.931490957372	939.595380169258	332.726981829702	2001.91386319267	77.9134739808151	30.2067600122773	53.6363911737006	27.2769525405301	32.1417599100049	21.1012189858381	Up_muscle_Down_gills
XM_027365703.1	3.23140096936409	2.08078245763775	5.02194348922252e-14	7.70503390439716e-13	10	8	4	25	13	9	24	1965	1652	930	654	1175	1.07484969741491	0.742447958757618	0.477272411723599	1.18522047046932	0.810616709854972	0.477834423400362	3.15332778337195	10.2745860176779	7.42477947200883	7.0681431771226	7.71685425152101	9.27916628306879	Down_muscle_Up_gills
XM_027381683.1	10.4618246282986	4.55776183296619	5.04238646226855e-14	7.72801721508677e-13	0	0	0	2	0	1	1565	5635	5075	1526	675	721	0	0	0	0.0948176376375456	0	0.0530927137111514	205.623249207379	29.4642708445877	22.8091742254509	11.5978349336442	7.96464314950563	5.69385437454689	Down_muscle_Up_gills
XR_003476842.1	9.22332306538494	4.15595326596704	5.06046731674561e-14	7.74733448730339e-13	0	0	0	0	5	0	28	1667	9372	7541	4391	6152	0	0	0	0	0.311775657636528	0	3.67888241393394	8.71640452492061	42.1216908060937	57.3127609663242	51.8114786214507	48.58334550931	Down_muscle_Up_gills
XM_027366644.1	4.97805637777376	0.236360336379381	5.22411488355994e-14	7.98922477219879e-13	0	0	0	4	2	0	18	474	262	217	244	308	0	0	0	0.189635275275091	0.124710263054611	0	2.36499583752896	2.47844975693603	1.17753766444692	1.64923340799527	2.87907100515463	2.43232614058314	Down_muscle_Up_gills
XM_027362739.1	5.48933118636393	4.43606855958412	5.23480474092953e-14	7.99692741524721e-13	4	8	4	37	8	30	39	4296	19534	8432	3740	3710	0.429939878965965	0.742447958757618	0.477272411723599	1.75412629629459	0.498841052218444	1.59278141133454	5.12415764797941	22.4629117210911	87.7939722797945	64.0844981392449	44.1300227839275	29.2984739661151	Down_muscle_Up_gills
XM_027355389.1	2.89895169234594	5.89154131264487	5.33494577278344e-14	8.14111573913640e-13	168	97	142	173	262	295	756	23401	26341	12274	8197	12316	18.0574749165705	9.00218149993612	16.9431706161878	8.20172565564769	16.3370444601541	15.6623505447897	99.3298251762163	122.359077557089	118.387479462581	93.2842896301105	96.7202665133298	97.2614569721491	Down_muscle_Up_gills
XM_027370512.1	7.66079109238053	1.94149196137009	5.50646898075459e-14	8.39380497863734e-13	0	0	0	0	3	0	9	394	2472	1495	842	1132	0	0	0	0	0.187065394581917	0	1.18249791876448	2.06014600049113	11.1102026966137	11.3622301610734	9.93515486204998	8.93958828292245	Down_muscle_Up_gills
XM_027370125.1	3.79046105692543	3.95483723946047	5.74944928277153e-14	8.75475883251734e-13	36	20	16	46	22	26	52	7313	6961	3573	3088	4097	3.86945891069369	1.85611989689404	1.9090896468944	2.18080566566355	1.37181289360072	1.38041055648994	6.83221019730588	38.2381921360194	31.285647642042	27.1553500772678	36.4367674750717	32.3546759674322	Down_muscle_Up_gills
XM_027356143.1	-4.08872450211812	3.92973367179584	5.81168171948524e-14	8.83134791662372e-13	189	129	82	955	349	1196	13	252	375	297	122	221	20.3146592811419	11.9719733349666	9.78408444033378	45.275421971928	21.7619409030296	63.498885598537	1.70805254932647	1.31765683280144	1.68540696247174	2.25724572430689	1.43953550257731	1.74527297749634	Up_muscle_Down_gills
XM_027374962.1	5.67483222680914	0.508625631052844	5.81223307675433e-14	8.83134791662372e-13	0	0	2	0	2	0	10	643	382	372	245	447	0	0	0.2386362058618	0	0.124710263054611	0	1.31388657640498	3.36211644242588	1.71686789243788	2.82725727084904	2.89087047648723	3.53003176896319	Down_muscle_Up_gills
XM_027369503.1	3.68235507869717	4.05263198963431	5.92498801354543e-14	8.98340409227956e-13	16	41	12	63	30	46	69	8534	4553	5528	3084	3942	1.71975951586386	3.80504578863279	1.4318172351708	2.98675558558269	1.87065394581917	2.44226483071296	9.06581737719434	44.6225532187597	20.4630877336902	42.013651057133	36.3895695897413	31.1306157343465	Down_muscle_Up_gills
XM_027380048.1	3.70473003646917	4.14363134294937	5.92500778884266e-14	8.98340409227956e-13	22	37	21	51	46	28	53	8503	9877	4104	2584	4849	2.36466933431281	3.43382180925398	2.5056801615489	2.41784975975741	2.86833605025605	1.48659598391224	6.96359885494638	44.4604605131373	44.3913721822223	31.1910318267862	30.4898339234408	38.2933423885962	Down_muscle_Up_gills
XM_027377993.1	6.61098677120885	0.466563497989723	5.98285894287595e-14	9.06140498992753e-13	0	2	0	0	0	0	31	178	323	398	234	443	0	0.185611989689404	0	0	0	0	4.07304838685543	0.930725858089903	1.45169719700899	3.02486127365032	2.76107629182862	3.49844311778679	Down_muscle_Up_gills
XM_027382188.1	5.92348563269133	3.55444882000729	6.01696538494416e-14	9.10331468828022e-13	0	6	8	5	6	4	19	4148	7057	4256	1937	3316	0	0.556835969068213	0.954544823447198	0.237044094093864	0.374130789163833	0.212370854844605	2.49638449516946	21.6890497716681	31.7171118244348	32.3462552277783	22.855575971248	26.1869918252392	Down_muscle_Up_gills
XM_027359380.1	7.63838687441423	5.50590075441828	6.18383366087848e-14	9.34578108619519e-13	2	0	15	4	5	6	48	11985	29888	14266	8620	16159	0.214969939482983	0	1.7897715439635	0.189635275275091	0.311775657636528	0.318556282266908	6.30665556674389	62.6671315124016	134.329182118281	108.42379630627	101.71144288702	127.61025358988	Down_muscle_Up_gills
XR_003477518.1	7.36660572950299	3.15103983147778	6.22282342945125e-14	9.39467024898797e-13	0	1	1	0	3	4	454	1509	686	1265	1473	1085	0	0.0928059948447022	0.1193181029309	0	0.187065394581917	0.212370854844605	59.650450568786	7.89025460594193	3.08317113668163	9.61419475167751	17.3806212729212	8.56842163159969	Down_muscle_Up_gills
XR_003476799.1	7.78453649598926	1.51274843664471	6.53114384150852e-14	9.84963334562681e-13	0	0	0	0	2	0	82	231	1394	390	148	1347	0	0	0	0	0.124710263054611	0	10.7738699265208	1.20785209673465	6.26521948182827	2.96406004201915	1.74632175722494	10.6374782836542	Down_muscle_Up_gills
XM_027383746.1	3.43240137880145	5.17407482309705	6.54838813738606e-14	9.86512232070961e-13	26	88	29	95	133	175	303	14831	17200	6653	6083	9963	2.79460921327878	8.1669275463338	3.46022498499609	4.50383778778342	8.29323249313164	9.29122489945149	39.8107632650708	77.5482876479289	77.3039993453704	50.5638242552652	71.7761841162115	78.6794329176293	Down_muscle_Up_gills
XM_027370515.1	7.17180092450445	1.4643020276586	6.59259193240816e-14	9.92114951870701e-13	0	0	0	0	3	0	32	583	3381	471	223	407	0	0	0	0	0.187065394581917	0	4.20443704449593	3.04838862509221	15.1956291736452	3.57967251228467	2.63128210717001	3.21414525719915	Down_muscle_Up_gills
XM_027353225.1	6.50861359768493	4.94677759002746	6.63819695616399e-14	9.97916409584441e-13	2	20	0	11	17	6	107	10879	21894	3848	6112	11914	0.214969939482983	1.85611989689404	0	0.521497007006501	1.06003723596419	0.318556282266908	14.0585863675333	56.8840820795509	98.4008000969499	29.245392414589	72.1183687848569	94.0867975289205	Down_muscle_Up_gills
XM_027358785.1	-2.997095107246	1.69418011130885	7.11094682455751e-14	1.06784982781519e-12	64	73	43	88	96	111	2	99	98	147	84	104	6.87903806345545	6.77483762366326	5.13067842602869	4.17197605605201	5.98609262662133	5.8932912219378	0.262777315280995	0.517650898600564	0.440453019525947	1.1172226312226	0.991155591938478	0.821304930586514	Up_muscle_Down_gills
XM_027360384.1	3.63196766383318	4.81223477951754	7.14239084386321e-14	1.07143436773371e-12	30	31	30	87	108	84	907	5442	8061	5845	3229	5758	3.22454909224474	2.87698584018577	3.57954308792699	4.12456723723323	6.734354204949	4.45978795173671	119.169512479931	28.4551130321643	36.2295080652925	44.4228998605178	38.1004929329684	45.4718633684341	Down_muscle_Up_gills
