ID	log2FC_SigInv
XM_027380992.1	1.11900175818573
XM_027377100.1	-1.30779011761916
XR_003477174.1	1.52370972416251
XM_027368631.1	-1.00250909515675
XM_027364506.1	-0.61923984871214
XM_027373719.1	-1.25811107585776
XM_027354128.1	1.64367164733181
XM_027377334.1	-1.24695756156752
XM_027362583.1	1.29414574844966
XM_027372504.1	-1.11008337087437
XM_027380077.1	1.60835397509923
XM_027372908.1	-1.63832733775782
XR_003475714.1	0.842777445663642
XM_027351380.1	-1.03537841441801
XM_027365790.1	1.22126988090104
XM_027360637.1	-1.17976319345995
XM_027364637.1	1.17217910980154
XR_003477396.1	0.471475184157683
XM_027372248.1	-1.18208222817951
XM_027381189.1	0.880039583517003
XM_027380193.1	-1.17485681862652
XM_027380194.1	-1.13884031528571
XM_027357320.1	0.985902753740597
XM_027367817.1	-0.999892396996746
XM_027359187.1	-1.02903899815858
XM_027366487.1	1.00989490891799
XM_027355291.1	0.808044269228598
XM_027366777.1	1.26838850368539
XM_027382696.1	-1.13646310512225
XM_027381313.1	-1.11094454030255
XM_027371652.1	0.831002789703883
XM_027377882.1	-1.37172427644213
XM_027371533.1	1.69257602236101
XM_027383514.1	1.51686229494182
XM_027353377.1	-0.751557968488295
XR_003476404.1	-0.849419724149325
XR_003475606.1	-0.801088586559749
XR_003476435.1	1.42310748510402
XM_027379015.1	1.3320560856589
XM_027373357.1	1.16537209709327
XM_027378049.1	1.19135054412943
XM_027352092.1	-0.783049386765218
XM_027357481.1	1.59211931532894
XM_027367614.1	1.23719439605643
XM_027381766.1	-1.76347005311007
XM_027371653.1	-0.7484236102678
XM_027373550.1	1.47413595194885
XM_027354465.1	1.42908145159213
XM_027371772.1	1.37755400819408
XM_027357032.1	1.00728836590953
XM_027366486.1	0.711821744937685
XM_027365526.1	1.3924798479331
XM_027382425.1	1.44509450146716
XM_027373369.1	1.4199090065726
XM_027381168.1	0.91885861476119
XM_027364083.1	-1.47521833388556
XM_027360113.1	-1.08237379326065
XM_027365358.1	1.37319170105868
XM_027376833.1	1.30523523553987
XM_027377522.1	1.54205077472651
XM_027374272.1	-0.501188159732629
XM_027360927.1	-1.02154893162506
XM_027350825.1	-0.836425515598955
XM_027352177.1	-0.892272701819731
XM_027367435.1	0.795539687635334
XM_027352175.1	-0.898173506845094
XM_027372344.1	-0.565274651297002
XM_027352978.1	1.06061576986966
XM_027361058.1	0.316418569206423
XM_027365388.1	1.02249313604221
XM_027352733.1	1.0646648845498
XM_027372059.1	-1.17192585840756
XM_027351594.1	1.19682814381811
XM_027358205.1	1.55624393479489
XM_027357383.1	-1.24705741285183
XM_027379780.1	1.28193882918535
XR_003477638.1	-1.27437332919392
XM_027372666.1	0.837176911853641
XM_027369714.1	-1.02141707414121
XM_027355669.1	-1.46402230793
XM_027379730.1	1.2919163021135
XM_027374968.1	-0.953856907911488
XM_027379904.1	1.18449062719449
XM_027353588.1	-1.46828156829999
XM_027357670.1	-0.842807334586456
XM_027368874.1	-0.88620910467514
XM_027355772.1	-0.766691501233834
XM_027381132.1	-1.64575180027746
XM_027352300.1	-1.20220559410641
XM_027375675.1	-1.11935848243319
XM_027377515.1	1.29345560790211
XM_027351469.1	1.06141951420258
XM_027363292.1	1.00631398084525
XM_027370390.1	1.9176223969166
XM_027372535.1	0.819051372879603
XM_027354581.1	-1.05964486702424
XM_027360429.1	-1.3473523637984
XM_027363487.1	1.41763379719015
XM_027374257.1	-1.56093648744187
XM_027360419.1	-1.18668711747473
XM_027379208.1	-1.17371451372685
XM_027380028.1	1.15759678134635
XM_027381505.1	0.334155700623061
XM_027369883.1	1.02164525771099
XM_027360686.1	1.63235243126433
XM_027362389.1	0.934791601772004
XM_027368647.1	1.29740455029908
XM_027360725.1	-1.22824530906816
XM_027383280.1	-1.42230671071716
XM_027367602.1	-1.34516006503228
XR_003474935.1	1.30746372508888
XM_027360635.1	-1.1522823192858
XM_027361314.1	-0.881095638829521
XM_027352274.1	-1.74599658610752
XM_027356749.1	1.56326597226083
XR_003477968.1	0.982240687589649
XM_027375185.1	1.03407835050126
XM_027373006.1	0.813075676775297
XM_027359710.1	-1.24181188122681
XM_027367788.1	-1.62640962071992
XM_027375486.1	-1.46946068752438
XM_027373203.1	1.71772681746355
XM_027381166.1	-1.3050130613146
XM_027355704.1	0.8062561119008
XM_027351093.1	-1.3777529859691
XM_027357111.1	1.88307472836953
XM_027363322.1	8.25727728771565
XM_027353455.1	-1.56078907586608
XM_027366044.1	-0.963491766420568
XM_027365557.1	0.391674652320511
XM_027361102.1	1.51168122782115
XM_027382601.1	1.4659259769149
XM_027374943.1	-0.59936906800197
XM_027364815.1	-1.66490214835237
XM_027366450.1	-1.51872089772283
XM_027361093.1	1.42994842989726
XM_027362935.1	-1.64671725300882
XM_027369239.1	-1.03028189413642
XM_027369589.1	0.923557362173224
XM_027359720.1	-1.69972116363499
XM_027356475.1	-1.44858787169882
XM_027372172.1	-1.16933423673363
XM_027361429.1	-1.28632974299594
XM_027352204.1	1.07414827937125
XM_027363136.1	-1.35881114863351
XM_027356967.1	-0.834501833404922
XM_027363143.1	-1.32556930038836
XM_027362542.1	-0.736552305902995
XM_027352185.1	-0.777892810574813
XM_027379704.1	-0.838725744062758
XM_027358925.1	-1.33025681899489
XM_027358283.1	-1.47822420101466
XM_027376636.1	0.5461683587095
XM_027382145.1	1.26382438409725
XM_027360685.1	1.53799258373943
XM_027358749.1	1.01487068800312
XM_027352078.1	-0.830391336429048
XM_027367798.1	1.20834683239445
XM_027369926.1	-1.02336468570515
XM_027378190.1	-0.451996830006827
XM_027365295.1	-1.34660964751092
XM_027372910.1	-0.966945790105796
XM_027351058.1	1.56450277366875
XM_027360123.1	1.26464555088051
XM_027358074.1	-1.53281135042622
XM_027369309.1	-1.09179284164808
XM_027373985.1	-1.44765834292583
XM_027382757.1	1.50188522476657
XM_027382912.1	-1.31151402166661
XM_027358257.1	-1.01177434698115
XM_027383195.1	1.51739597602803
XM_027366767.1	-0.37652055107784
XM_027373785.1	-0.447943085971509
XM_027373742.1	-1.08643265103592
XM_027368292.1	-1.17838182319444
XM_027372917.1	-0.896773274600852
XM_027352491.1	-0.876254327126667
XM_027370407.1	0.767669472029534
XM_027379271.1	1.71637836487662
XM_027373659.1	-1.04558508457518
XR_003476580.1	-0.779037844562585
XM_027369816.1	1.3401927284372
XM_027376271.1	-0.97564328866085
XM_027369204.1	1.44456712762278
XM_027355178.1	-1.50073319283377
XM_027359694.1	-1.15998516164467
XM_027381287.1	-1.26496718530799
XM_027373082.1	1.65956681234719
XM_027377243.1	1.768714999064
XM_027376208.1	-1.19958372104505
XM_027365717.1	1.0875447830013
XM_027368244.1	1.17022033114475
XM_027376514.1	1.44364286118117
XM_027360133.1	-1.03587768962401
XM_027372912.1	-1.02465381500972
XM_027372979.1	-1.07112820054886
XM_027362727.1	-0.446428706076719
XM_027356118.1	-1.17102521572002
XM_027356748.1	1.58105077419215
XM_027367792.1	-0.973351744649431
XM_027364036.1	-1.25383621990681
XM_027358616.1	-1.28986964483541
XM_027373302.1	-1.36916408800077
XR_003477606.1	-1.12183223879033
XM_027362097.1	-0.958925922513054
XM_027377593.1	1.32486262319811
XM_027375478.1	0.85153557136228
XM_027379689.1	1.60057513628653
XM_027351292.1	1.45181346908862
XM_027359706.1	-1.61329190212103
XM_027380072.1	1.52844152366298
XM_027376101.1	-1.2619628965359
XM_027359190.1	-0.983730734946035
XM_027373997.1	1.09143118691303
XM_027382887.1	-1.86226351754812
XM_027380242.1	-1.01273215342493
XM_027379237.1	0.962644902888141
XM_027381290.1	-1.11290718898424
XM_027372331.1	-1.72000002703873
XM_027365194.1	-0.948258151283815
XM_027361238.1	1.46003091860796
XM_027374487.1	-1.14939746321494
XM_027361257.1	-0.967427369931679
XM_027359021.1	-1.33163345185879
XM_027372682.1	1.23775649161574
XM_027381164.1	-1.26555218388573
XM_027355182.1	1.42233099398907
XM_027361746.1	1.26277223325951
XM_027351503.1	1.21784064655307
XM_027374851.1	1.05459052204223
XM_027373474.1	0.926390412614765
XM_027355064.1	-1.06553594901387
XM_027382552.1	-0.597672456178061
XM_027371422.1	1.1025800235758
XM_027367298.1	1.37780294107055
XM_027369854.1	-1.60454877658015
XM_027369099.1	1.79816445660856
XM_027356458.1	-0.83769335238249
XM_027383664.1	1.2827294578091
XM_027362541.1	-0.803662330175125
XR_003477456.1	-1.11631623646467
XM_027375695.1	-1.15360797940297
XM_027366870.1	1.88070906960687
XR_003476775.1	1.6077157609876
XM_027377848.1	1.4638417572912
XM_027369362.1	0.886193258317049
XM_027382694.1	-1.1965964597603
XM_027363942.1	1.61924222505049
XM_027373896.1	-1.11355498542789
XM_027367705.1	-1.46846727944706
XM_027369368.1	-1.87112491578195
XM_027366610.1	-0.819955251980335
XM_027368212.1	0.95594361206947
XM_027365962.1	1.6056771383503
XM_027363381.1	-1.29399891063739
XM_027370046.1	-0.499272788376604
XM_027367195.1	-1.39039205884308
XM_027359349.1	1.25982438554396
XM_027372418.1	-1.17893141114503
XM_027363349.1	1.07795272039459
XM_027354509.1	-1.1346669208905
XM_027377853.1	-1.38142561227986
XM_027354136.1	0.304966643928526
XM_027360355.1	-0.953263143643812
XM_027378424.1	-0.99195673272492
XR_003476961.1	-1.1438756143034
XM_027371125.1	1.12212212062295
XM_027365556.1	0.794724439736214
XM_027368033.1	-0.729323221671893
XM_027380789.1	-1.18537793264165
XM_027352526.1	-1.33407719953289
XM_027360814.1	-0.832493524379082
XM_027371897.1	-1.591348224046
XM_027359451.1	-0.715314542688737
XM_027363895.1	1.36243890245457
XM_027379986.1	-0.957144858456692
XM_027363089.1	1.48712928389753
XM_027359417.1	-0.745310966219554
XM_027378615.1	-1.06538894849854
XM_027382882.1	-1.19643641721127
XM_027369706.1	-1.02650644349939
XM_027369506.1	-1.25252819909745
XM_027358256.1	-0.958729048014427
XM_027364055.1	-1.25952901464565
XM_027382463.1	-1.30239773218876
XM_027366043.1	-0.974986016830956
XM_027352186.1	-0.831132337150992
XM_027360977.1	1.29889823559033
XM_027363733.1	-0.974815316478829
XM_027376677.1	-1.54606361266237
XM_027380686.1	-0.785821059286842
XM_027360428.1	-1.28182050724208
XM_027375121.1	-1.17344644013053
XM_027363056.1	1.19290817151216
XM_027380167.1	0.789003520159404
XM_027357150.1	0.876756574813003
XM_027352555.1	-0.465696895476336
XM_027360268.1	-1.21490077370052
XM_027352102.1	1.18739380028252
XM_027354288.1	-0.873792731690581
XM_027379182.1	-1.03722736704499
XM_027381292.1	-1.02054390419362
XM_027375667.1	-1.10628992479252
XM_027364046.1	-1.26662284575278
XM_027371270.1	-1.15397314037411
XM_027351786.1	1.40073184734844
XM_027372813.1	-1.52886566179637
XM_027351111.1	1.18625213492253
XM_027377061.1	-0.647121089921036
XM_027351139.1	0.811045711974765
XM_027366270.1	-1.35633788609675
XM_027367301.1	1.28890702643341
XM_027356119.1	-1.22095293955901
XM_027372720.1	1.13515892758232
XM_027357692.1	-0.977343296659117
XM_027369572.1	-1.51027730769343
XM_027361486.1	-1.21265342540314
XM_027367120.1	1.09155012089475
XM_027373541.1	-1.18537587924315
XM_027364974.1	1.01268888989178
XM_027374411.1	0.827748783889823
XM_027371428.1	0.670872379301206
XM_027379097.1	1.72608315864809
XM_027360391.1	-1.26109895845955
XM_027373524.1	-1.4877939689314
XM_027351804.1	-1.10659723734112
XM_027379145.1	0.878297814234077
XM_027369960.1	-1.0446408537053
XM_027369314.1	-1.07073229348184
XM_027383485.1	-1.09069550836692
XM_027375422.1	-1.04989737054021
XM_027372579.1	-1.22316533657665
XM_027358357.1	1.25038386672353
XM_027354575.1	-0.722998259526127
XM_027376227.1	0.929506946318538
XM_027376487.1	1.47759253312188
XM_027359088.1	-0.951289630512392
XM_027374940.1	-0.943702272537037
XM_027361592.1	1.29007869197423
XM_027359116.1	0.360831802225294
XM_027352072.1	1.49533483295106
XM_027353346.1	-1.18031599740818
XM_027357758.1	-0.958883623381085
XM_027374923.1	-0.979473770873526
XM_027350779.1	0.663069454082205
XM_027364889.1	1.10298607944402
XM_027366895.1	1.98502394070604
XM_027380034.1	1.04217894492938
XM_027365347.1	-1.12439947754033
XR_003475751.1	-0.994969217040395
XM_027376435.1	-0.604507674265194
XM_027359197.1	-0.9222668923398
XM_027378704.1	-1.53830020909563
XM_027358753.1	1.31614318451467
XM_027371799.1	1.83987928203986
XM_027360455.1	0.93997328093101
XR_003476315.1	1.27940776235464
XM_027374748.1	-1.88856810282029
XM_027377495.1	-2.0456641839521
XM_027362881.1	1.0636160896525
XM_027373106.1	0.924795365058461
XM_027353374.1	-0.765801353719615
XM_027357330.1	-1.20533792086451
XM_027351760.1	1.14164831232419
XM_027381169.1	0.86377103853105
XM_027366553.1	-1.0225769028437
XM_027373031.1	-1.62880683146734
XM_027359188.1	-1.03428993466652
XM_027372918.1	-0.841952821828656
XM_027354467.1	-0.894527944968066
XM_027355199.1	-0.694851293501332
XM_027363135.1	-0.988886456475971
XM_027356660.1	1.28741976119811
XM_027357177.1	-0.803519065569863
XM_027364600.1	-0.905617986806865
XM_027358235.1	1.46023690265695
XR_003475407.1	-0.750104320097509
XM_027378561.1	-0.745771713822824
XM_027365637.1	-1.23140964125575
XM_027378908.1	-1.01271857185499
XM_027378189.1	-1.08388464222521
XR_003475601.1	-1.05767150356567
XM_027372480.1	1.36979568519868
XM_027379264.1	-1.59894681449324
XM_027356598.1	0.542362864372082
XM_027366551.1	-0.93439103812435
XM_027358143.1	0.955869102874245
XM_027381016.1	-1.14269783697032
XM_027375490.1	-1.38708479784469
XM_027381293.1	-1.0547917395116
XM_027374366.1	-1.08982668287045
XM_027358224.1	-1.68999881847336
XM_027354176.1	-0.988430290755006
XM_027362231.1	1.54258867332936
XM_027361244.1	1.23302472719812
XM_027356064.1	1.18178102376439
XM_027383221.1	-0.828406527791057
XM_027358670.1	-1.4747323608358
XM_027376631.1	1.96516625595853
XM_027378754.1	1.54914163582318
XM_027366420.1	-0.813286903491855
XM_027363331.1	1.45117391067932
XM_027373689.1	0.986384360073517
XM_027363455.1	0.665552178606992
XM_027351178.1	1.22792529468372
XM_027373502.1	-1.08673819656676
XM_027372820.1	-1.34735388141315
XM_027358674.1	1.21504539375663
XM_027365774.1	1.58364493240636
XM_027380482.1	1.57172971636126
XM_027373585.1	0.962117249423048
XM_027351440.1	1.09639712911962
XM_027351208.1	-1.15265227227643
XM_027363749.1	-1.0674838442683
XM_027377667.1	-1.1616166213233
XM_027351800.1	1.43986800446715
XM_027354329.1	1.68599614872145
XM_027379783.1	1.26583736341921
XM_027372923.1	-1.1370760920083
XM_027365714.1	1.50907618106102
XM_027374376.1	-0.766310595211335
XM_027369422.1	-1.05801553913747
XM_027358763.1	-0.958044299511657
XM_027365069.1	1.38637836333978
XM_027366488.1	0.94930833813263
XM_027382542.1	-1.08795807297159
XM_027357413.1	1.37886978227417
XM_027382390.1	-1.36368753633621
XM_027356680.1	-1.20034472344491
XM_027369922.1	1.10832191845606
XM_027359624.1	1.37339122890935
XM_027361067.1	0.980845271403875
XM_027372170.1	-1.07870399616021
XM_027353065.1	0.713423131669676
XM_027373475.1	0.916175865239409
XM_027383502.1	1.18280534964987
XM_027369513.1	1.10295074991114
XM_027381063.1	1.07046770497548
XM_027369079.1	1.40426049236784
XM_027371273.1	-0.847411256142141
XM_027374222.1	1.50199470282192
XR_003476083.1	-0.924678803462367
XM_027365599.1	1.49804087628142
XM_027375929.1	-1.08891289068609
XM_027369451.1	-1.07210080326272
XM_027361348.1	-1.10053870008281
XM_027382718.1	1.2854784093582
XM_027378952.1	1.47382149340005
XM_027372882.1	-1.41665389226236
XM_027366797.1	1.13291802807076
XM_027371192.1	-1.24708930356492
XM_027356342.1	1.10775925037847
XM_027359485.1	-1.01586142731108
XM_027354867.1	-0.663830246373222
XM_027366845.1	1.51603280754793
XM_027372922.1	-1.07457664777781
XM_027377210.1	1.4403750934276
XM_027360537.1	1.07521514677344
XM_027351654.1	0.892834014540795
XM_027383359.1	-1.11708927411323
XM_027371638.1	-1.06731768855166
XM_027350824.1	-0.766541321970296
XM_027373588.1	1.42753479886846
XM_027369970.1	1.70593603488669
XM_027375592.1	-1.15128914399705
XM_027366825.1	-0.876192170191311
XM_027358354.1	1.25797424379006
XM_027381305.1	1.35514340003417
XM_027353610.1	-0.423000663388607
XM_027374032.1	-1.3189092562091
XM_027352848.1	-1.68119817997189
XM_027357153.1	-0.928798898315386
XM_027357260.1	1.34716482673838
XM_027358255.1	-0.98775646259255
XM_027359189.1	-0.968785347198792
XM_027372840.1	-1.43054683710225
XM_027366555.1	1.62552902748778
XM_027358432.1	-1.34944705172759
XR_003477285.1	-1.22878736301586
XM_027380944.1	0.8609350519977
XM_027370212.1	-1.20038325118506
XM_027379014.1	1.61069054012185
XR_003477631.1	-1.34339351904579
XM_027382949.1	1.01788848603613
XM_027363412.1	0.958158287200339
XM_027381740.1	-0.921616248755834
XM_027362258.1	-1.2568040374794
XM_027365614.1	-1.27626358174579
XM_027370533.1	-0.768349630397299
XM_027383611.1	-0.594661329130912
XM_027370746.1	-0.948727602378501
XM_027352123.1	1.03807644182561
XM_027371573.1	1.23726493803814
XM_027357391.1	-0.757480357633491
XM_027366842.1	-0.98530064026598
XM_027380929.1	-0.279798204161138
XM_027361707.1	1.34329975367068
XM_027372343.1	1.0243170012167
XM_027350838.1	1.36941289536171
XM_027381605.1	1.319409133908
XM_027361813.1	1.55647927235259
XM_027368216.1	-1.19988642243324
XM_027382306.1	-1.38082235702536
XM_027362711.1	1.32226776642188
XM_027366771.1	1.32298558888076
XM_027373782.1	-1.22901784039255
XM_027371121.1	1.15336406040908
XM_027368578.1	1.68988509808207
XM_027367448.1	-1.09562476600418
XM_027380519.1	1.46519457301776
XM_027380365.1	-0.696990103249487
XM_027355695.1	1.15553835916203
XM_027369298.1	-1.02001437000039
XM_027351359.1	1.03199213089803
XM_027371890.1	-1.16403090748241
XM_027352141.1	-1.08859670933096
XM_027357788.1	-0.962624252832606
XM_027378951.1	1.1973010063099
XM_027374271.1	-0.436506334264367
XM_027363238.1	-1.34425146772475
XM_027376533.1	-1.09049334945554
XM_027366122.1	-1.05086473618156
XM_027371368.1	1.24372397430176
XM_027371926.1	1.18151031449191
XM_027376846.1	1.30688723887918
XM_027361881.1	-0.971415248483809
XM_027373573.1	-1.01722187500935
XM_027358906.1	0.837380479317104
XM_027369902.1	-0.707113960524065
XM_027356255.1	1.41578534792446
XM_027364993.1	-1.07005054539608
XM_027381462.1	1.26228534242933
XM_027369635.1	1.19702945910901
XM_027374407.1	1.44108752205869
XM_027368717.1	-1.28235627803807
XM_027381529.1	-1.27414732782011
XM_027357660.1	-1.07465907122099
XM_027372328.1	-1.57452201030342
XM_027370829.1	1.38324084264382
XM_027365151.1	0.895058608439731
XM_027382816.1	1.28144976240339
XM_027367096.1	1.14038893221112
XM_027358636.1	1.02458211015856
XM_027364939.1	1.06056024719925
XM_027364955.1	7.62253691644015
XM_027357187.1	1.33691373483976
XM_027368766.1	1.0718585802227
XM_027369708.1	-1.01763386408577
XM_027375987.1	-1.02492168639097
XM_027362289.1	1.45147984780817
XM_027368580.1	-1.09475836371536
XM_027358250.1	1.42273942469767
XM_027352203.1	1.00951750441437
XM_027364545.1	-0.892898125612661
XR_003475986.1	-1.07034351957973
XM_027366961.1	1.18501387740492
XM_027382250.1	-1.46715815579952
XM_027357852.1	-0.946466130979425
XM_027380538.1	1.67183858950771
XM_027383722.1	0.917865785623262
XM_027360400.1	-0.858494005833168
XM_027351733.1	-1.35211203264745
XM_027366696.1	-1.25564344696225
XM_027356129.1	1.08026618543197
XM_027359717.1	-1.4369118150857
XM_027354242.1	1.17421360082094
XM_027359059.1	1.33519138602559
XM_027381643.1	0.954437730271449
XM_027376422.1	-0.990341233272571
XM_027381714.1	0.783381506834911
XM_027364127.1	1.39237721190077
XM_027358441.1	1.19808224656629
XM_027359246.1	1.20975606269962
XM_027383256.1	6.29241778978309
XM_027354609.1	1.84387842829196
XM_027359552.1	1.54447104777138
XM_027381713.1	0.801681060728095
XM_027382415.1	-0.805574695128831
XM_027350815.1	1.0460302869249
XM_027353071.1	1.17003422790004
XM_027358672.1	-1.40191046181399
XM_027350743.1	-0.961584137447271
