ID	edgeR_logFC	limma_logFC	NOISeq_log2FC_SigInv	DESeq2_log2FoldChange
XM_027382127.1	1.97166371780396	2.0442837019804	1.95119070457794	1.99668910989431
XM_027382128.1	4.48448503583899	4.96423526432184	4.48437039742137	4.51983859790765
XM_027382129.1	6.57185490214994	5.53848041316801	5.40665092875215	6.64514664856875
XM_027382130.1	5.0822609961946	5.05963182648138	5.09824748868127	5.14733755874483
XM_027382131.1	-1.97696256943322	-1.49024358339832	-1.96712924611498	-1.96258112524094
XM_027382132.1	-1.84359378237028	-1.99911670977634	-1.90062244515096	-1.8673633086627
XM_027382133.1	-1.93073204817084	-2.03703267212253	-1.99714456216733	-1.96427927681638
XM_027382134.1	-1.83728865842637	-1.94525199419421	-1.89372846880618	-1.86599913164068
XM_027382135.1	-2.00852149789073	-2.14476895737636	-2.06151847901688	-2.02981688789501
XM_027382136.1	-1.84263911201037	-1.97721789120554	-1.90503767466691	-1.87032884317247
XM_027382137.1	-1.94704666499342	-2.06928133814215	-2.00506087133417	-1.97493035139593
XM_027382138.1	-1.79548815461933	-1.93029487899079	-1.84098392674253	-1.80911833930703
XM_027382139.1	9.3614990681869	5.51046611599841	5.60563590585956	7.1741527281297
XM_027382140.1	-1.76391896318491	-1.93298523951843	-1.81344627394677	-1.78190692085295
XM_027382142.1	-1.66365066241899	-1.62738816382872	-1.69883371367705	-1.67728639098661
XM_027382143.1	-1.57809577404099	-1.52727964222612	-1.61186651114866	-1.58723039249099
XM_027382147.1	6.54782639135938	6.66726964626926	6.30323489102551	6.67210633458183
XM_027382149.1	-2.24794070634061	-2.02297301644327	-2.25773800011581	-2.25007031426781
XM_027382153.1	4.4846602530771	4.22612620634374	4.31220217470196	4.55478217035732
XM_027382156.1	-1.50434704291116	-1.47766647325474	-1.54951091318887	-1.50557494825151
XM_027382160.1	5.32954956994825	4.82609323437779	4.73955172028288	5.45772815137531
XM_027382161.1	-2.21745908404063	-2.01261587858854	-2.30433124900388	-2.24827018320778
XM_027382167.1	1.80539103705195	1.91213906748277	1.76241916285925	1.81049556944239
XM_027382168.1	6.32262181945375	5.30530842703653	5.15073149777653	6.38783620697112
XM_027382169.1	1.65196855925264	1.64340761102688	1.62320874990983	1.67566968808651
XM_027382172.1	7.85914614644577	7.64639838793898	7.31023630481589	7.96195568987604
XM_027382176.1	2.90433925690748	2.39685798166927	2.93890408454747	2.97437168865797
XM_027382177.1	4.19059308526152	4.54557700765161	4.18906192740424	4.22695926211169
XM_027382180.1	-2.02611341803812	-1.54137895923264	-2.01094967017937	-2.00814011675103
XM_027382184.1	6.21841743705163	6.21108766665205	5.88351296971484	6.32906364053716
XM_027382185.1	6.36417582323865	8.0299934403568	6.4109131803835	6.43435952176446
XM_027382186.1	3.92466427847803	4.18425385352012	3.89721772002965	3.9414732775708
XM_027382187.1	6.10485816783768	7.32979513462499	5.92220828202031	6.21515581341019
XM_027382188.1	6.95445186112324	7.21982872328159	6.87144529823548	7.03878511396398
XM_027382189.1	4.16415505187566	4.38431596593889	4.20214483269232	4.23787489978414
XM_027382192.1	1.63249952988781	1.65803604689841	1.60298555646529	1.64479128687733
XM_027382193.1	-5.22897880187327	-6.24766959770744	-5.29853625088134	-5.31772241209112
XM_027382197.1	7.18995602126321	8.48153795734725	7.21138666303026	7.24528770923555
XM_027382202.1	2.07905088740539	2.20293235906343	2.01506041462882	2.05903099567064
XM_027382206.1	1.80233245557669	1.50391462207898	1.73456670468403	1.77338990939995
XM_027382207.1	-1.98291909641553	-1.92744357999852	-2.00077030299702	-1.97259299159747
XM_027382209.1	2.43174995924014	2.37149480030108	2.38430634558327	2.41969243559518
XM_027382214.1	-2.03462560281066	-1.98741424677192	-2.04983478533756	-2.02036118879625
XM_027382215.1	-5.09582272520728	-5.40185479235754	-5.15297926661554	-5.15188440458408
XM_027382220.1	2.55735024109604	2.22351368099673	2.48293065757032	2.52043889030155
XM_027382221.1	1.56564973327676	1.67323803931003	1.56546425185219	1.59934426100069
XM_027382222.1	-1.77212729058957	-1.75759291113882	-1.79331909495907	-1.76259388058579
XM_027382225.1	8.15613533242188	7.41608986799598	7.322654329516	8.28440636926362
XM_027382227.1	1.1380430189389	1.90903947870366	1.06791878922264	1.10545960053172
XM_027382230.1	-1.93183334438383	-1.87650328797368	-1.94733813302799	-1.9192530993826
XM_027382246.1	2.77709651858599	3.26679209636339	2.75018881260504	2.76042010811813
XM_027382252.1	4.24428016504534	4.37152976853345	4.18370486076397	4.22954935988937
XM_027382253.1	5.94174164317792	5.53987496376852	5.8763649717217	5.98499608265708
XM_027382254.1	5.75085160886332	4.93772458777244	5.04631513467214	5.78882721558048
XM_027382255.1	4.23636741455443	4.13279885582782	4.05879677494634	4.26402413117337
XM_027382260.1	2.8389108736936	1.97822636973264	2.77672590451504	2.76418248145395
XM_027382261.1	3.25960009409696	4.01407197732959	3.20395828892967	3.22677544161679
XM_027382262.1	-2.39480375944904	-2.39255607986502	-2.41194269575698	-2.39375869136472
XM_027382270.1	6.67459685597252	8.26868978824023	6.69979663449401	6.80075987559234
XM_027382274.1	6.40562136696481	6.22644918859696	5.84446882657573	6.50006249118226
XM_027382275.1	7.87874481776101	7.8156406422582	6.99356533510364	8.05266334672375
XM_027382282.1	2.7107937535298	3.12127945376012	2.70901839220645	2.66738440884995
XM_027382288.1	6.11020866056126	5.43280339831543	5.7364257198966	6.22909256957769
XM_027382289.1	6.56582639604784	5.41709236830926	5.90161268546226	6.64503166785512
XM_027382290.1	6.04895000595268	5.15528963511809	5.56314163896347	6.16559978281304
XM_027382291.1	7.42431044088622	5.63875301099244	5.781701431555	7.02956432455123
XM_027382314.1	1.95375628662356	2.30051204260443	1.9448888170905	1.9223441796856
XM_027382336.1	-5.20657511639874	-9.59077664503511	-5.25131968209089	-5.32193228888363
XM_027382355.1	-1.76240088452547	-1.00738477081676	-1.83842435660955	-1.77778837425795
XM_027382356.1	-1.79026648678973	-1.31912523699827	-1.86523938520752	-1.80472541062272
XM_027382365.1	7.53630675924001	8.96557987261509	7.51848251563471	7.70024776102656
XM_027382371.1	8.43232801294385	9.56248399008143	8.46998661817065	8.60507343979437
XM_027382379.1	4.17136866908582	4.28256208653769	4.13242267878802	4.17839730836431
XM_027382382.1	2.99573190083372	3.05394880576749	2.96113194057934	3.00662216415097
XM_027382388.1	2.86147802490767	3.02432656018831	2.84038446404511	2.87827927842675
XM_027382391.1	6.86833186812309	5.82538612818011	5.70631896179622	6.94499077066795
XM_027382392.1	9.91223318960857	6.08742676045088	6.15571727173119	7.7259559726293
XM_027382393.1	-1.98823081080201	-2.27320861137567	-2.01949192856398	-2.01198357830402
XM_027382394.1	7.74489423968088	5.98941555387011	6.0810769833296	7.41431392070538
XM_027382395.1	10.0950323013849	6.24833717081134	6.33651428491725	7.90628956485411
XM_027382396.1	7.58749288693391	5.81479954223366	5.92343465009638	7.2576373074388
XM_027382397.1	6.08730997242259	6.29897282488248	5.91587259786369	6.15339282700324
XM_027382398.1	6.09036190990764	7.15131558890294	5.92688912141654	6.18792391700591
XM_027382400.1	6.06811999798568	6.93032427323747	5.9289841782476	6.15915240795442
XM_027382403.1	4.53833824962007	5.58787828190563	4.57425259267363	4.61275614867703
XM_027382404.1	-1.5728584676674	-1.97373625672387	-1.58943940453099	-1.58081700845266
XM_027382405.1	8.27309581711605	7.31278904700861	7.19610614776271	8.23364843345324
XM_027382406.1	10.271292005786	6.51963413714032	6.50595301088765	8.07627845717914
XM_027382407.1	7.63049725831121	7.20679264517702	7.00992274390163	7.72212820996515
XM_027382408.1	7.51360204473022	6.57773769777831	6.29877765077796	7.53901480058547
XM_027382409.1	5.09272886279548	6.11194023775793	4.92074741322302	5.2180780611163
XM_027382410.1	5.95461576355603	5.89318990051787	5.18736541340585	6.11940369109108
XM_027382411.1	-1.7635401836344	-1.18421967723403	-1.77859484839251	-1.76772658341389
XM_027382413.1	-1.60352730892704	-1.66201234178638	-1.61835352254285	-1.60307099827387
XM_027382416.1	-1.6285201764342	-1.63566272343237	-1.67837372740773	-1.63802430876948
XM_027382419.1	4.43554630749072	4.72323658129265	4.27005206511878	4.48620958927308
XM_027382420.1	4.75586507224525	5.03957546408165	4.75397721125942	4.70791453235008
XM_027382421.1	5.12729842878127	5.14991629275696	5.07218478207409	5.16177929788612
XM_027382422.1	5.13103200088082	5.259653556391	5.08081291890412	5.16004776762835
XM_027382423.1	5.67022935945143	5.54151002620169	5.47248323288215	5.70500859635198
XM_027382424.1	-2.08053640325335	-2.04715574762861	-2.09009492983391	-2.05755570576769
XM_027382453.1	-1.39229023240393	-1.98403973381987	-1.46919904219014	-1.45747330448855
XM_027382461.1	-3.59802438116227	-4.30859840211292	-3.74381356126451	-3.7174055699197
XM_027382468.1	2.01155982064108	1.90080943166187	1.99039197327788	2.03447355499826
XM_027382469.1	1.58836159100703	1.52945881045549	1.57539990402217	1.62211490944994
XM_027382470.1	1.65113885717654	1.564542034551	1.61972865189517	1.66820109009694
XM_027382474.1	-1.69103406806974	-1.61802363229001	-1.70171961366434	-1.67380438919795
XM_027382481.1	-1.74064728964803	-1.57227730380172	-1.74787823871107	-1.72666768223927
XM_027382483.1	1.07769014633172	1.65441955504804	1.04829762739323	1.07034352966994
XM_027382487.1	1.93841988584256	2.50666986670931	1.87620858491065	1.89571936460312
XM_027382488.1	1.78898159312936	1.82291690579087	1.75394135905063	1.79999813480084
XM_027382501.1	5.86215115572968	5.57649293833911	5.90344493693712	5.98303397745448
XM_027382512.1	1.47257052555476	1.99869498532003	1.44042300146353	1.47749186770413
XM_027382514.1	2.61984321559207	2.77275874761941	2.63157208190613	2.65864962917994
XM_027382515.1	1.5933304837378	1.88605789204744	1.56375845971844	1.59989176321633
XM_027382516.1	1.81115049369189	1.93286828663311	1.88020383900374	1.82198698103686
XM_027382520.1	-1.42956156073314	-1.69261856671405	-1.52376146636464	-1.50822665736689
XM_027382521.1	-3.74456307348552	-4.73706459108249	-3.8241683310418	-3.82112037699562
XM_027382528.1	7.32816498940567	9.67429178944946	7.4208434107977	7.46885803737708
XM_027382533.1	-2.36845482657478	-2.20367953849145	-2.38341971762629	-2.36535024237123
XM_027382534.1	-2.06337414215179	-2.02191995090186	-2.13646647853396	-2.12959539553096
XM_027382541.1	0.642110910644331	2.46302550815586	0.544302290408549	0.632784190691645
XM_027382547.1	-1.85161273872018	-1.85221664703186	-1.83251716362664	-1.80274183175492
XM_027382562.1	-2.86692253664627	-2.94365841439928	-2.86877587040126	-2.84663491090216
XM_027382563.1	1.32510477256954	1.50116796313308	1.32250591920108	1.35749769846091
XM_027382566.1	1.54940148643566	1.72431856244365	1.55031405737022	1.58536184324946
XM_027382570.1	-1.79591475094114	-1.38185323231827	-1.83942908112193	-1.82457165168933
XM_027382571.1	-2.02812716797617	-1.52086746109822	-2.07150000286182	-2.0495477405429
XM_027382597.1	2.0037187394707	1.95368482116722	1.9304265167546	1.99783132340503
XM_027382598.1	2.04687488590031	1.88490143596683	1.98164828096754	2.04314343590009
XM_027382599.1	2.16424061329262	2.09935250547685	2.0639615185605	2.17424447155384
XM_027382600.1	1.4103281813628	1.81785958994867	1.35121096141349	1.38652138963173
XM_027382601.1	1.58374664758584	1.87129787164283	1.4659259769149	1.60196861670997
XM_027382607.1	4.8058079705276	5.15182969526665	4.6492435330557	4.87453573317149
XM_027382608.1	-1.75554772716539	-1.76375954667715	-1.7826547646276	-1.75806917939278
XM_027382610.1	7.49584960894464	8.22447410862667	7.27568599795422	7.58812616707354
XM_027382614.1	-2.0028699175893	-2.75008795199037	-2.03758187677052	-2.04378255805009
XM_027382620.1	-1.66168683854863	-1.6810961595019	-1.72079576768553	-1.6931701305001
XM_027382621.1	2.04776255625513	2.34638033230007	2.04253610312452	2.07736945519192
XM_027382622.1	1.93460856608599	1.88609120419566	1.87098050050325	1.93526412099837
XM_027382623.1	1.7460047047156	1.88522821532663	1.73957800514959	1.75909346288282
XM_027382624.1	1.6233954131527	1.63055256601982	1.57525586682738	1.6084116145709
XM_027382626.1	8.11604361849305	6.85076376985689	7.3351586681419	8.23476556660789
XM_027382627.1	6.5756078296675	6.54725391233163	6.48330291865708	6.7401855183599
XM_027382628.1	4.45747704844069	5.08007342008466	4.35790453623806	4.44449760464748
XM_027382629.1	4.51920465079137	4.29532333023699	4.4337955929238	4.51015755502042
XM_027382630.1	4.39900757955558	4.68076182711867	4.32215328049661	4.43966261867939
XM_027382631.1	4.44725092486854	4.32459279617371	4.45412548035137	4.48926205932244
XM_027382633.1	-5.85925590438456	-8.17170664063198	-5.93218368479019	-6.02316314444873
XM_027382634.1	-1.9443228150408	-2.05071771996803	-2.05535621940378	-2.01188953220003
XM_027382639.1	-7.01757858130858	-8.74361135596211	-7.12212598788815	-7.17044883591444
XM_027382644.1	1.67196506585012	1.96712869626601	1.59800606115434	1.63887146507236
XM_027382659.1	2.32980226967902	2.26682137016871	2.33738841961878	2.3212812292739
XM_027382660.1	6.1017965929603	7.93122379610586	6.04915710593678	6.18200134105896
XM_027382661.1	2.74081944767194	3.09004065150226	2.72717361630042	2.71510535615273
XM_027382666.1	-4.88314622808604	-5.50410224071624	-4.96436496791522	-4.93751429168915
XM_027382676.1	4.26446626076346	4.8759945596202	4.30547214291621	4.32334136444694
XM_027382680.1	7.65471175921429	8.83974477244817	7.61716163593606	7.77057211723763
XM_027382682.1	7.20139600969844	9.18593353250948	7.24803829296128	7.33626060375134
XM_027382687.1	4.4906606553359	4.90792623868613	4.51635333346478	4.53003840899675
XM_027382688.1	6.76479742889636	7.24110676810426	6.735734779141	6.85701940034551
XM_027382695.1	-1.51957148889727	-1.46512840257899	-1.54586584647122	-1.50982234317112
XM_027382698.1	3.84627141410884	3.63467157426359	3.85222239291043	3.89180272416225
XM_027382716.1	1.9882977700929	1.88656176972561	1.93476245564309	1.97722972107149
XM_027382717.1	2.14106562690984	2.02348317532174	2.08574812265759	2.12654226530942
XM_027382718.1	1.35909554505907	1.59508325064204	1.2854784093582	1.36097323115163
XM_027382724.1	1.70723920497442	1.52199891843778	1.64846976114328	1.68487450022441
XM_027382725.1	1.51489470370937	1.3572315903974	1.46102720523071	1.49373223664348
XM_027382741.1	-2.69828682379868	-2.21653922811043	-2.74759567394063	-2.69252617316248
XM_027382755.1	1.92952191852172	2.33142711509807	1.89679026798594	1.95852050354055
XM_027382756.1	2.67834351193567	2.9404453921337	2.62334588036958	2.71405023970991
XM_027382757.1	1.46513205358995	1.25666386006249	1.50188522476657	1.51923377933228
XM_027382760.1	2.98876786800021	3.19640110269478	2.95082884809076	3.01887953851557
XM_027382762.1	-3.83344746973112	-3.92025039205548	-3.91522977418971	-3.85336135896185
XM_027382765.1	6.34036496872336	5.53776684503662	5.79492139609849	6.49339527898401
XM_027382784.1	2.3829514248442	2.5592357763995	2.38253810861009	2.32786306687257
XM_027382788.1	3.29306936756064	2.9014322226451	3.35030362820114	3.38899619358521
XM_027382798.1	4.07266558658927	1.46992584388881	4.14103726398075	4.21796967390525
XM_027382799.1	3.19088593044757	1.09730765347646	3.22418462873219	3.32137774074752
XM_027382805.1	5.17322457213189	5.9447671995659	5.17762126621962	5.21269515321706
XM_027382815.1	-3.1899877193157	-3.96411768457681	-3.26576897932388	-3.24465954485567
XM_027382823.1	6.34922063674066	6.26864959956665	5.95413306006119	6.44258050970647
XM_027382825.1	3.79921494076381	4.35131682263256	3.7839169672163	3.76180879157007
XM_027382828.1	3.38934925340508	4.20742520552077	3.34939611223284	3.30866497915512
XM_027382831.1	1.17602732556936	2.03731121619205	1.14853078849067	1.14825660826982
XM_027382832.1	1.33312961591344	1.5542099578946	1.36116370695531	1.2998290604859
XM_027382836.1	1.18493967427276	1.55425883505198	1.18186705248319	1.16769411925767
XM_027382837.1	1.45120622529852	1.51266114237655	1.38765981274255	1.44581492871452
XM_027382846.1	1.62731043110889	1.63154623077542	1.60095536099294	1.64223584844643
XM_027382850.1	4.7889789779546	3.58015890306772	4.85224410755937	4.91046427434428
XM_027382852.1	4.38264913098091	3.24969520381769	4.42876991957317	4.49234600177367
XM_027382860.1	-2.75265971529069	-6.288815530518	-2.8437962229936	-2.88303989863845
XM_027382877.1	-3.2616009683736	-3.0474258171991	-3.29961305620882	-3.29278437056221
XM_027382886.1	-1.30514421381193	-2.08000056852581	-1.3660289382325	-1.39926667132739
XM_027382887.1	-1.80026037998756	-2.6613199143485	-1.86226351754812	-1.89262158273669
XM_027382895.1	6.02005027675129	7.429450781474	5.86766397283127	6.11150825305641
XM_027382903.1	3.10789852136851	2.93514104144646	3.14099771002443	3.17668158967986
XM_027382907.1	2.76296953280637	3.33072097535551	2.77165848967777	2.82321056089218
XM_027382927.1	7.91553605321666	9.43128083848339	8.0443134067153	8.09939261690461
XM_027382943.1	6.32117931217662	6.07422170187297	6.23986296684637	6.32468009574875
XM_027382964.1	1.92419801716376	1.96354224796172	1.88359907416179	1.92812271390467
XM_027382969.1	-1.86315274591116	-1.6879014535859	-1.93070645358272	-1.8915629820785
XM_027382977.1	3.22287701783834	3.22249611798416	3.17328030275477	3.22349831875292
XM_027382982.1	3.46408056376481	3.40254246464493	3.44691415949094	3.49217380057196
XM_027382983.1	4.08092455297921	4.21498233842356	4.02631461699567	4.06540310373837
XM_027382986.1	-5.91799283636651	-7.28695372000793	-6.00012334009606	-6.01247597063047
