ID	hep_mean	hep_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hep_1	hep_2	hep_3	hep_wssv_1	hep_wssv_2	hep_wssv_3	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_wssv_1_normalized	hep_wssv_2_normalized	hep_wssv_3_normalized	Expression
XM_027379437.1	24.6692156777108	595.102073057538	-2.26063511545531	0.999999921946183	-4.59235339042354	7.80538171873957e-08	4.59235339042354	19	27	55	594	456	316	13.8004397938771	22.8911170755339	37.3160901637213	581.825866832199	544.552210304861	658.928142035554	Down_hep_Up_hep_wssv
XM_027379439.1	10.3686910759802	155.398316655203	-1.55983602332618	0.999998855457624	-3.90566518825027	1.14454237587491e-06	3.90566518825027	5	14	23	172	162	50	3.63169468259924	11.8694681132398	15.6049104321016	168.474830126495	193.459337871464	104.260781967651	Down_hep_Up_hep_wssv
XM_027379452.1	13.6528647191058	88.9477161170559	-1.09828418085713	0.992990191702091	-2.70375386522442	0.00700980829790865	2.70375386522442	16	25	12	95	46	57	11.6214229843176	21.1954787736425	8.14169239935737	93.0529585000991	54.9328984079465	118.857291443122	Down_hep_Up_hep_wssv
XM_027379457.1	79.9700190773122	246.1746785229	-0.895527413890735	0.987665990721332	-1.62215123696611	0.0123340092786679	1.62215123696611	126	91	105	196	194	151	91.5187060015008	77.1515427360589	71.239808494377	191.982945958099	231.673528068296	314.867561542306	Down_hep_Up_hep_wssv
XM_027379475.1	1.20319372910163	117.647992066613	-2.59728560319467	0.999999999999999	-6.61146393464238	6.66133814775094e-16	6.61146393464238	1	1	3	122	75	69	0.726338936519848	0.847819150945702	2.03542309983934	119.499588810654	89.5645082738258	143.879879115358	Down_hep_Up_hep_wssv
XM_027379489.1	226.73377012971	4.94141133707036	2.43140675749214	0.994286944233391	5.51993231961025	0.0057130557666093	-5.51993231961025	480	167	280	6	4	2	348.642689529527	141.585798207932	189.972822651672	5.877028957901	4.77677377460404	4.17043127870604	Up_hep_Down_hep_wssv
XM_027379490.1	83.7841485558059	0.70981898488681	2.73965371780655	1	6.88308234913672	0	-6.88308234913672	57	134	142	0	0	0	41.4013193816313	113.607766226724	96.3433600590622	0.489752413158416	0.597096721825505	1.04260781967651	Up_hep_Down_hep_wssv
XM_027379493.1	2485.09091066446	9256.80603492876	-2.27971749574889	0.999993161359705	-1.89721586231526	6.8386402954923e-06	1.89721586231526	1770	4533	3429	11696	6427	4143	1285.61991764013	3843.16421123687	2326.48860311637	11456.2884486017	7675.08126234504	8639.04839383956	Down_hep_Up_hep_wssv
XM_027379494.1	2955.43908781957	1023.48420593851	1.37270903511512	0.995465728899151	1.52988364731484	0.00453427110084925	-1.52988364731484	4249	3679	3922	848	456	813	3086.21414127283	3119.12665632924	2660.97646585663	830.620092716674	544.552210304861	1695.280314794	Up_hep_Down_hep_wssv
XM_027379522.1	255.712336117811	30.8390243795803	1.24877616392821	0.995486432336406	3.05169273087136	0.00451356766359401	-3.05169273087136	326	171	568	50	19	10	236.78649330547	144.977074811715	385.373440236249	48.9752413158416	22.6896754293692	20.8521563935302	Up_hep_Down_hep_wssv
XM_027379533.1	53.1816591271855	5.11759070331256	0.857045456046142	0.988242171176831	3.37739211349839	0.0117578288231693	-3.37739211349839	38	70	107	14	0	0	27.6008795877542	59.3473405661991	72.5967572276032	13.7130675684357	0.597096721825505	1.04260781967651	Up_hep_Down_hep_wssv
XM_027379558.1	100.543284812083	22.4592687800504	0.890699195711493	0.990367958751934	2.16243386574257	0.00963204124806605	-2.16243386574257	129	74	214	14	17	16	93.6977228110604	62.7386171699819	145.193514455206	13.7130675684357	20.3012885420672	33.3634502296483	Up_hep_Down_hep_wssv
XM_027379593.1	284.115609209683	40.477202759811	1.17355406636704	0.996217837901836	2.81129659595289	0.0037821620981644	-2.81129659595289	512	249	397	40	13	32	371.885535498162	211.10696858548	269.354323545406	39.1801930526733	15.5245147674631	66.7269004592966	Up_hep_Down_hep_wssv
XM_027379686.1	9053.73926286325	46681.6165611648	-2.88140403030226	1	-2.36626885736085	0	2.36626885736085	12277	11958	11947	35845	32775	31553	8917.26312365417	10138.2214070087	8105.73325792688	35110.3504993269	39139.6901156619	65794.8090685058	Down_hep_Up_hep_wssv
XM_027379687.1	2809.70220091396	25087.808613999	-3.02949903227074	1	-3.15849732574225	0	3.15849732574225	3839	3625	3784	18690	16692	17755	2788.4151772997	3073.34442217817	2567.34700326402	18306.9452038616	19933.4769614227	37023.0036767129	Down_hep_Up_hep_wssv
XM_027379727.1	52.1230025642779	164.245419598778	-0.888180038277525	0.98700843717042	-1.6558610395101	0.0129915628295797	1.6558610395101	85	62	62	190	152	60	61.7388096041871	52.5647873586335	42.0654107300131	186.105917000198	181.517403434954	125.112938361181	Down_hep_Up_hep_wssv
XM_027379750.1	99.0921155906054	17.6724473163003	0.936545081974518	0.990269904939832	2.48726843077731	0.00973009506016798	-2.48726843077731	180	110	108	31	5	8	130.741008573573	93.2601066040272	73.2752315942164	30.3646496158218	5.97096721825505	16.6817251148242	Up_hep_Down_hep_wssv
XM_027379751.1	99.5456443614535	12.0126337386224	1.06386162609918	0.994210507496728	3.05080569908263	0.00578949250327165	-3.05080569908263	173	112	115	24	7	2	125.656636017934	94.9557449059186	78.0245521605082	23.508115831604	8.35935410555707	4.17043127870604	Up_hep_Down_hep_wssv
XM_027379785.1	1748.24633001324	10374.9342394287	-2.7943017845058	1	-2.56912181035589	1.11022302462516e-16	2.56912181035589	1842	3106	1877	12778	9445	3515	1337.91632106956	2633.32628283735	1273.49638613282	12516.1126706765	11279.1570752838	7329.53297232586	Down_hep_Up_hep_wssv
XM_027379877.1	158.17019264321	486.64845723327	-0.912368591729407	0.989546175562738	-1.6214022335882	0.0104538244372619	1.6214022335882	198	222	210	537	253	303	143.81510943093	188.215851509946	142.479616988754	525.994091732139	302.130941243706	631.820338723965	Down_hep_Up_hep_wssv
XM_027379879.1	63.7924418913111	7.55034228255775	1.04621453002	0.995733854059329	3.0787715507756	0.00426614594067132	-3.0787715507756	97	57	107	14	0	4	70.4548768424252	48.325691603905	72.5967572276032	13.7130675684357	0.597096721825505	8.34086255741208	Up_hep_Down_hep_wssv
XM_027379881.1	91.3213047281077	5.12478720095318	1.58773859513959	0.997899680801423	4.15538746657752	0.00210031919857667	-4.15538746657752	157	79	137	9	2	2	114.035213033616	66.9777129247104	92.9509882259967	8.81554343685149	2.38838688730202	4.17043127870604	Up_hep_Down_hep_wssv
XM_027379946.1	307.899196296041	1073.44733578385	-1.01984267610259	0.995796143207184	-1.80172140645991	0.00420385679281599	1.80172140645991	282	523	406	771	1399	381	204.827580098597	443.409415944602	275.460592844924	755.198221090278	1670.67662766776	794.4671585935	Down_hep_Up_hep_wssv
XM_027379963.1	62.4278529230213	5.67546995440365	1.00572635042709	0.995884354544872	3.45937808404169	0.00411564545512821	-3.45937808404169	139	49	66	4	0	6	100.961112176259	41.5431383963394	44.7793081964655	3.91801930526733	0.597096721825505	12.5112938361181	Up_hep_Down_hep_wssv
XM_027379982.1	232.138777180813	51.6950325727028	1.05048884319747	0.995364628805846	2.16688997275772	0.00463537119415425	-2.16688997275772	383	186	384	63	52	15	278.187812687102	157.694362075901	260.534156779436	61.7088040579604	62.0980590698525	31.2782345902953	Up_hep_Down_hep_wssv
XM_027380041.1	2361.07025158982	11250.2374050981	-1.52653429414817	0.999948704286252	-2.25244257239344	5.12957137482895e-05	2.25244257239344	3727	3149	2515	6696	4902	10233	2707.06521640947	2669.78250632802	1706.36303203198	6558.76431701751	5853.93626077725	21338.0116374995	Down_hep_Up_hep_wssv
XM_027380048.1	132.340341696878	34.9623334702689	0.768259448306849	0.988451256729134	1.92037952754331	0.0115487432708661	-1.92037952754331	258	84	204	24	21	27	187.395445622121	71.216808679439	138.408770789075	23.508115831604	25.0780623166712	56.3008222625315	Up_hep_Down_hep_wssv
XM_027380050.1	131.318231649381	30.410757468516	0.970697063718573	0.99310439592292	2.11041357115861	0.00689560407707979	-2.11041357115861	240	83	220	28	22	18	174.321344764763	70.3689895284932	149.264360654885	27.4261351368713	26.2722557603222	37.5338815083544	Up_hep_Down_hep_wssv
XM_027380068.1	5088.08249000833	91465.7046049237	-1.93326332752267	0.996252483930018	-4.16803693562083	0.00374751606998247	4.16803693562083	5255	8246	6568	37862	24417	99823	3816.9111114118	6991.11671869826	4456.21963991494	37086.0117340079	29158.6213136267	208152.480767136	Down_hep_Up_hep_wssv
XM_027380072.1	73.6448668142259	499.448903971544	-1.49773693601994	0.99885822060764	-2.76168021559613	0.0011417793923596	2.76168021559613	84	103	107	366	387	325	61.0124706676672	87.3253725474073	72.5967572276032	358.498766431961	462.152862692941	677.695082789731	Down_hep_Up_hep_wssv
XM_027380073.1	77.7367312799162	477.810510954036	-1.46816472012559	0.997029193078706	-2.6197702400154	0.00297080692129403	2.6197702400154	96	112	101	395	356	298	69.7285379059054	94.9557449059186	68.5259110279246	386.904406395149	425.13286593976	621.3942605272	Down_hep_Up_hep_wssv
XM_027380075.1	103.654992940794	904.431534934793	-1.57915977454361	0.999961209882562	-3.12522168453856	3.87901174381255e-05	3.12522168453856	122	67	244	1284	613	347	88.6133502554214	56.803883113362	165.5477454536	1257.68419699081	732.040580958069	723.569826855498	Down_hep_Up_hep_wssv
XM_027380098.1	21.7610698023251	79.7571918065392	-0.891791206987625	0.987304888318232	-1.87386513128868	0.0126951116817681	1.87386513128868	21	27	40	72	54	50	15.2531176669168	22.8911170755339	27.1389746645246	70.5243474948119	64.4864459571545	104.260781967651	Down_hep_Up_hep_wssv
XM_027380138.1	128.557551657346	38.9096002324697	0.921595731412558	0.989436779294124	1.72421629579441	0.0105632207058765	-1.72421629579441	216	117	191	40	37	16	156.889210288287	99.1948406606471	129.588604023105	39.1801930526733	44.1851574150874	33.3634502296483	Up_hep_Down_hep_wssv
XM_027380148.1	95.6984697002908	22.0054508609548	0.711553584373386	0.985806156127919	2.12063492413649	0.0141938438720807	-2.12063492413649	109	102	179	47	8	5	79.1709440806634	86.4775533964616	121.446911623747	46.0367268368911	9.55354754920808	10.4260781967651	Up_hep_Down_hep_wssv
XM_027380178.1	209.197965074013	1080.68929146015	-1.82574303352438	0.996163836418272	-2.36901107074759	0.00383616358172834	2.36901107074759	285	244	315	1133	792	569	207.006596908157	206.867872830751	213.719425483131	1109.77896821697	945.8012073716	1186.48769879187	Down_hep_Up_hep_wssv
XM_027380243.1	660.552637285402	2131.24954392036	-1.19811929065228	0.997231462529093	-1.6899540905771	0.00276853747090688	1.6899540905771	679	981	968	3349	1301	748	493.184137896977	831.710587077734	656.763186881495	3280.36166333507	1553.64567018996	1559.74129823606	Down_hep_Up_hep_wssv
XM_027380244.1	841.864535850567	2891.88656624494	-1.29170479959757	0.999071909989212	-1.78035095044483	0.000928090010787974	1.78035095044483	1004	916	1503	4776	1762	908	729.244292265927	776.602342266263	1019.74697301951	4678.11505048919	2104.16884771308	1893.37580053254	Down_hep_Up_hep_wssv
XM_027380248.1	75.7860630511265	25.8484255579746	0.747374204602386	0.98776391983682	1.5518561553723	0.0122360801631799	-1.5518561553723	87	88	132	28	28	8	63.1914874772268	74.6080852832218	89.5586163929311	27.4261351368713	33.4374164222283	16.6817251148242	Up_hep_Down_hep_wssv
XM_027380294.1	121.17592010496	31.813722433391	0.65248297150488	0.979888928675244	1.92938194460253	0.0201110713247559	-1.92938194460253	200	143	143	22	6	32	145.26778730397	121.238138585235	97.0218344256754	21.5491061789703	7.16516066190606	66.7269004592966	Up_hep_Down_hep_wssv
XM_027380300.1	82.6782615693846	327.124862046905	-0.963817059749129	0.994284625305599	-1.98426145143407	0.00571537469440064	1.98426145143407	55	131	143	253	286	188	39.9486415085916	111.064308773887	97.0218344256754	247.814721058159	341.539324884189	392.020540198368	Down_hep_Up_hep_wssv
XM_027380302.1	645.745258037493	5.83369691421679	2.23994153450867	0.999999999999997	6.79041089994069	2.99760216648792e-15	-6.79041089994069	385	938	1271	13	0	2	279.640490560141	795.254363587068	862.340919965268	12.7335627421188	0.597096721825505	4.17043127870604	Up_hep_Down_hep_wssv
XM_027380375.1	46.1964871227678	144.018408082906	-0.784186234302289	0.987246428197774	-1.6403981698424	0.0127535718022265	1.6403981698424	82	46	59	127	90	96	59.5597927946275	38.9996809435023	40.0299876301737	124.397112942238	107.477409928591	200.18070137789	Down_hep_Up_hep_wssv
XM_027380420.1	4568.86336080922	3.142570564132	3.28372351783037	0.99999999999999	10.5056744420679	1.01030295240889e-14	-10.5056744420679	11594	3967	2833	0	0	4	8421.17363001111	3363.2985718016	1922.11788061495	0.489752413158416	0.597096721825505	8.34086255741208	Up_hep_Down_hep_wssv
XM_027380507.1	1837.07588121243	11333.7916793749	-1.52345924856973	0.999919723132032	-2.62514746643029	8.02768679682986e-05	2.62514746643029	1694	3187	2327	4807	5219	11059	1230.41815846462	2701.99963406395	1578.80985110872	4708.47970010501	6232.49558241462	23060.399755605	Down_hep_Up_hep_wssv
XM_027380509.1	1689.61476411389	11898.397350062	-1.61637930463628	0.99853767156008	-2.81600101191164	0.00146232843991978	2.81600101191164	1487	2997	2134	5350	5401	11512	1080.06599860501	2540.91399538427	1447.86429835239	5240.35082079505	6449.83878915911	24005.002440232	Down_hep_Up_hep_wssv
XM_027380510.1	1871.79601255127	11173.4953357779	-1.51737274224922	0.999820273939087	-2.57758544146291	0.000179726060912766	2.57758544146291	1758	3171	2432	4921	5086	10851	1276.90385040189	2688.43452764882	1650.04965960309	4820.14325030513	6073.66785440904	22626.6749026196	Down_hep_Up_hep_wssv
XM_027380544.1	362.660090105026	80.3632875491656	1.17665064437619	0.995895310043833	2.17400949980948	0.0041046899561672	-2.17400949980948	355	559	525	75	81	34	257.850322464546	473.930905378647	356.199042471885	73.4628619737624	96.7296689357318	70.8973317380027	Up_hep_Down_hep_wssv
XM_027380552.1	395.872158404285	1775.91893575256	-1.52849974093041	0.999961561487301	-2.16545921775787	3.84385126990239e-05	2.16545921775787	208	624	748	2019	1274	877	151.078498796128	529.039150190118	507.49882622661	1977.62024433368	1521.40244721139	1828.7341157126	Down_hep_Up_hep_wssv
XM_027380558.1	270.677397624582	29.9439036310146	1.1737789340979	0.996196523577743	3.17624020779462	0.00380347642225742	-3.17624020779462	431	138	563	40	4	22	313.052081640054	116.999042830507	381.981068403183	39.1801930526733	4.77677377460404	45.8747440657664	Up_hep_Down_hep_wssv
XM_027380569.1	4025.85409986769	1343.80615767355	1.71384706311731	0.993578166900744	1.58296984259596	0.00642183309925626	-1.58296984259596	5240	5226	5661	2105	874	444	3806.016027364	4430.70288284224	3840.84338939684	2061.85765939693	1043.72506975098	925.835743872741	Up_hep_Down_hep_wssv
XM_027380589.1	692.935368799396	2131.74750038392	-1.19549917455432	0.997093394718974	-1.62124386371081	0.00290660528102626	1.62124386371081	796	1149	776	3142	1376	803	578.165793469799	974.144204436611	526.496108491777	3077.60416428749	1643.21017846379	1674.42815840047	Down_hep_Up_hep_wssv
XM_027380598.1	14.7107698384637	95.258714369032	-1.20106372273377	0.997355277359696	-2.69497833078634	0.00264472264030402	2.69497833078634	22	14	24	111	40	62	15.9794566034366	11.8694681132398	16.2833847987147	108.725035721168	47.7677377460404	129.283369639887	Down_hep_Up_hep_wssv
XM_027380605.1	52.2521230137674	194.678863156583	-0.814762641938762	0.9887260163861	-1.89753469454307	0.0112739836139002	1.89753469454307	40	73	97	109	246	88	29.0535574607939	61.8907980190362	65.8120135614721	106.766026068535	293.771587138148	183.498976263066	Down_hep_Up_hep_wssv
XM_027380607.1	27.7963618138213	88.3831955301262	-0.766360355037609	0.985480039396734	-1.66887602817576	0.0145199606032655	1.66887602817576	52	29	31	96	49	54	37.7696246990321	24.5867553774254	21.0327053650065	94.0324633264159	58.5154787388995	112.601644525063	Down_hep_Up_hep_wssv
XM_027380612.1	62.9952429639261	1713.82314680002	-2.06374817055435	0.999999999957622	-4.76583154326682	4.23782120506644e-11	4.76583154326682	118	73	61	3319	1164	240	85.707994509342	61.8907980190362	41.3869363634	3250.97651854557	1390.04116840978	500.451753444725	Down_hep_Up_hep_wssv
XM_027380708.1	392.309797193483	102.207523221048	1.09467896666393	0.993662454458044	1.94049197135065	0.00633754554195554	-1.94049197135065	565	468	545	75	80	66	410.381499133714	396.779362642588	369.768529804147	73.4628619737624	95.5354754920808	137.624232197299	Up_hep_Down_hep_wssv
XM_027380715.1	424.698190417111	117.608605517952	1.09016349863066	0.993482344546563	1.8524443343516	0.00651765545343685	-1.8524443343516	543	435	753	92	103	67	394.402042530277	368.80133066138	510.891198059675	90.1144440211486	123.001924696054	139.709447836652	Up_hep_Down_hep_wssv
XM_027380726.1	15.6811644331181	106.792783388451	-1.05873555102663	0.991688315683949	-2.76770956053366	0.00831168431605089	2.76770956053366	19	8	39	125	54	64	13.8004397938771	6.78255320756561	26.4605002979115	122.438103289604	64.4864459571545	133.453800918593	Down_hep_Up_hep_wssv
XM_027380778.1	217.448338036894	48.5770260696338	1.14867416427245	0.996987563153815	2.16232660762162	0.00301243684618457	-2.16232660762162	267	243	372	34	47	27	193.932496050799	206.020053679806	252.392464380079	33.3031640947723	56.1270918515975	56.3008222625315	Up_hep_Down_hep_wssv
XM_027380781.1	1581.46423489907	5546.30887648734	-1.60611900559828	0.999166605063359	-1.81026703354994	0.000833394936641252	1.81026703354994	1609	2537	2100	4345	3411	3985	1168.67934886043	2150.91718594925	1424.79616988754	4255.94847034664	4073.3938362936	8309.58432282178	Down_hep_Up_hep_wssv
XM_027380799.1	1776.26786931494	72.2099314486722	1.86590660142987	0.999999998900021	4.6205080799417	1.09997921882155e-09	-4.6205080799417	5266	1004	962	58	57	44	3824.90083971352	851.210427549485	652.692340681816	56.8112799263763	68.0690262881076	91.7494881315329	Up_hep_Down_hep_wssv
