#rname	numreads
XM_027383242.1	0
XM_027383247.1	0
XM_027383251.1	0
XM_027383255.1	0
XM_027383257.1	0
XM_027383265.1	0
XM_027383266.1	0
XM_027383268.1	0
XM_027383270.1	0
XM_027383271.1	0
XM_027383272.1	0
XM_027383273.1	0
XM_027383274.1	0
XM_027383275.1	0
XM_027383276.1	0
XM_027383277.1	0
XM_027383278.1	0
XM_027383286.1	0
XM_027383288.1	0
XM_027383289.1	0
XM_027383295.1	0
XM_027383296.1	0
XM_027383324.1	0
XM_027383326.1	0
XM_027383327.1	0
XM_027383328.1	0
XM_027383330.1	0
XM_027383331.1	0
XM_027383332.1	0
XM_027383333.1	0
XM_027383338.1	0
XM_027383339.1	0
XM_027383344.1	0
XM_027383345.1	0
XM_027383346.1	0
XM_027383347.1	0
XM_027383349.1	0
XM_027383351.1	0
XM_027383363.1	0
XM_027383364.1	0
XM_027383365.1	0
XM_027383366.1	0
XM_027383367.1	0
XM_027383368.1	0
XM_027383369.1	0
XM_027383370.1	0
XM_027383371.1	0
XM_027383372.1	0
XM_027383373.1	0
XM_027383374.1	0
XM_027383375.1	0
XM_027383376.1	0
XM_027383377.1	0
XM_027383378.1	0
XM_027383379.1	0
XM_027383380.1	0
XM_027383381.1	0
XM_027383382.1	0
XM_027383384.1	0
XM_027383385.1	0
XM_027383386.1	0
XM_027383387.1	0
XM_027383388.1	0
XM_027383417.1	0
XM_027383419.1	0
XM_027383422.1	0
XM_027383423.1	0
XM_027383424.1	0
XM_027383425.1	0
XM_027383426.1	0
XM_027383427.1	0
XM_027383437.1	0
XM_027383438.1	0
XM_027383439.1	0
XM_027383442.1	0
XM_027383445.1	0
XM_027383447.1	0
XM_027383455.1	0
XM_027383458.1	0
XM_027383459.1	0
XM_027383460.1	0
XM_027383462.1	0
XM_027383464.1	0
XM_027383465.1	0
XM_027383466.1	0
XM_027383467.1	0
XM_027383468.1	0
XM_027383469.1	0
XM_027383470.1	0
XM_027383471.1	0
XM_027383472.1	0
XM_027383473.1	0
XM_027383474.1	0
XM_027383475.1	0
XM_027383476.1	0
XM_027383477.1	0
XM_027383478.1	0
XM_027383479.1	0
XM_027383480.1	0
XM_027383481.1	0
XM_027383482.1	0
XM_027383483.1	0
XM_027383484.1	0
XM_027383486.1	0
XM_027383487.1	0
XM_027383488.1	0
XM_027383489.1	0
XM_027383490.1	0
XM_027383491.1	0
XM_027383492.1	0
XM_027383493.1	0
XM_027383494.1	0
XM_027383495.1	0
XM_027383496.1	0
XM_027383497.1	0
XM_027383498.1	0
XM_027383499.1	0
XM_027383500.1	0
XM_027383501.1	0
XM_027383509.1	0
XM_027383510.1	0
XM_027383517.1	0
XM_027383518.1	0
XM_027383523.1	0
XM_027383529.1	0
XM_027383530.1	0
XM_027383531.1	0
XM_027383542.1	0
XM_027383546.1	0
XM_027383547.1	0
XM_027383551.1	0
XM_027383558.1	0
XM_027383567.1	0
XM_027383568.1	0
XM_027383571.1	0
XM_027383572.1	0
XM_027383573.1	0
XM_027383575.1	0
XM_027383579.1	0
XM_027383585.1	0
XM_027383589.1	0
XM_027383590.1	0
XM_027383591.1	0
XM_027383601.1	0
XM_027383612.1	0
XM_027383617.1	0
XM_027383618.1	0
XM_027383619.1	0
XM_027383620.1	0
XM_027383621.1	0
XM_027383622.1	0
XM_027383623.1	0
XM_027383628.1	0
XM_027383629.1	0
XM_027383631.1	0
XM_027383632.1	0
XM_027383633.1	0
XM_027383634.1	0
XM_027383635.1	0
XM_027383636.1	0
XM_027383637.1	0
XM_027383639.1	0
XM_027383647.1	0
XM_027383650.1	0
XM_027383653.1	0
XM_027383667.1	0
XM_027383668.1	0
XM_027383669.1	0
XM_027383670.1	0
XM_027383671.1	0
XM_027383674.1	0
XM_027383675.1	0
XM_027383676.1	0
XM_027383677.1	0
XM_027383684.1	0
XM_027383687.1	0
XM_027383688.1	0
XM_027383689.1	0
XM_027383690.1	0
XM_027383694.1	0
XM_027383695.1	0
XM_027383696.1	0
XM_027383697.1	0
XM_027383699.1	0
XM_027383700.1	0
XM_027383701.1	0
XM_027383702.1	0
XM_027383703.1	0
XM_027383705.1	0
XM_027383706.1	0
XM_027383707.1	0
XM_027383708.1	0
XM_027383709.1	0
XM_027383710.1	0
XM_027383711.1	0
XM_027383715.1	0
XM_027383721.1	0
XM_027383724.1	0
XM_027383726.1	0
XM_027383729.1	0
XM_027383730.1	0
XM_027383731.1	0
XM_027383732.1	0
XM_027383733.1	0
XM_027383734.1	0
XM_027383735.1	0
XM_027383738.1	0
XM_027383749.1	0
XM_027383753.1	0
XM_027383763.1	0
XM_027383764.1	0
XM_027383765.1	0
XM_027383766.1	0
XM_027383767.1	0
XM_027383769.1	0
XM_027383774.1	0
XM_027383775.1	0
XM_027383776.1	0
XM_027383777.1	0
XM_027383778.1	0
XM_027383779.1	0
XM_027383781.1	0
XM_027383782.1	0
XM_027383796.1	0
XM_027383799.1	0
XM_027383803.1	0
XM_027383818.1	0
XM_027383821.1	0
XM_027383831.1	0
XM_027383833.1	0
XM_027383840.1	0
XM_027383841.1	0
XM_027383842.1	0
XM_027383846.1	0
XM_027383848.1	0
XR_003474912.1	0
XR_003474922.1	0
XR_003474925.1	0
XR_003474926.1	0
XR_003474927.1	0
XR_003474928.1	0
XR_003474931.1	0
XR_003474932.1	0
XR_003474933.1	0
XR_003474934.1	0
XR_003474936.1	0
XR_003474937.1	0
XR_003474938.1	0
XR_003474941.1	0
XR_003474942.1	0
XR_003474950.1	0
XR_003474955.1	0
XR_003474956.1	0
XR_003474957.1	0
XR_003474959.1	0
XR_003474960.1	0
XR_003474961.1	0
XR_003474962.1	0
XR_003474963.1	0
XR_003474965.1	0
XR_003474966.1	0
XR_003474970.1	0
XR_003474973.1	0
XR_003474975.1	0
XR_003474976.1	0
XR_003474977.1	0
XR_003474978.1	0
XR_003474981.1	0
XR_003474984.1	0
XR_003474985.1	0
XR_003474986.1	0
XR_003474987.1	0
XR_003474988.1	0
XR_003474989.1	0
XR_003474990.1	0
XR_003474995.1	0
XR_003474998.1	0
XR_003474999.1	0
XR_003475000.1	0
XR_003475004.1	0
XR_003475007.1	0
XR_003475011.1	0
XR_003475012.1	0
XR_003475013.1	0
XR_003475014.1	0
XR_003475015.1	0
XR_003475016.1	0
XR_003475017.1	0
XR_003475018.1	0
XR_003475019.1	0
XR_003475020.1	0
XR_003475021.1	0
XR_003475022.1	0
XR_003475023.1	0
XR_003475030.1	0
XR_003475035.1	0
XR_003475037.1	0
XR_003475039.1	0
XR_003475040.1	0
XR_003475041.1	0
XR_003475042.1	0
XR_003475043.1	0
XR_003475044.1	0
XR_003475045.1	0
XR_003475046.1	0
XR_003475047.1	0
XR_003475048.1	0
XR_003475049.1	0
XR_003475050.1	0
XR_003475051.1	0
XR_003475052.1	0
XR_003475053.1	0
XR_003475054.1	0
XR_003475055.1	0
XR_003475056.1	0
XR_003475057.1	0
XR_003475058.1	0
XR_003475059.1	0
XR_003475060.1	0
XR_003475061.1	0
XR_003475062.1	0
XR_003475063.1	0
XR_003475066.1	0
XR_003475067.1	0
XR_003475068.1	0
XR_003475069.1	0
XR_003475070.1	0
XR_003475071.1	0
XR_003475072.1	0
XR_003475073.1	0
XR_003475074.1	0
XR_003475075.1	0
XR_003475076.1	0
XR_003475077.1	0
XR_003475078.1	0
XR_003475079.1	0
XR_003475080.1	0
XR_003475081.1	0
XR_003475082.1	0
XR_003475083.1	0
XR_003475084.1	0
XR_003475085.1	0
XR_003475086.1	0
XR_003475087.1	0
XR_003475088.1	0
XR_003475089.1	0
XR_003475090.1	0
XR_003475091.1	0
XR_003475092.1	0
XR_003475093.1	0
XR_003475094.1	0
XR_003475095.1	0
XR_003475096.1	0
XR_003475097.1	0
XR_003475098.1	0
XR_003475099.1	0
XR_003475100.1	0
XR_003475101.1	0
XR_003475102.1	0
XR_003475104.1	0
XR_003475105.1	0
XR_003475106.1	0
XR_003475107.1	0
XR_003475108.1	0
XR_003475110.1	0
XR_003475111.1	0
XR_003475112.1	0
XR_003475113.1	0
XR_003475114.1	0
XR_003475115.1	0
XR_003475116.1	0
XR_003475117.1	0
XR_003475118.1	0
XR_003475119.1	0
XR_003475120.1	0
XR_003475121.1	0
XR_003475122.1	0
XR_003475123.1	0
XR_003475124.1	0
XR_003475125.1	0
XR_003475126.1	0
XR_003475128.1	0
XR_003475129.1	0
XR_003475137.1	0
XR_003475148.1	0
XR_003475153.1	0
XR_003475154.1	0
XR_003475155.1	0
XR_003475159.1	0
XR_003475166.1	0
XR_003475168.1	0
XR_003475169.1	0
XR_003475174.1	0
XR_003475175.1	0
XR_003475179.1	0
XR_003475180.1	0
XR_003475183.1	0
XR_003475185.1	0
XR_003475189.1	0
XR_003475190.1	0
XR_003475192.1	0
XR_003475195.1	0
XR_003475198.1	0
XR_003475202.1	0
XR_003475203.1	0
XR_003475204.1	0
XR_003475206.1	0
XR_003475207.1	0
XR_003475208.1	0
XR_003475209.1	0
XR_003475210.1	0
XR_003475211.1	0
XR_003475212.1	0
XR_003475213.1	0
XR_003475214.1	0
XR_003475215.1	0
XR_003475216.1	0
XR_003475217.1	0
XR_003475218.1	0
XR_003475219.1	0
XR_003475220.1	0
XR_003475221.1	0
XR_003475222.1	0
XR_003475223.1	0
XR_003475224.1	0
XR_003475225.1	0
XR_003475226.1	0
XR_003475227.1	0
XR_003475228.1	0
XR_003475229.1	0
XR_003475230.1	0
XR_003475231.1	0
XR_003475232.1	0
XR_003475233.1	0
XR_003475234.1	0
XR_003475235.1	0
XR_003475236.1	0
XR_003475237.1	0
XR_003475238.1	0
XR_003475239.1	0
XR_003475240.1	0
XR_003475241.1	0
XR_003475242.1	0
XR_003475243.1	0
XR_003475245.1	0
XR_003475246.1	0
XR_003475248.1	0
XR_003475249.1	0
XR_003475250.1	0
XR_003475252.1	0
XR_003475253.1	0
XR_003475254.1	0
XR_003475255.1	0
XR_003475256.1	0
XR_003475257.1	0
XR_003475258.1	0
XR_003475260.1	0
XR_003475261.1	0
XR_003475262.1	0
XR_003475263.1	0
XR_003475264.1	0
XR_003475265.1	0
XR_003475266.1	0
XR_003475267.1	0
XR_003475268.1	0
XR_003475269.1	0
XR_003475275.1	0
XR_003475284.1	0
XR_003475286.1	0
XR_003475288.1	0
XR_003475289.1	0
XR_003475292.1	0
XR_003475293.1	0
XR_003475296.1	0
XR_003475299.1	0
XR_003475300.1	0
XR_003475302.1	0
XR_003475310.1	0
XR_003475314.1	0
XR_003475315.1	0
XR_003475316.1	0
XR_003475317.1	0
XR_003475318.1	0
XR_003475319.1	0
XR_003475320.1	0
XR_003475321.1	0
XR_003475322.1	0
XR_003475323.1	0
XR_003475324.1	0
XR_003475325.1	0
XR_003475326.1	0
XR_003475327.1	0
XR_003475328.1	0
XR_003475329.1	0
XR_003475331.1	0
XR_003475332.1	0
XR_003475333.1	0
XR_003475334.1	0
XR_003475335.1	0
XR_003475336.1	0
XR_003475337.1	0
XR_003475338.1	0
XR_003475339.1	0
XR_003475340.1	0
XR_003475342.1	0
XR_003475343.1	0
XR_003475344.1	0
XR_003475345.1	0
XR_003475346.1	0
XR_003475347.1	0
XR_003475348.1	0
XR_003475349.1	0
XR_003475350.1	0
XR_003475351.1	0
XR_003475352.1	0
XR_003475353.1	0
XR_003475354.1	0
XR_003475355.1	0
XR_003475356.1	0
XR_003475357.1	0
XR_003475358.1	0
XR_003475359.1	0
XR_003475360.1	0
XR_003475361.1	0
XR_003475362.1	0
XR_003475363.1	0
XR_003475364.1	0
XR_003475365.1	0
XR_003475366.1	0
XR_003475367.1	0
XR_003475368.1	0
XR_003475369.1	0
XR_003475370.1	0
XR_003475371.1	0
XR_003475372.1	0
XR_003475374.1	0
XR_003475379.1	0
XR_003475380.1	0
XR_003475381.1	0
XR_003475383.1	0
XR_003475385.1	0
XR_003475386.1	0
XR_003475387.1	0
XR_003475388.1	0
XR_003475389.1	0
XR_003475390.1	0
XR_003475391.1	0
XR_003475392.1	0
XR_003475393.1	0
XR_003475394.1	0
XR_003475395.1	0
XR_003475396.1	0
XR_003475397.1	0
XR_003475398.1	0
XR_003475399.1	0
XR_003475400.1	0
XR_003475401.1	0
XR_003475402.1	0
XR_003475403.1	0
XR_003475405.1	0
XR_003475406.1	0
XR_003475410.1	0
XR_003475413.1	0
XR_003475419.1	0
XR_003475423.1	0
XR_003475425.1	0
XR_003475426.1	0
XR_003475427.1	0
XR_003475430.1	0
XR_003475433.1	0
XR_003475437.1	0
XR_003475438.1	0
XR_003475442.1	0
XR_003475446.1	0
XR_003475447.1	0
XR_003475449.1	0
XR_003475453.1	0
XR_003475456.1	0
XR_003475457.1	0
XR_003475458.1	0
XR_003475460.1	0
XR_003475462.1	0
XR_003475472.1	0
XR_003475474.1	0
XR_003475479.1	0
XR_003475482.1	0
XR_003475484.1	0
XR_003475487.1	0
XR_003475493.1	0
XR_003475494.1	0
XR_003475497.1	0
XR_003475498.1	0
XR_003475502.1	0
XR_003475504.1	0
XR_003475508.1	0
XR_003475514.1	0
XR_003475518.1	0
XR_003475521.1	0
XR_003475522.1	0
XR_003475531.1	0
XR_003475532.1	0
XR_003475533.1	0
XR_003475535.1	0
XR_003475536.1	0
XR_003475540.1	0
XR_003475541.1	0
XR_003475544.1	0
XR_003475546.1	0
XR_003475548.1	0
XR_003475549.1	0
XR_003475550.1	0
XR_003475551.1	0
XR_003475552.1	0
XR_003475553.1	0
XR_003475554.1	0
XR_003475555.1	0
XR_003475556.1	0
XR_003475557.1	0
XR_003475560.1	0
XR_003475562.1	0
XR_003475564.1	0
XR_003475569.1	0
XR_003475570.1	0
XR_003475573.1	0
XR_003475576.1	0
XR_003475578.1	0
XR_003475580.1	0
XR_003475582.1	0
XR_003475589.1	0
XR_003475590.1	0
XR_003475594.1	0
XR_003475597.1	0
XR_003475598.1	0
XR_003475599.1	0
XR_003475600.1	0
XR_003475602.1	0
XR_003475607.1	0
XR_003475611.1	0
XR_003475612.1	0
XR_003475614.1	0
XR_003475625.1	0
XR_003475630.1	0
XR_003475631.1	0
XR_003475632.1	0
XR_003475639.1	0
XR_003475640.1	0
XR_003475641.1	0
XR_003475644.1	0
XR_003475645.1	0
XR_003475646.1	0
XR_003475647.1	0
XR_003475648.1	0
XR_003475649.1	0
XR_003475650.1	0
XR_003475652.1	0
XR_003475653.1	0
XR_003475656.1	0
XR_003475658.1	0
XR_003475663.1	0
XR_003475664.1	0
XR_003475666.1	0
XR_003475671.1	0
XR_003475672.1	0
XR_003475674.1	0
XR_003475676.1	0
XR_003475677.1	0
XR_003475678.1	0
XR_003475682.1	0
XR_003475687.1	0
XR_003475693.1	0
XR_003475702.1	0
XR_003475703.1	0
XR_003475705.1	0
XR_003475709.1	0
XR_003475710.1	0
XR_003475712.1	0
XR_003475715.1	0
XR_003475716.1	0
XR_003475717.1	0
XR_003475718.1	0
XR_003475719.1	0
XR_003475720.1	0
XR_003475721.1	0
XR_003475722.1	0
XR_003475723.1	0
XR_003475724.1	0
XR_003475725.1	0
XR_003475727.1	0
XR_003475728.1	0
XR_003475729.1	0
XR_003475730.1	0
XR_003475732.1	0
XR_003475733.1	0
XR_003475736.1	0
XR_003475737.1	0
XR_003475738.1	0
XR_003475739.1	0
XR_003475740.1	0
XR_003475743.1	0
XR_003475744.1	0
XR_003475748.1	0
XR_003475749.1	0
XR_003475750.1	0
XR_003475754.1	0
XR_003475757.1	0
XR_003475763.1	0
XR_003475764.1	0
XR_003475765.1	0
XR_003475770.1	0
XR_003475771.1	0
XR_003475772.1	0
XR_003475773.1	0
XR_003475774.1	0
XR_003475775.1	0
XR_003475776.1	0
XR_003475777.1	0
XR_003475779.1	0
XR_003475780.1	0
XR_003475787.1	0
XR_003475788.1	0
XR_003475796.1	0
XR_003475797.1	0
XR_003475798.1	0
XR_003475803.1	0
XR_003475804.1	0
XR_003475807.1	0
XR_003475808.1	0
XR_003475810.1	0
XR_003475811.1	0
XR_003475812.1	0
XR_003475813.1	0
XR_003475814.1	0
XR_003475815.1	0
XR_003475822.1	0
XR_003475825.1	0
XR_003475831.1	0
XR_003475833.1	0
XR_003475834.1	0
XR_003475836.1	0
XR_003475848.1	0
XR_003475852.1	0
XR_003475853.1	0
XR_003475858.1	0
XR_003475861.1	0
XR_003475862.1	0
XR_003475863.1	0
XR_003475864.1	0
XR_003475865.1	0
XR_003475866.1	0
XR_003475868.1	0
XR_003475871.1	0
XR_003475873.1	0
XR_003475875.1	0
XR_003475877.1	0
XR_003475880.1	0
XR_003475886.1	0
XR_003475887.1	0
XR_003475893.1	0
XR_003475895.1	0
XR_003475908.1	0
XR_003475910.1	0
XR_003475911.1	0
XR_003475915.1	0
XR_003475917.1	0
XR_003475918.1	0
XR_003475919.1	0
XR_003475920.1	0
XR_003475921.1	0
XR_003475922.1	0
XR_003475923.1	0
XR_003475925.1	0
XR_003475926.1	0
XR_003475928.1	0
XR_003475936.1	0
XR_003475938.1	0
XR_003475941.1	0
XR_003475942.1	0
XR_003475943.1	0
XR_003475944.1	0
XR_003475946.1	0
XR_003475947.1	0
XR_003475948.1	0
XR_003475949.1	0
XR_003475950.1	0
XR_003475951.1	0
XR_003475952.1	0
XR_003475954.1	0
XR_003475957.1	0
XR_003475959.1	0
XR_003475960.1	0
XR_003475966.1	0
XR_003475970.1	0
XR_003475976.1	0
XR_003475977.1	0
XR_003475978.1	0
XR_003475979.1	0
XR_003475981.1	0
XR_003475982.1	0
XR_003475984.1	0
XR_003475988.1	0
XR_003475992.1	0
XR_003475994.1	0
XR_003475996.1	0
XR_003475997.1	0
XR_003475998.1	0
XR_003476000.1	0
XR_003476003.1	0
XR_003476004.1	0
XR_003476005.1	0
XR_003476006.1	0
XR_003476014.1	0
XR_003476015.1	0
XR_003476016.1	0
XR_003476017.1	0
XR_003476024.1	0
XR_003476028.1	0
XR_003476031.1	0
XR_003476032.1	0
XR_003476033.1	0
XR_003476037.1	0
XR_003476038.1	0
XR_003476039.1	0
XR_003476041.1	0
XR_003476045.1	0
XR_003476046.1	0
XR_003476048.1	0
XR_003476049.1	0
XR_003476052.1	0
XR_003476053.1	0
XR_003476056.1	0
XR_003476057.1	0
XR_003476062.1	0
XR_003476063.1	0
XR_003476066.1	0
XR_003476069.1	0
XR_003476070.1	0
XR_003476071.1	0
XR_003476073.1	0
XR_003476074.1	0
XR_003476081.1	0
XR_003476086.1	0
XR_003476087.1	0
XR_003476088.1	0
XR_003476090.1	0
XR_003476091.1	0
XR_003476092.1	0
XR_003476095.1	0
XR_003476096.1	0
XR_003476105.1	0
XR_003476106.1	0
XR_003476113.1	0
XR_003476120.1	0
XR_003476123.1	0
XR_003476124.1	0
XR_003476129.1	0
XR_003476132.1	0
XR_003476133.1	0
XR_003476136.1	0
XR_003476137.1	0
XR_003476143.1	0
XR_003476144.1	0
XR_003476145.1	0
XR_003476146.1	0
XR_003476147.1	0
XR_003476148.1	0
XR_003476152.1	0
XR_003476156.1	0
XR_003476158.1	0
XR_003476159.1	0
XR_003476164.1	0
XR_003476171.1	0
XR_003476172.1	0
XR_003476173.1	0
XR_003476174.1	0
XR_003476175.1	0
XR_003476176.1	0
XR_003476178.1	0
XR_003476180.1	0
XR_003476182.1	0
XR_003476183.1	0
XR_003476187.1	0
XR_003476188.1	0
XR_003476189.1	0
XR_003476190.1	0
XR_003476191.1	0
XR_003476192.1	0
XR_003476193.1	0
XR_003476195.1	0
XR_003476197.1	0
XR_003476198.1	0
XR_003476199.1	0
XR_003476200.1	0
XR_003476201.1	0
XR_003476202.1	0
XR_003476203.1	0
XR_003476204.1	0
XR_003476207.1	0
XR_003476208.1	0
XR_003476214.1	0
XR_003476215.1	0
XR_003476217.1	0
XR_003476218.1	0
XR_003476219.1	0
XR_003476221.1	0
XR_003476222.1	0
XR_003476228.1	0
XR_003476230.1	0
XR_003476232.1	0
XR_003476233.1	0
XR_003476234.1	0
XR_003476235.1	0
XR_003476236.1	0
XR_003476237.1	0
XR_003476240.1	0
XR_003476241.1	0
XR_003476242.1	0
XR_003476244.1	0
XR_003476253.1	0
XR_003476254.1	0
XR_003476258.1	0
XR_003476259.1	0
XR_003476260.1	0
XR_003476261.1	0
XR_003476262.1	0
XR_003476263.1	0
XR_003476266.1	0
XR_003476268.1	0
XR_003476271.1	0
XR_003476272.1	0
XR_003476273.1	0
XR_003476274.1	0
XR_003476275.1	0
XR_003476276.1	0
XR_003476286.1	0
XR_003476287.1	0
XR_003476289.1	0
XR_003476294.1	0
XR_003476295.1	0
XR_003476302.1	0
XR_003476303.1	0
XR_003476305.1	0
XR_003476307.1	0
XR_003476308.1	0
XR_003476310.1	0
XR_003476316.1	0
XR_003476319.1	0
XR_003476323.1	0
XR_003476324.1	0
XR_003476325.1	0
XR_003476327.1	0
XR_003476333.1	0
XR_003476334.1	0
XR_003476337.1	0
XR_003476338.1	0
XR_003476339.1	0
XR_003476340.1	0
XR_003476341.1	0
XR_003476343.1	0
XR_003476345.1	0
XR_003476346.1	0
XR_003476347.1	0
XR_003476349.1	0
XR_003476350.1	0
XR_003476354.1	0
XR_003476355.1	0
XR_003476356.1	0
XR_003476358.1	0
XR_003476359.1	0
XR_003476360.1	0
XR_003476361.1	0
XR_003476372.1	0
XR_003476373.1	0
XR_003476374.1	0
XR_003476375.1	0
XR_003476376.1	0
XR_003476377.1	0
XR_003476380.1	0
XR_003476386.1	0
XR_003476388.1	0
XR_003476392.1	0
XR_003476395.1	0
XR_003476396.1	0
XR_003476397.1	0
XR_003476401.1	0
XR_003476405.1	0
XR_003476407.1	0
XR_003476408.1	0
XR_003476409.1	0
XR_003476410.1	0
XR_003476411.1	0
XR_003476415.1	0
XR_003476416.1	0
XR_003476417.1	0
XR_003476418.1	0
XR_003476419.1	0
XR_003476421.1	0
XR_003476422.1	0
XR_003476423.1	0
XR_003476424.1	0
XR_003476425.1	0
XR_003476426.1	0
XR_003476427.1	0
XR_003476430.1	0
XR_003476440.1	0
XR_003476445.1	0
XR_003476451.1	0
XR_003476452.1	0
XR_003476456.1	0
XR_003476458.1	0
XR_003476460.1	0
XR_003476463.1	0
XR_003476469.1	0
XR_003476472.1	0
XR_003476473.1	0
XR_003476474.1	0
XR_003476475.1	0
XR_003476477.1	0
XR_003476478.1	0
XR_003476480.1	0
XR_003476481.1	0
XR_003476482.1	0
XR_003476483.1	0
XR_003476484.1	0
XR_003476485.1	0
XR_003476486.1	0
XR_003476487.1	0
XR_003476488.1	0
XR_003476493.1	0
XR_003476494.1	0
XR_003476496.1	0
XR_003476497.1	0
XR_003476498.1	0
XR_003476499.1	0
XR_003476508.1	0
XR_003476509.1	0
XR_003476524.1	0
XR_003476525.1	0
XR_003476526.1	0
XR_003476527.1	0
XR_003476528.1	0
XR_003476529.1	0
XR_003476530.1	0
XR_003476531.1	0
XR_003476532.1	0
XR_003476533.1	0
XR_003476534.1	0
XR_003476535.1	0
XR_003476536.1	0
XR_003476537.1	0
XR_003476539.1	0
XR_003476540.1	0
XR_003476541.1	0
XR_003476542.1	0
XR_003476544.1	0
XR_003476547.1	0
XR_003476548.1	0
XR_003476554.1	0
XR_003476557.1	0
XR_003476558.1	0
XR_003476559.1	0
XR_003476560.1	0
XR_003476561.1	0
XR_003476562.1	0
XR_003476563.1	0
XR_003476565.1	0
XR_003476568.1	0
XR_003476570.1	0
XR_003476572.1	0
XR_003476573.1	0
XR_003476576.1	0
XR_003476577.1	0
XR_003476579.1	0
XR_003476583.1	0
XR_003476584.1	0
XR_003476586.1	0
XR_003476587.1	0
XR_003476589.1	0
XR_003476592.1	0
XR_003476598.1	0
XR_003476599.1	0
XR_003476603.1	0
XR_003476605.1	0
XR_003476606.1	0
XR_003476609.1	0
XR_003476610.1	0
XR_003476612.1	0
XR_003476613.1	0
XR_003476616.1	0
XR_003476617.1	0
XR_003476618.1	0
XR_003476619.1	0
XR_003476620.1	0
XR_003476622.1	0
XR_003476625.1	0
XR_003476626.1	0
XR_003476627.1	0
XR_003476629.1	0
XR_003476630.1	0
XR_003476631.1	0
XR_003476635.1	0
XR_003476636.1	0
XR_003476637.1	0
XR_003476638.1	0
XR_003476639.1	0
XR_003476641.1	0
XR_003476642.1	0
XR_003476643.1	0
XR_003476644.1	0
XR_003476645.1	0
XR_003476646.1	0
XR_003476648.1	0
XR_003476651.1	0
XR_003476654.1	0
XR_003476657.1	0
XR_003476665.1	0
XR_003476674.1	0
XR_003476683.1	0
XR_003476685.1	0
XR_003476688.1	0
XR_003476691.1	0
XR_003476692.1	0
XR_003476693.1	0
XR_003476694.1	0
XR_003476699.1	0
XR_003476701.1	0
XR_003476704.1	0
XR_003476705.1	0
XR_003476706.1	0
XR_003476709.1	0
XR_003476721.1	0
XR_003476722.1	0
XR_003476723.1	0
XR_003476724.1	0
XR_003476725.1	0
XR_003476726.1	0
XR_003476727.1	0
XR_003476728.1	0
XR_003476730.1	0
XR_003476736.1	0
XR_003476738.1	0
XR_003476739.1	0
XR_003476741.1	0
XR_003476743.1	0
XR_003476744.1	0
XR_003476745.1	0
XR_003476747.1	0
XR_003476757.1	0
XR_003476760.1	0
XR_003476763.1	0
XR_003476764.1	0
XR_003476766.1	0
XR_003476767.1	0
XR_003476768.1	0
XR_003476769.1	0
XR_003476772.1	0
XR_003476778.1	0
XR_003476780.1	0
XR_003476781.1	0
XR_003476785.1	0
XR_003476788.1	0
XR_003476789.1	0
XR_003476790.1	0
XR_003476796.1	0
XR_003476798.1	0
XR_003476801.1	0
XR_003476803.1	0
XR_003476804.1	0
XR_003476808.1	0
XR_003476815.1	0
XR_003476821.1	0
XR_003476822.1	0
XR_003476823.1	0
XR_003476826.1	0
XR_003476829.1	0
XR_003476830.1	0
XR_003476831.1	0
XR_003476832.1	0
XR_003476833.1	0
XR_003476834.1	0
XR_003476837.1	0
XR_003476838.1	0
XR_003476839.1	0
XR_003476842.1	0
XR_003476843.1	0
XR_003476844.1	0
XR_003476845.1	0
XR_003476847.1	0
XR_003476849.1	0
XR_003476850.1	0
XR_003476851.1	0
XR_003476854.1	0
XR_003476855.1	0
XR_003476856.1	0
XR_003476857.1	0
XR_003476858.1	0
XR_003476859.1	0
XR_003476860.1	0
XR_003476861.1	0
XR_003476862.1	0
XR_003476863.1	0
XR_003476864.1	0
XR_003476865.1	0
XR_003476866.1	0
XR_003476867.1	0
XR_003476868.1	0
XR_003476869.1	0
XR_003476870.1	0
XR_003476871.1	0
XR_003476872.1	0
XR_003476873.1	0
XR_003476874.1	0
XR_003476875.1	0
XR_003476876.1	0
XR_003476877.1	0
XR_003476878.1	0
XR_003476879.1	0
XR_003476880.1	0
XR_003476881.1	0
XR_003476882.1	0
XR_003476883.1	0
XR_003476884.1	0
XR_003476885.1	0
XR_003476886.1	0
XR_003476887.1	0
XR_003476888.1	0
XR_003476889.1	0
XR_003476890.1	0
XR_003476891.1	0
XR_003476893.1	0
XR_003476897.1	0
XR_003476898.1	0
XR_003476899.1	0
XR_003476903.1	0
XR_003476904.1	0
XR_003476905.1	0
XR_003476906.1	0
XR_003476909.1	0
XR_003476910.1	0
XR_003476911.1	0
XR_003476914.1	0
XR_003476915.1	0
XR_003476916.1	0
XR_003476917.1	0
XR_003476918.1	0
XR_003476925.1	0
XR_003476930.1	0
XR_003476931.1	0
XR_003476955.1	0
XR_003476962.1	0
XR_003476964.1	0
XR_003476965.1	0
XR_003476966.1	0
XR_003476967.1	0
XR_003476968.1	0
XR_003476969.1	0
XR_003476971.1	0
XR_003476981.1	0
XR_003476982.1	0
XR_003476983.1	0
XR_003476984.1	0
XR_003476985.1	0
XR_003476986.1	0
XR_003476988.1	0
XR_003476989.1	0
XR_003476991.1	0
XR_003476995.1	0
XR_003476997.1	0
XR_003477000.1	0
XR_003477001.1	0
XR_003477002.1	0
XR_003477003.1	0
XR_003477004.1	0
