ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	Expression
XM_027382206.1	1.95181983702927	4.53173174941549	3.68460333628111e-11	1.80451086469152e-10	101	140	89	305	267	122	1941	2029	1398	5304	5888	4860	8.59282855868909	10.0100693648712	8.08509999768682	11.5357574054416	13.0841346347573	5.43683212164345	25.7866492016782	48.4004817609623	31.1283205629723	38.3646386443689	37.3016847784951	38.8644985421029	Down_muscle_Up_hemocytes
XM_027382207.1	-2.49850939243375	5.29349329082564	1.19435204625622e-18	1.03550969755697e-17	1004	1194	835	1150	1077	1286	782	630	498	1566	1788	1455	85.4178205239985	85.3715915832589	75.8545898659381	43.4954787418289	52.7775767851444	57.3095582658482	10.3890570199445	15.0282422421914	11.0886292134193	11.3271161608374	11.3273458532523	11.635359131432	Up_muscle_Down_hemocytes
XM_027382209.1	3.54943162963612	3.08127807963719	5.69449384502922e-14	3.57568389277915e-13	24	29	24	15	7	20	1859	592	628	1875	2061	1612	2.04186025156968	2.07351436843761	2.18025168476948	0.56733233141516	0.343029746978655	0.891283954367779	24.6972595908911	14.1217768371068	13.9832512972436	13.5621601542594	13.0568567133965	12.8908583641708	Down_muscle_Up_hemocytes
XM_027382214.1	-2.581603313076	5.30384422387289	2.01452109927258e-21	2.08069624756991e-20	934	1219	851	1164	1162	1383	737	536	505	1541	1875	1379	79.4623947902535	87.1591039698431	77.3080909891178	44.0249889178164	56.9429379984567	61.6322854445319	9.79122125792725	12.7859330822454	11.2444934794714	11.1462873587806	11.8785086548367	11.0276015410617	Up_muscle_Down_hemocytes
XM_027382215.1	-2.95643816023709	1.64962009321492	2.01324238285456e-10	9.20781371457822e-10	79	131	98	72	70	61	74	42	44	77	74	48	6.72112332808354	9.36656490570094	8.90269437947537	2.72319519079277	3.43029746978655	2.71841606082172	0.983107697539507	1.00188281614609	0.979718243755924	0.556952710334919	0.468805141577554	0.383846899181263	Up_muscle_Down_hemocytes
XM_027382220.1	4.59284259739308	5.55199084113718	5.52332912826241e-39	1.81236007318908e-37	30	36	43	121	47	141	5701	3581	4042	14005	14735	11714	2.5523253144621	2.57401783668117	3.90628426854532	4.57648080674896	2.30319972971382	6.28355187829284	75.7391484280099	85.4224372528369	90.0004804832146	101.300294912215	93.3492400154765	93.6746370210274	Down_muscle_Up_hemocytes
XM_027382222.1	-2.45699581783018	5.46433184645992	1.44755003551023e-21	1.51466049095866e-20	1020	1221	895	1567	1177	1708	901	687	653	1818	2029	1597	86.7790606917116	87.3021049607698	81.3052190778618	59.2673175551704	57.6780017419824	76.1156497030083	11.9700004795013	16.3879403498182	14.5399093902868	13.1498704855699	12.8541301656873	12.7709062081766	Up_muscle_Down_hemocytes
XM_027382230.1	-2.4726009938451	5.23027377751313	4.30075070725338e-19	3.83531057844749e-18	944	1172	782	1131	1005	1231	798	561	521	1452	1810	1406	80.3131698950742	83.7985806830649	71.0398673954055	42.7768577887031	49.2492708162211	54.8585273913368	10.6016208464396	13.3822919013799	11.600754659019	10.5025368234585	11.4667203548023	11.2435154218512	Up_muscle_Down_hemocytes
XM_027382245.1	1.80108749639376	-0.154191677768864	0.00313189506132996	0.00602508435054712	4	0	0	14	18	8	151	39	37	219	199	141	0.340310041928281	0	0	0.529510175987483	0.882076492230826	0.356513581747111	2.00607111254683	0.930319757849942	0.823853977703845	1.5840603060175	1.26070571856667	1.12755026634496	Down_muscle_Up_hemocytes
XM_027382261.1	-2.62569265473388	0.740602350555596	2.87967976680456e-05	7.54221489476012e-05	80	36	60	32	30	8	64	13	9	71	75	61	6.80620083856561	2.57401783668117	5.4506292119237	1.21030897368567	1.47012748705138	0.356513581747111	0.850255305980114	0.310106585949981	0.20039691349553	0.513553797841289	0.475140346193467	0.487805434376189	Up_muscle_Down_hemocytes
XM_027382262.1	-1.63373570892898	6.22333505859467	2.09072330119141e-05	5.56815527270479e-05	1676	2753	1494	1752	1622	1288	2250	2347	2166	3881	4341	3613	142.58990756795	196.840864010646	135.7206673769	66.2644163092907	79.4848927999111	57.3986866612849	29.8917881008634	55.9861659403542	48.2288571812575	28.0718632312964	27.5011232376779	28.8924759737897	Up_muscle_Down_hemocytes
XM_027382263.1	4.85000202285126	2.9174582630633	7.09404372951069e-43	2.8728632153971e-41	4	6	2	22	9	13	1178	720	700	1838	1997	1531	0.340310041928281	0.429002972780196	0.181687640397457	0.832087419408902	0.441038246115413	0.579334570339056	15.6500117256965	17.1751339910758	15.5864266052079	13.2945335272153	12.6514036179781	12.2431167218024	Down_muscle_Up_hemocytes
XM_027382264.1	5.67482069206991	2.65408678080302	2.99326227390276e-39	1.00012473418104e-37	0	6	4	8	2	5	1021	517	620	1471	1797	1390	0	0.429002972780196	0.363375280794913	0.302577243421419	0.0980084991367585	0.222820988591945	13.564229178214	12.3327003797031	13.8051207074698	10.6399667130216	11.3843626947955	11.1155664554574	Down_muscle_Up_hemocytes
XM_027382265.1	5.30789172756018	2.34011482813946	4.31003865075342e-19	3.8409167558281e-18	0	2	0	18	4	6	892	442	540	1192	1252	906	0	0.143000990926732	0	0.680798797698192	0.196016998273517	0.267385186310334	11.8504333270978	10.5436239222993	12.0238148097318	8.62191728206783	7.93167617912294	7.24511022204634	Down_muscle_Up_hemocytes
XM_027382282.1	3.99925065792755	1.64302810020819	1.97225864391825e-10	9.03005147270905e-10	2	4	0	6	11	18	325	70	143	1058	1395	1058	0.17015502096414	0.286001981853464	0	0.226932932566064	0.539046745252172	0.802155558931001	4.31770272568027	1.66980469357682	3.18408429220675	7.65267490304343	8.83761043919849	8.46062540278701	Down_muscle_Up_hemocytes
XM_027382286.1	2.53909380303198	2.93771229441255	2.14730004840059e-13	1.27749877821396e-12	18	25	20	81	74	31	817	424	376	2249	2375	2118	1.53139518867726	1.78751238658415	1.81687640397457	3.06359458964186	3.62631446806006	1.38149012927006	10.8540403904024	10.1142455725224	8.3721377193688	16.267359033029	15.0461109627931	16.9372444263732	Down_muscle_Up_hemocytes
XM_027382287.1	2.47971564911132	2.79784921500643	9.05382124623897e-13	5.09954887711796e-12	12	20	14	75	68	54	748	428	389	1926	2227	1646	1.02093012578484	1.43000990926732	1.2718134827822	2.8366616570758	3.33228897064979	2.406466676793	9.93735888864258	10.209662983584	8.66159992775123	13.9310509104552	14.108500679638	13.1627499177575	Down_muscle_Up_hemocytes
XM_027382292.1	-1.59438202452456	3.58326177522841	4.46012976149876e-06	1.29336688325175e-05	215	269	163	456	498	317	399	263	79	1074	1139	928	18.2916647536451	19.2336332796454	14.8075426923927	17.2469028750209	24.4041162850529	14.1268506767293	5.30081042321978	6.27369477729576	1.75903957401632	7.76840533635977	7.21579805752479	7.42104005083775	Up_muscle_Down_hemocytes
XM_027382336.1	-10.397972554214	4.60000211980313	2.04134898557616e-14	1.32672132902072e-13	977	2017	217	657	217	205	11	3	0	0	0	0	83.1207277409826	144.216499349609	19.713108983124	24.849156115984	10.6339221563383	9.13566053226973	0.146137630715332	0.0715630582961494	0	0	0	0	Up_muscle_Down_hemocytes
XM_027382373.1	2.00261121867291	3.57631335932828	5.14187480842528e-08	1.85249357892506e-07	32	54	21	171	102	184	917	840	719	3140	3342	2727	2.72248033542625	3.86102675502176	1.90772022417329	6.46758857813283	4.99843345597468	8.19981238018356	12.1825643059963	20.0376563229218	16.0094867559207	22.712097538333	21.1722538263809	21.8073019597355	Down_muscle_Up_hemocytes
XM_027382382.1	-2.81428697970783	4.12104364206229	4.29398602687924e-17	3.32627961174174e-16	253	484	296	594	1087	544	215	269	188	536	611	606	21.5246101519638	34.6062398042691	26.8897707788236	22.4663603240403	53.2676192808282	24.2429235588036	2.85632641852695	6.41682089388806	4.1860688596844	3.87696951609762	3.87081002032278	4.84606710216345	Up_muscle_Down_hemocytes
XM_027382390.1	-2.34949573167403	1.57852157401952	0.000469573174146828	0.0010340953208668	26	41	28	284	21	233	93	36	3	177	186	153	2.21201527253382	2.931520313998	2.54362696556439	10.7414921414604	1.02908924093596	10.3834580683846	1.23552724150235	0.858756699553792	0.0667989711651766	1.28026791856209	1.1783480585598	1.22351199114028	Up_muscle_Down_hemocytes
XM_027382399.1	1.9540084380007	6.53561724346319	1.09289074800608e-09	4.62490836714081e-09	536	549	463	559	480	1272	11266	7832	6613	18929	21203	16141	45.6015456183896	39.2537720093879	42.0606887520112	21.1425848840716	23.522039792822	56.6856594977907	149.671504330812	186.827290858481	147.247198771771	136.91633576532	134.325343471201	129.076516660099	Down_muscle_Up_hemocytes
XM_027382419.1	4.67666917704374	1.42418791386088	2.629342298201e-20	2.52042647116691e-19	4	1	4	0	8	2	311	209	237	695	804	654	0.340310041928281	0.071500495463366	0.363375280794913	0	0.392033996547034	0.0891283954367778	4.13170937749712	4.98555972796507	5.27711872204895	5.02704069717881	5.09350451119397	5.22991400134471	Down_muscle_Up_hemocytes
XM_027382420.1	5.18235644616751	2.54035951900146	1.24537019408233e-34	3.26577917493271e-33	4	0	2	12	6	10	640	497	487	1624	1941	1445	0.340310041928281	0	0.181687640397457	0.453865865132128	0.294025497410275	0.445641977183889	8.50255305980114	11.8556133243954	10.8436996524803	11.7466389816092	12.2966321594869	11.5553910274359	Down_muscle_Up_hemocytes
XM_027382421.1	5.42275766455153	1.69988202969774	2.08551130923736e-34	5.4024874947997e-33	0	2	2	1	4	6	390	287	336	785	926	734	0	0.143000990926732	0.181687640397457	0.0378221554276773	0.196016998273517	0.267385186310334	5.18124327081632	6.84619924366495	7.48148477049978	5.67802438458326	5.86639947433534	5.86965883331348	Down_muscle_Up_hemocytes
XM_027382422.1	5.28367811192176	1.45581646879672	1.32538766683732e-30	2.62553962422866e-29	2	1	2	8	1	0	330	210	273	746	777	640	0.17015502096414	0.071500495463366	0.181687640397457	0.302577243421419	0.0490042495683792	0	4.38412892145996	5.00941408073045	6.07870637603107	5.39593145337467	4.92245398656432	5.11795865575018	Down_muscle_Up_hemocytes
XM_027382423.1	5.86170028666391	1.41306899834162	3.24317846752776e-38	1.02476431725809e-36	0	0	2	2	3	2	331	185	263	683	831	667	0	0	0.181687640397457	0.0756443108553547	0.147012748705138	0.0891283954367778	4.3974141606159	4.41305526159588	5.85604313881382	4.94024287219155	5.26455503582362	5.33387253653964	Down_muscle_Up_hemocytes
XM_027382453.1	-3.09230225212408	3.77509614194839	1.30513542707237e-28	2.23585248463791e-27	279	257	261	638	534	699	252	88	174	362	362	382	23.7366254244976	18.375627334085	23.7102370718681	24.1305351628581	26.1682692695145	31.1503742051539	3.3478802672967	2.09918304335371	3.87434032758024	2.61840105378234	2.29334407096047	3.05478157265089	Up_muscle_Down_hemocytes
XM_027382466.1	1.78464066324081	2.19821089126119	8.71284537056831e-07	2.74761661427212e-06	23	30	18	45	68	31	560	462	452	653	695	553	1.95678274108761	2.14501486390098	1.63518876357711	1.70199699424548	3.33228897064979	1.38149012927006	7.439733927326	11.020710977607	10.0643783222199	4.7232483097234	4.40296720805946	4.42223615098414	Down_muscle_Up_hemocytes
XM_027382467.1	1.72988784179204	2.44022747204225	2.53843103584505e-07	8.50597066397201e-07	39	32	23	54	68	41	726	548	447	847	857	647	3.31802290880074	2.28801585482771	2.08940786457075	2.04239639309458	3.33228897064979	1.82713210645395	9.64508362721192	13.0721853154299	9.95304670361132	6.1264798136841	5.42927035583735	5.17393632854744	Down_muscle_Up_hemocytes
XM_027382471.1	2.67253675791743	3.20080905529456	1.05782127812719e-10	4.96586166404758e-10	22	25	12	52	40	134	1553	618	970	1818	1909	1548	1.87170523060554	1.78751238658415	1.09012584238474	1.96675208223922	1.96016998273517	5.97160249426412	20.6319764091737	14.7419900090068	21.5983340100738	13.1498704855699	12.0939056117777	12.3790624985957	Down_muscle_Up_hemocytes
XM_027382473.1	2.1685236552187	6.67397561103289	2.31887603993625e-10	1.05491136448859e-09	255	467	269	1504	804	1049	13082	10508	8020	18778	21031	16213	21.6947651729279	33.3907313813919	24.4369876334579	56.8845217632267	39.3994166529769	46.74784340659	173.797498637998	250.661538858646	178.575916248239	135.824129800897	133.235688277264	129.652287008871	Down_muscle_Up_hemocytes
XM_027382477.1	-1.90052312589079	0.0917632242700255	2.0309784757141e-09	8.4057023136201e-09	21	27	15	26	43	45	41	15	17	64	69	63	1.78662772012347	1.93051337751088	1.36265730298092	0.983376041119611	2.10718273144031	2.0053888973275	0.544694805393511	0.357815291480747	0.378527503269334	0.462921733265387	0.43712911849799	0.503799055175408	Up_muscle_Down_hemocytes
XM_027382484.1	1.88492930701418	3.40330913818106	1.74935286141776e-05	4.69514860896877e-05	78	24	16	170	99	127	918	1346	738	1771	2032	1610	6.63604581760147	1.71601189112078	1.45350112317965	6.42976642270515	4.85142070726954	5.65965311023539	12.1958495451523	32.1079588222057	16.4325469066335	12.8099123377031	12.873135779535	12.8748647433715	Down_muscle_Up_hemocytes
XM_027382486.1	1.8871736618601	2.53003334399304	0.000492459437730299	0.00108096113630097	37	12	2	126	49	69	493	676	432	1065	1159	824	3.1478678878366	0.858005945560391	0.181687640397457	4.76559158388735	2.40120822885058	3.07492964256884	6.54962290387807	16.125542469399	9.61905184778543	7.70330696761933	7.34250214984305	6.58937176927835	Down_muscle_Up_hemocytes
XM_027382487.1	1.9071501829701	1.01104572303693	0.000737004305337745	0.00157927731001459	11	0	3	34	25	24	138	109	90	583	596	493	0.935852615302772	0	0.272531460596185	1.28595328454103	1.22510623920948	1.06954074524133	1.83336300351962	2.60012445142676	2.0039691349553	4.21692766396438	3.77578195108409	3.94242752700756	Down_muscle_Up_hemocytes
XM_027382496.1	-1.68039082431829	6.91245260842796	0.000115288437186219	0.000278893408444621	2290	3688	2460	2848	4684	1856	4378	4510	3618	4545	5127	4025	194.827499003941	263.693827268894	223.475797688872	107.717498658025	229.535904978288	82.7111509653298	58.1627770247022	107.583130971878	80.559559225203	32.8746762139247	32.4805940657854	32.1871618584288	Up_muscle_Down_hemocytes
XM_027382520.1	4.17041071169227	5.77332265176172	2.38237659228295e-37	7.17347605916351e-36	91	77	60	111	82	171	8701	3282	6509	13084	15127	11413	7.74205345386839	5.50553815067918	5.4506292119237	4.19825925247218	4.0183484646071	7.62047780984451	115.594865895828	78.2899857759874	144.931501104712	94.6385618444425	95.8326402249144	91.2675970907449	Down_muscle_Up_hemocytes
XM_027382521.1	-3.09466922116692	1.08991411631956	1.87271297743329e-05	5.01152404270468e-05	44	61	45	86	56	111	63	24	50	16	8	7	3.74341046121109	4.36153022326532	4.08797190894277	3.25270536678025	2.74423797582924	4.94662594674117	0.836970066824175	0.572504466369195	1.11331618608628	0.115730433316347	0.0506816369273032	0.0559776727972675	Up_muscle_Down_hemocytes
XM_027382524.1	2.43478915761861	3.29442290870917	9.59853596336504e-14	5.93680351489523e-13	41	50	33	74	62	53	1348	1281	485	1827	2053	1625	3.48817792976488	3.5750247731683	2.99784606655803	2.79883950164812	3.03826347323951	2.36190247907461	17.9085023822062	30.5574258924558	10.7991670050369	13.2149688543103	13.0061750764692	12.9948168993657	Down_muscle_Up_hemocytes
XM_027382533.1	-2.05252470255637	10.1059158824683	3.5473043050993e-05	9.15588003072928e-05	28977	34280	27753	20919	29229	22321	33402	30965	31996	31189	34911	28402	2465.29102123895	2451.03698448418	2521.18854197531	791.201669391582	1432.34521063416	994.717457272159	443.753558286684	738.650033380088	712.43329380033	225.594780293971	221.168328346135	227.125408969713	Up_muscle_Down_hemocytes
XM_027382534.1	-3.30841425197736	1.27182031997636	5.88397432247629e-10	2.56461918953437e-09	85	97	57	62	49	62	34	5	49	60	49	38	7.23158839097596	6.9355480599465	5.17809775132751	2.34497363651599	2.40120822885058	2.76298025854011	0.451698131301936	0.119271763826916	1.09104986236455	0.4339891249363	0.310425026179732	0.303878795185167	Up_muscle_Down_hemocytes
XM_027382562.1	-5.65617515188959	5.49633416544662	1.66427892585622e-48	9.21379051690034e-47	1361	1440	1349	1593	1260	1540	162	44	55	308	324	220	115.790491766098	102.960713467247	122.548313448084	60.25069359629	61.7453544561578	68.6288644863189	2.15220874326216	1.04959152167686	1.2246478046949	2.22781084133967	2.05260629555578	1.75929828791412	Up_muscle_Down_hemocytes
XM_027382597.1	3.44583932588019	1.17874936121385	5.47185982965053e-19	4.84590935917217e-18	7	4	2	5	10	10	262	236	208	500	590	350	0.595542573374491	0.286001981853464	0.181687640397457	0.189110777138387	0.490042495683792	0.445641977183889	3.48073265885609	5.62962725263042	4.63139533411891	3.61657604113583	3.73777072338861	2.79888363986338	Down_muscle_Up_hemocytes
XM_027382598.1	3.45641407479692	0.955135265033572	5.57226536979202e-22	5.99733220666345e-21	4	8	2	8	6	4	230	174	153	448	485	422	0.340310041928281	0.572003963706928	0.181687640397457	0.302577243421419	0.294025497410275	0.178256790873556	3.05560500586604	4.15065738117666	3.40674752942401	3.24045213285771	3.07257423871775	3.37465398863527	Down_muscle_Up_hemocytes
XM_027382599.1	3.93439840626475	0.898712952013081	4.39907418678718e-20	4.17618341011243e-19	4	6	1	2	3	6	213	169	196	443	414	359	0.340310041928281	0.429002972780196	0.0908438201987283	0.0756443108553547	0.147012748705138	0.267385186310334	2.82975594021507	4.03138561734975	4.36419944945821	3.20428637244635	2.62277471098794	2.87085493345986	Down_muscle_Up_hemocytes
XM_027382600.1	3.23029938278248	1.00195853247773	6.09185332748038e-10	2.64981125192952e-09	5	2	0	8	20	6	251	190	182	431	433	381	0.425387552410351	0.143000990926732	0	0.302577243421419	0.980084991367585	0.267385186310334	3.33459502814076	4.53232702542279	4.05247091735405	3.11748854745909	2.74314359869028	3.04678476225128	Down_muscle_Up_hemocytes
XM_027382601.1	3.25171226228134	0.865484469035776	7.99086364550143e-11	3.79580854014409e-10	6	8	6	5	6	0	246	142	176	383	426	336	0.510465062892421	0.572003963706928	0.54506292119237	0.189110777138387	0.294025497410275	0	3.26816883236106	3.3873180926844	3.9188729750237	2.77029724751005	2.69879716637889	2.68692829426884	Down_muscle_Up_hemocytes
XM_027382608.1	-1.51508536849457	5.88091335077551	1.40381115003146e-07	4.82140936311128e-07	1431	1427	974	1645	1342	1881	2143	858	1221	5179	5620	4255	121.745917499842	102.031207026223	88.4818808735613	62.2174456785292	65.7637029207649	83.8252559082896	28.4702675111779	20.4670346726987	27.1871812642269	37.460494634085	35.6038499414305	34.0264282503391	Up_muscle_Down_hemocytes
XM_027382620.1	2.13463328867765	2.86826569767906	7.09926224572536e-07	2.26669807780807e-06	18	30	18	141	51	62	1165	809	729	896	1164	737	1.53139518867726	2.14501486390098	1.63518876357711	5.3329239153025	2.49921672798734	2.76298025854011	15.4773036166693	19.2981713871949	16.2321499931379	6.48090426571542	7.37417817292261	5.89364926451231	Down_muscle_Up_hemocytes
XM_027382621.1	1.83746918837561	1.23117588521739	0.00308405405529484	0.00593840501739513	4	4	2	35	14	67	276	37	111	697	804	515	0.340310041928281	0.286001981853464	0.181687640397457	1.32377543996871	0.686059493957309	2.98580124713206	3.66672600703924	0.882611052319175	2.47156193311154	5.04150700134335	5.09350451119397	4.11835735579897	Down_muscle_Up_hemocytes
