ID	hemocytes_mean	hemocytes_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_wssv_1	hemocytes_wssv_2	hemocytes_wssv_3	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_wssv_1_normalized	hemocytes_wssv_2_normalized	hemocytes_wssv_3_normalized	Expression
XM_027369732.1	68.3150755736158	14.9713917600418	0.973267174103837	0.996970879429636	2.18999564098773	0.00302912057036442	-2.18999564098773	51	41	48	34	6	27	49.8479922324904	75.7755057402453	79.3217287481117	24.3706009817623	4.97047052465836	15.5731037737048	Up_hemocytes_Down_hemocytes_wssv
XM_027369804.1	4103.79643133404	418.238009016084	3.06383379877603	1	3.2945630843305	0	-3.2945630843305	3711	2560	2392	1228	262	273	3627.17449362298	4731.34865109824	3952.8661492809	880.20876487071	217.043879576749	157.461382600793	Up_hemocytes_Down_hemocytes_wssv
XM_027369895.1	45530.6742041693	9851.98903869121	2.31764598246729	0.999999999999999	2.20835189468814	7.7715611723761e-16	-2.20835189468814	20211	35813	30649	13404	11840	17580	19754.4660982522	66188.9801725709	50648.5763416849	9607.75104586889	9808.39516865917	10139.8209015456	Up_hemocytes_Down_hemocytes_wssv
XM_027369991.1	65651.8139078141	13217.2966468234	2.64112661481233	1	2.31240774172116	0	-2.31240774172116	36633	35735	57551	20668	16018	20056	35805.5195971141	66044.8218933577	95105.1002329703	14814.4582673842	13269.4994773296	11567.9321957564	Up_hemocytes_Down_hemocytes_wssv
XM_027370050.1	173.600480030678	40.256780431848	1.11205008009799	0.995426544030301	2.10846723575249	0.00457345596969938	-2.10846723575249	229	82	88	87	35	51	223.827259240006	151.551011480491	145.423169371538	62.3600672180389	28.9944113938405	29.4158626836646	Up_hemocytes_Down_hemocytes_wssv
XM_027370107.1	8669.57379708906	2921.20283247393	1.5160222384675	0.999959736500946	1.56939853663298	4.02634990536166e-05	-1.56939853663298	4273	4505	8173	2442	5174	4728	4176.47981979277	8326.06471609281	13506.1768553816	1750.38257639599	4286.20241576373	2727.02350526209	Up_hemocytes_Down_hemocytes_wssv
XM_027370252.1	275.817492270113	1544.51441114646	-1.52638065955128	0.999008998951476	-2.48536747195371	0.000991001048523787	2.48536747195371	272	100	228	1041	3330	1957	265.855958573282	184.818306683525	376.77821155353	746.170459471017	2758.61114118539	1128.76163278297	Down_hemocytes_Up_hemocytes_wssv
XM_027370343.1	129.793861783366	42.7510657336196	0.990150794869862	0.996069498307976	1.60218986671293	0.00393050169202436	-1.60218986671293	128	50	104	63	46	78	125.108686387427	92.4091533417626	171.863745620909	45.157290054442	38.1069406890475	44.9889664573695	Up_hemocytes_Down_hemocytes_wssv
XM_027370382.1	51.7410348069014	216.822192176188	-1.06050715040217	0.995021089016875	-2.06713161397318	0.00497891098312486	2.06713161397318	67	11	42	275	353	279	65.4865780309187	20.3300137351878	69.4065126545977	197.115154999548	292.429349200734	160.922072328283	Down_hemocytes_Up_hemocytes_wssv
XM_027370455.1	719.492090181743	188.451145195043	1.2909102601939	0.998556697581767	1.93278826450656	0.00144330241823276	-1.93278826450656	1065	340	296	320	141	380	1040.94336720789	628.382242723986	489.150660613355	229.370362181293	116.806057329472	219.177016074364	Up_hemocytes_Down_hemocytes_wssv
XM_027370456.1	853.204187797099	209.053047085009	1.37322800269168	0.999551072526224	2.02902197514134	0.000448927473776339	-2.02902197514134	1325	365	357	345	171	413	1295.07038643235	674.586819394867	589.955357564081	247.289921726706	141.658409952763	238.210809575559	Up_hemocytes_Down_hemocytes_wssv
XM_027370457.1	625.033543008949	173.183125243042	1.28293842840171	0.998295326895015	1.85163525299877	0.00170467310498457	-1.85163525299877	913	276	286	244	164	362	892.376802122818	510.098526446529	472.625300457499	174.894901163236	135.859527673995	208.794946891894	Up_hemocytes_Down_hemocytes_wssv
XM_027370459.1	4245.71292187431	1298.87385996653	2.08746738858886	0.999335333630141	1.70874549490057	0.000664666369859068	-1.70874549490057	2856	2850	2831	1610	1765	2220	2791.48756501946	5267.32174048047	4678.329460123	1154.01963472463	1462.14674600367	1280.45519917128	Up_hemocytes_Down_hemocytes_wssv
XM_027370480.1	818.33688854664	204.261914740949	1.44352231092093	0.999492312747777	2.00227465217752	0.000507687252223055	-2.00227465217752	553	545	549	398	199	282	540.50862165818	1007.25977142521	907.242272556527	285.279387962983	164.853939067836	162.652417192028	Up_hemocytes_Down_hemocytes_wssv
XM_027370529.1	300.494639310726	1149.97158892957	-1.36209719141586	0.997717507079746	-1.93618705929868	0.00228249292025429	1.93618705929868	340	88	246	1016	2060	1760	332.319948216603	162.640109881502	406.523859834072	728.250899925604	1706.52821346604	1015.13565339705	Down_hemocytes_Up_hemocytes_wssv
XM_027370532.1	715.469046347454	231.631390923429	1.06166056762293	0.996366644151256	1.62705857026423	0.00363335584874402	-1.62705857026423	811	559	194	415	266	307	792.680817657837	1033.13433436091	320.591987023618	297.464688453864	220.357526593187	177.071957723236	Up_hemocytes_Down_hemocytes_wssv
XM_027370548.1	3011.61661070445	663.702157908004	1.82832451992019	0.997406264317458	2.18193025157596	0.00259373568254162	-2.18193025157596	1642	2560	1633	870	770	1265	1604.90986756371	4731.34865109824	2698.59131345138	623.600672180389	637.87705066449	729.628750879133	Up_hemocytes_Down_hemocytes_wssv
XM_027370568.1	831.717283371249	128.382706964474	1.63064147596733	1	2.69564232621072	0	-2.69564232621072	392	448	777	190	194	153	383.145352061495	827.986013942193	1284.02048411006	136.188652545142	160.711880297287	88.2475880509939	Up_hemocytes_Down_hemocytes_wssv
XM_027370641.1	25.3223392154213	84.9256972071731	-0.807087782135947	0.991501582914918	-1.74579047357999	0.00849841708508181	1.74579047357999	26	5	25	121	120	119	25.4127019224461	9.24091533417626	41.3134003896415	86.7306681998012	99.4094104931673	68.6370129285508	Down_hemocytes_Up_hemocytes_wssv
XM_027370665.1	80.8655679541154	273.487350899933	-0.906167760413734	0.996704607341419	-1.75787666016524	0.0032953926585807	1.75787666016524	60	28	80	266	472	414	58.6446967441063	51.7491258713871	132.202881246853	190.664113563199	391.010347939791	238.787591196807	Down_hemocytes_Up_hemocytes_wssv
XM_027370692.1	699.713707252954	143.274780922989	1.86605644785069	0.999814565121153	2.28798006376435	0.000185434878847035	-2.28798006376435	626	473	371	210	161	253	611.85966936351	874.190590613074	613.09086178228	150.524300181473	133.374292411666	145.925750175827	Up_hemocytes_Down_hemocytes_wssv
XM_027370695.1	432.743191699004	1541.24277462372	-1.43489598947887	0.997961975919225	-1.83251110414055	0.00203802408077458	1.83251110414055	431	200	307	1366	2897	2158	421.264404945164	369.63661336705	507.328556784798	979.124733561392	2399.90885165588	1244.69473865389	Down_hemocytes_Up_hemocytes_wssv
XM_027370709.1	418.057677207548	1389.55194316647	-1.28477088275071	0.998942631424567	-1.73284586310956	0.00105736857543282	1.73284586310956	394	185	319	1185	2686	1897	385.100175286298	341.913867364522	527.158988971825	849.387122452599	2225.11397153873	1094.15473550808	Down_hemocytes_Up_hemocytes_wssv
XM_027370724.1	7.20884072588275	42.4356508737253	-1.58343841485094	0.993830129441311	-2.55743762618463	0.00616987055868867	2.55743762618463	8	3	5	54	61	66	7.81929289921418	5.54454920050576	8.2626800779283	38.7062486180931	50.5331170006934	38.0675870023895	Down_hemocytes_Up_hemocytes_wssv
XM_027370759.1	129921.911150728	26879.8422335912	2.30274286963637	1	2.27304818421478	4.44089209850063e-16	-2.27304818421478	56686	77890	115220	29898	43032	40849	55405.5546606069	143954.979075798	190405.19971578	21430.3596515509	35648.2146028498	23560.9524463729	Up_hemocytes_Down_hemocytes_wssv
XM_027370761.1	224.808628089687	53.20471604477	1.04149911179576	0.996051189905833	2.07907137041802	0.00394881009416681	-2.07907137041802	118	197	118	90	41	106	115.334570263409	364.092064166545	194.999249839108	64.5104143634885	33.9648819184988	61.1388518523226	Up_hemocytes_Down_hemocytes_wssv
XM_027370765.1	440.471315173347	1425.07979609042	-1.27422572072929	0.999545983553514	-1.69392272933463	0.000454016446486238	1.69392272933463	343	226	344	1040	2647	2318	335.252183053808	417.689373104767	568.472389361467	745.453677089201	2192.80591312845	1336.97979805362	Down_hemocytes_Up_hemocytes_wssv
XM_027370767.1	7025.64982170968	1404.22237189043	3.20308343406995	1	2.32286025220889	0	-2.32286025220889	5819	4583	4187	2761	1356	1925	5687.55817256591	8470.22299530596	6919.16829725716	1979.03615619546	1123.32633857279	1110.30462090303	Up_hemocytes_Down_hemocytes_wssv
XM_027370772.1	99172.4250981473	26892.4967869578	1.89995878828273	0.99997057330887	1.88273532894891	2.94266911302632e-05	-1.88273532894891	43777	54669	93003	28680	46304	37729	42788.1481561124	101038.320080816	153690.807057513	20557.3187104983	38358.7778622968	21761.3937880781	Up_hemocytes_Down_hemocytes_wssv
XM_027370791.1	86.5892178489786	24.3057225756967	0.890459808867674	0.993284394679817	1.83289136661979	0.00671560532018289	-1.83289136661979	86	45	56	52	11	46	84.0573986665524	83.1682380075863	92.5420168727969	37.27268385446	9.112529295207	26.531954577423	Up_hemocytes_Down_hemocytes_wssv
XM_027370829.1	5754.54400474564	1687.06185216259	3.08486177442468	1	1.77018874480895	0	-1.77018874480895	5196	3062	3949	2626	2252	2277	5078.63073803961	5659.13655064954	6525.86472554777	1882.27053465023	1865.58327025511	1313.33175158244	Up_hemocytes_Down_hemocytes_wssv
XM_027370830.1	80957.1553197693	17587.3035621703	3.09273013233977	1	2.20262428770579	0	-2.20262428770579	64049	61359	40463	27248	20404	28309	62602.2363627211	113402.664797944	66866.5647986426	19530.8863397371	16902.9134308549	16328.1109159189	Up_hemocytes_Down_hemocytes_wssv
XM_027370835.1	1252.35469733824	331.134034778899	1.3902416387518	0.999063140741404	1.91915601925269	0.000936859258596323	-1.91915601925269	646	1051	716	501	334	620	631.407901611545	1942.44040324385	1183.21578715933	359.107973290086	276.689525872649	357.604605173962	Up_hemocytes_Down_hemocytes_wssv
XM_027370857.1	9434.21158058449	1058.04063918448	3.56391972699374	1	3.15650691425947	0	-3.15650691425947	12054	5628	3703	1814	1132	1623	11781.719575891	10401.5743001488	6119.3408657137	1300.2432406152	937.762105652211	936.116571286034	Up_hemocytes_Down_hemocytes_wssv
XM_027370951.1	918.098279205347	311.946208211657	1.16679217720653	0.998019743751263	1.55735132415722	0.0019802562487371	-1.55735132415722	728	719	432	560	281	523	711.55565382849	1328.84362505455	713.895558733005	401.398133817262	232.783702904833	301.656787912875	Up_hemocytes_Down_hemocytes_wssv
XM_027370996.1	43.4251747449634	132.910320683383	-1.15621820892831	0.996219746068857	-1.61384957683868	0.00378025393114334	1.61384957683868	53	21	24	190	154	234	51.8028154572939	38.8118444035403	39.6608643740558	136.188652545142	127.575410132898	134.966899372108	Down_hemocytes_Up_hemocytes_wssv
XM_027371000.1	110.853475961151	36.0323619032845	0.685011323882164	0.988366707660754	1.6212888806604	0.0116332923392457	-1.6212888806604	152	62	42	94	22	39	148.566565085069	114.587350143786	69.4065126545977	67.3775438907547	18.225058590414	22.4944832286847	Up_hemocytes_Down_hemocytes_wssv
XM_027371049.1	1210.4204494032	401.654962027585	1.42947708831347	0.999421331823978	1.59147966170286	0.000578668176022479	-1.59147966170286	1242	826	539	641	533	527	1213.945222603	1526.59921320592	890.716912400671	459.457506744402	441.543464940485	303.963914397868	Up_hemocytes_Down_hemocytes_wssv
XM_027371062.1	92.1097069340042	15.1039434801446	1.51197060773721	0.999925422052086	2.6084279308301	7.45779479137676e-05	-2.6084279308301	72	56	62	14	21	31	70.3736360929276	103.498251742774	102.457232966311	10.0349533454315	17.3966468363043	17.8802302586981	Up_hemocytes_Down_hemocytes_wssv
XM_027371093.1	146.453743315953	32.9923772304729	1.17313458387221	0.998427909997786	2.15024042995307	0.00157209000221403	-2.15024042995307	218	67	62	58	31	55	213.075731503586	123.828265477962	102.457232966311	41.5733781453593	25.6807643774015	31.7229891686579	Up_hemocytes_Down_hemocytes_wssv
XM_027371094.1	111.479107393631	24.5821393261342	1.30626103096504	0.99916499876324	2.18109097536544	0.000835001236759836	-2.18109097536544	126	41	82	41	25	41	123.153863162623	75.7755057402453	135.507953278024	29.3880776544781	20.7102938527432	23.6480464711814	Up_hemocytes_Down_hemocytes_wssv
XM_027371103.1	97.0689453424534	15.357429793813	1.08799073398953	0.996420785244599	2.66007302903825	0.00357921475540113	-2.66007302903825	129	50	44	41	9	16	126.086097999829	92.4091533417626	72.711584685769	29.3880776544781	7.45570578698755	9.22850593997322	Up_hemocytes_Down_hemocytes_wssv
XM_027371140.1	125.523677103482	366.370320898782	-1.07872733710637	0.995736913295351	-1.54534311714797	0.00426308670464948	1.54534311714797	152	42	91	503	455	627	148.566565085069	77.6236888070806	150.380777418295	360.541538053719	376.927348119926	361.642076522701	Down_hemocytes_Up_hemocytes_wssv
XM_027371142.1	97.5232700291127	300.809085628125	-1.16979695361275	0.995733131504189	-1.62502973624981	0.00426686849581115	1.62502973624981	95	41	75	407	364	536	92.8541031781684	75.7755057402453	123.940201168924	291.730429399331	301.541878495941	309.154948989103	Down_hemocytes_Up_hemocytes_wssv
XM_027371145.1	156.319472080763	457.131228133408	-1.15463216904666	0.996138242337018	-1.54811087735405	0.00386175766298202	1.54811087735405	174	58	116	565	588	831	170.069620557908	107.194617876445	191.694177807937	404.982045726345	487.10611141652	479.305527257359	Down_hemocytes_Up_hemocytes_wssv
XM_027371189.1	454.223548512106	1506.59432003747	-1.44544790704365	0.99935619291275	-1.72981658802283	0.000643807087250425	1.72981658802283	520	203	290	1334	2653	2368	508.254038448922	375.181162567556	479.235444519841	956.187697343263	2197.77638365311	1365.81887911604	Down_hemocytes_Up_hemocytes_wssv
XM_027371190.1	164294.002990772	55427.3421205301	2.09087173844975	0.999542538744438	1.56761008687166	0.000457461255561897	-1.56761008687166	90739	99131	133722	61623	89116	83718	88689.3522977244	183212.235598445	220980.421076146	44170.2807146806	73824.7418792425	48287.0037676674	Up_hemocytes_Down_hemocytes_wssv
XM_027371305.1	17.1307582181386	75.8220144477697	-0.942829779987809	0.994385296083682	-2.1460277792757	0.0056147039163178	2.1460277792757	9	15	9	89	137	87	8.79670451161595	27.7227460025288	14.8728241402709	63.793631981672	113.492410313033	50.1800010486044	Down_hemocytes_Up_hemocytes_wssv
XM_027371322.1	125.069094794874	41.2006179659029	0.842498031482952	0.990624614242425	1.60198745471956	0.00937538575757513	-1.60198745471956	124	82	62	84	25	74	121.19903993782	151.551011480491	102.457232966311	60.2097200725893	20.7102938527432	42.6818399723762	Up_hemocytes_Down_hemocytes_wssv
XM_027371323.1	121.272509712028	41.6445086391804	0.821876182158509	0.991235238007753	1.54205437914454	0.00876476199224696	-1.54205437914454	141	74	54	84	28	72	137.81503734865	136.765546945809	89.2369448416256	60.2097200725893	23.1955291150724	41.5282767298795	Up_hemocytes_Down_hemocytes_wssv
XM_027371390.1	40.4448140347978	150.544877296689	-0.919190219066896	0.996829949811726	-1.89616698464249	0.0031700501882741	1.89616698464249	37	13	37	131	271	231	36.1642296588656	24.0263798688583	61.1438325766694	93.8984920179666	224.499585363736	133.236554508363	Down_hemocytes_Up_hemocytes_wssv
XM_027371391.1	52.4992883484709	163.297374688478	-0.881557471768301	0.994721783933498	-1.6371318254158	0.00527821606650203	1.6371318254158	54	20	41	143	288	258	52.7802270696957	36.963661336705	67.7539766390121	102.499880599765	238.582585183601	148.809658282068	Down_hemocytes_Up_hemocytes_wssv
XM_027371490.1	577.276162829789	44.5780335254511	1.24082276363597	0.99842296690184	3.6948567727189	0.00157703309816015	-3.6948567727189	222	673	164	153	20	13	216.985377953193	1243.82720398012	271.015906556048	109.66770441793	16.5682350821945	7.49816107622824	Up_hemocytes_Down_hemocytes_wssv
XM_027371491.1	581.25717726599	50.6589851431156	1.21451919565278	0.99957517286606	3.52028654458604	0.000424827133940209	-3.52028654458604	237	676	159	169	24	19	231.64655213922	1249.37175318063	262.75322647812	121.136222526995	19.8818820986335	10.9588508037182	Up_hemocytes_Down_hemocytes_wssv
XM_027371542.1	382.590182977812	128.333337232961	0.988250154344282	0.996196868959767	1.57590386659127	0.00380313104023333	-1.57590386659127	357	299	149	220	124	216	348.935945627433	552.60673698374	246.227866322263	157.692123999639	102.723057509606	124.584830189638	Up_hemocytes_Down_hemocytes_wssv
XM_027371605.1	3316.22750877591	904.140782750688	2.41450734797626	0.999999999999998	1.87492365020536	1.66533453693773e-15	-1.87492365020536	2631	1893	2347	1388	1141	1339	2571.56995222906	3498.61054551913	3878.50202857954	994.893945961356	945.217811439199	772.310590851509	Up_hemocytes_Down_hemocytes_wssv
XM_027371606.1	2234.29698718301	652.955068345345	2.02748616824835	0.999430338750235	1.77476534001015	0.000569661249764764	-1.77476534001015	1838	1208	1618	1013	858	905	1796.48254359446	2232.60514473698	2673.8032732176	726.100552780154	710.777285026146	521.987367229735	Up_hemocytes_Down_hemocytes_wssv
XM_027371607.1	2782.61907248356	740.627004031096	2.13522774664744	0.999999912655934	1.90962436625017	8.73440663129443e-08	-1.90962436625017	2045	1664	1981	1190	975	973	1998.80674736162	3075.37662321386	3273.67384687519	852.971034361682	807.701460256984	561.208517474622	Up_hemocytes_Down_hemocytes_wssv
XM_027371633.1	110.414902197538	17.0818425700314	1.12159459433551	0.994352345213221	2.69239939135277	0.00564765478677887	-2.69239939135277	58	111	42	25	27	19	56.6898735193028	205.148320418713	69.4065126545977	17.9195595454135	22.3671173609626	10.9588508037182	Up_hemocytes_Down_hemocytes_wssv
XM_027371634.1	91.423930854824	12.4468788891883	1.1405335929037	0.994448552000305	2.87678782487898	0.00555144799969542	-2.87678782487898	42	94	36	25	13	15	41.0512877208744	173.729208282514	59.4912965610838	17.9195595454135	10.7693528034265	8.6517243187249	Up_hemocytes_Down_hemocytes_wssv
