ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027350718.1	-4.77635212457735	0.614082691373242	-7.07266274116944	7.36788022420484e-06	4.81163581183306e-05	4.08829430695392	539	432	373	176	171	101	0	3	53	20	14	26	13.7999592336442	13.0538540364651	8.91042092864535	9.35415423076522	5.85966854410657	2.94695484022842	0	0.0424312781678478	0.656838774590185	0.429358886853421	0.465047304359437	0.611058000889667	Up_hep_Down_gills
XM_027350720.1	-6.67036501637893	0.872583403584448	-6.29996580212564	2.46530353372582e-05	0.000138152226012069	2.91651788493831	186	509	706	520	2031	685	0	82	26	0	25	2	4.76213806578447	15.3805826494462	16.8653007389373	27.6372738636245	69.5964141115816	19.9867729263017	0	1.15978826992117	0.322222795081977	0	0.830441614927566	0.0470044616068975	Up_hep_Down_gills
XM_027350721.1	-9.65304184591069	-0.888267330684095	-7.27924046922147	5.40685455727967e-06	3.7135480779765e-05	4.38413003606716	101	201	449	2241	1230	621	0	0	0	0	1	0	2.58589217550662	6.07366819752196	10.7259490535168	119.106020631505	42.148493036556	18.1193956018005	0	0	0	0	0.0332176645971027	0	Up_hep_Down_gills
XM_027350757.1	-1.89283285787631	7.13833858662052	-8.00034245561865	1.91479461005444e-06	1.52271937961902e-05	5.20379458636548	10696	13358	9826	5584	8475	5930	348	6609	5803	2835	1767	2765	273.848541675434	403.642088470141	234.72867572351	296.78180241246	290.413397142124	173.024180223312	100.970348443439	93.4761058037688	71.9176492254121	60.8616222114725	58.6956133430804	64.9836681715358	Up_hep_Down_gills
XM_027350759.1	-8.92029270661868	-0.590765824678975	-12.1673197632403	1.3700759040691e-08	3.56070813764044e-07	9.78310067818001	359	645	592	338	620	353	0	0	0	0	2	5	9.19143852482055	19.4901292905556	14.1420085516302	17.9642280113559	21.245581855825	10.2997530554518	0	0	0	0	0.0664353291942053	0.117511154017244	Up_hep_Down_gills
XM_027350765.1	-9.55911930077101	-0.70762186282888	-13.6937890449356	3.16913231217765e-09	1.83694432931315e-07	10.9887515872445	425	600	604	363	893	470	0	0	0	0	0	4	10.8812294513892	18.1303528284238	14.4286708871362	19.2929431009533	30.6004912858899	13.7135522268055	0	0	0	0	0	0.0940089232137949	Up_hep_Down_gills
XM_027350794.1	10.9940792116317	3.34030060533662	7.48902251635272	3.97096123743639e-06	2.8522923976599e-05	4.68738551249145	124	48	143	0	0	0	459	11758	48174	40647	53020	22907	3.17475871052298	1.4504282262739	3.41605949811337	0	0	0	133.176407860743	166.302322899185	597.029266549199	872.607533696551	1761.20057693838	538.3656010146	Down_hep_Up_gills
XM_027350808.1	12.0978309733205	4.01538894217326	9.78390186121345	1.89536875267776e-07	2.27159232463786e-06	7.56895188224127	153	53	145	0	0	0	6086	117809	128653	53686	26760	19305	3.91724260250012	1.6015144998441	3.46383655403103	0	0	0	1765.82051904245	1666.262149892	1594.42035598776	1152.52805998064	888.904704618467	453.710565660578	Down_hep_Up_gills
XM_027350839.1	-10.2962821033685	1.68685834054643	-6.8827445858158	9.84100474211897e-06	6.21044997384532e-05	3.81218780674976	16958	9229	9567	1183	1091	812	0	0	0	8	10	84	434.173856556844	278.875043755872	228.541546982172	62.8747980397457	37.3853706527501	23.6923498046087	0	0	0	0.171743554741369	0.332176645971027	1.97418738748969	Up_hep_Down_gills
XM_027350842.1	-9.72526645261988	0.635143063989021	-8.85576900989957	6.05261081820668e-07	5.82658982036524e-06	6.44377185568644	751	1742	1711	1173	3588	943	0	0	0	0	9	44	19.2277725129254	52.638457711857	40.8732713375662	62.3433120039068	122.95023822371	27.514637765697	0	0	0	0	0.298958981373924	1.03409815535174	Up_hep_Down_gills
XM_027350887.1	-5.33824900430285	1.77842029891429	-13.655887024395	3.28069312991984e-09	1.86113112519436e-07	11.3327539472839	707	783	818	587	666	753	0	50	27	25	31	42	18.1012452285463	23.660110441093	19.5408158703268	31.1982303037453	22.8218669612572	21.9708613335842	0	0.707187969464131	0.334615979508207	0.536698608566777	1.02974760251018	0.987093693744847	Up_hep_Down_gills
XM_027350888.1	-5.56709873086469	1.59657095452925	-13.6132595573747	3.41120506016243e-09	1.88038992480654e-07	11.2580987990926	723	722	764	515	714	672	0	61	16	27	13	37	18.5108915137751	21.8168579035366	18.2508353605497	27.371530845705	24.4666862017081	19.6074619072624	0	0.86276932274624	0.198290950819678	0.579634497252119	0.431829639762334	0.869582539727603	Up_hep_Down_gills
XM_027350896.1	-4.85522653994887	4.88279753333175	-10.3056124846596	1.02372016635029e-07	1.40861729624648e-06	8.24707870932269	2707	5215	3940	5963	11533	5554	13	509	650	272	90	221	69.3070308821427	157.582983333717	94.1208001578088	316.925123170756	395.202089585854	162.053338441868	3.77188083265722	7.19917352914485	8.05556987704944	5.83928086120653	2.98958981373924	5.19399300756217	Up_hep_Down_gills
XM_027350902.1	10.112512468599	1.45093181936519	6.81504302901944	1.09231847899971e-05	6.76614892043603e-05	3.71205852017303	15	3	9	0	0	4	11	8139	24810	8050	3578	5367	0.384043392401973	0.0906517641421189	0.214996751629513	0	0	0.116711082781324	3.19159147378688	115.116057669371	307.474905614764	172.816951958502	118.852803928433	126.136472722109	Down_hep_Up_gills
XM_027350903.1	7.2943667284996	2.23414737087441	7.59304150560073	3.41446231927076e-06	2.51392745354162e-05	4.83388453033476	35	15	27	1	9	18	19	6278	14749	4017	1826	2658	0.896101248937937	0.453258820710594	0.644990254888538	0.0531486035838933	0.308403607584556	0.525199872515956	5.51274890926824	88.7945214459163	182.787077102465	86.2367324245097	60.6554555543094	62.4689294755667	Down_hep_Up_gills
XM_027350910.1	6.07934348043066	1.33333814437367	5.76510839722459	5.96708068279564e-05	0.000302834490051778	2.04130242647417	57	99	28	3	4	0	11	1308	4209	871	574	1922	1.4593648911275	2.99150821668992	0.668878782847372	0.15944581075168	0.137068270037581	0	3.19159147378688	18.5000372811817	52.1629132500017	18.6985795224665	19.0669394787369	45.1712876042285	Down_hep_Up_gills
XM_027350923.1	-8.30461612503986	-1.83404033480573	-9.13167376552122	4.2468035141811e-07	4.33010968119702e-06	6.7387805538713	177	101	220	293	374	41	0	0	0	0	0	0	4.53171203034328	3.051942726118	5.25547615094364	15.5725408500807	12.8158832485138	1.19628859850857	0	0	0	0	0	0	Up_hep_Down_gills
XM_027350925.1	-8.28812278202078	-1.46387347364857	-9.55813149196525	2.4940582033638e-07	2.81287413407682e-06	7.22752781644137	122	364	416	323	209	62	0	2	0	0	0	0	3.12355292486938	10.9990807159104	9.93762763087524	17.1669989575975	7.16181710946359	1.80902178311052	0	0.0282875187785652	0	0	0	0	Up_hep_Down_gills
XM_027350933.1	-10.6613442338606	0.729356757794017	-12.1272543176144	1.42670484458322e-08	3.63866803562505e-07	9.77577602638206	895	3213	2376	3143	2584	1690	0	0	1	4	0	6	22.9145890799844	97.0880393962093	56.7591424301913	167.046061064177	88.5461024442771	49.3104324751092	0	0	0.0123931844262299	0.0858717773706843	0	0.141013384820692	Up_hep_Down_gills
XM_027350934.1	-10.1944907577324	0.12439711901917	-12.0276460887868	1.57862087529392e-08	3.86445405218226e-07	9.6819003635648	568	1918	1223	1591	1797	751	0	0	1	0	2	2	14.5424431256214	57.956694541528	29.2156696936549	84.5594283019742	61.5779203143831	21.9125057921935	0	0	0.0123931844262299	0	0.0664353291942053	0.0470044616068975	Up_hep_Down_gills
XM_027350935.1	-10.285229396	0.168746009692452	-11.624445739493	2.39520366791522e-08	4.93701031895284e-07	9.32718046373408	618	1964	1423	1577	1864	815	0	0	0	2	0	7	15.8225877669613	59.3466882583738	33.9933752854218	83.8153478517997	63.8738138375126	23.7798831166947	0	0	0	0.0429358886853421	0	0.164515615624141	Up_hep_Down_gills
XM_027350939.1	-2.62061935688067	6.10548268283642	-8.98976093154029	5.09068421073731e-07	5.03748616570012e-06	6.5926239093568	4715	4515	4173	6142	6683	6957	109	1789	2081	1360	779	1235	120.717639678354	136.430905033889	99.6868271722173	326.438723212272	229.006812165288	202.989750727417	31.6257700584336	25.3031855474266	25.7902167909844	29.1964043060326	25.876560721143	29.0252550422592	Up_hep_Down_gills
XM_027350947.1	-6.54487137184199	0.121978006072097	-5.96440410369854	4.27265924124697e-05	0.000224402597382131	2.39100119399945	483	464	532	147	112	395	0	0	0	53	15	40	12.3661972353435	14.0208061873144	12.7086968741001	7.81284472683231	3.83791156105226	11.5252194246557	0	0	0	1.13780105016157	0.49826496895654	0.940089232137949	Up_hep_Down_gills
XM_027350967.1	-12.1157196249268	4.98502418716462	-12.1463267740986	1.39944178225193e-08	3.60761757559501e-07	10.0883679271796	57512	83978	60549	58584	98594	41640	0	2	9	54	42	628	1472.47357225482	2537.58461637562	1446.42647937948	3113.6577923588	3378.52725402131	1214.96237175358	0	0.0282875187785652	0.111538659836069	1.15926899450424	1.39514191307831	14.7594009445658	Up_hep_Down_gills
XM_027350990.1	-8.13168534759262	-1.92434153196265	-7.40431671394804	4.49500268844615e-06	3.17505212055384e-05	4.551759690243	52	57	85	95	897	386	0	0	0	0	0	0	1.33135042699351	1.72238351870026	2.03052487650095	5.04911734046986	30.7375595559274	11.2626194883977	0	0	0	0	0	0	Up_hep_Down_gills
XM_027351017.1	-1.97772959640147	5.93196930073174	-6.83464376853454	1.05975146130524e-05	6.59860870828342e-05	3.48850473015016	3264	4526	4922	2789	4547	4488	41	3765	1998	1630	983	1544	83.5678421866693	136.763294835743	117.579334613385	148.231455395478	155.81235596522	130.949834880645	11.895931856842	53.2512541006491	24.7615824836073	34.9927492785538	32.6529642989519	36.2874443605248	Up_hep_Down_gills
XM_027351026.1	-6.50947305950842	2.88288434157901	-7.90528382928571	2.18760194051973e-06	1.70863413304456e-05	5.25648303320089	656	5218	1239	3114	4488	3148	0	56	64	47	48	39	16.7954976943796	157.673635097859	29.5978861409962	165.504751560244	153.790598982165	91.8516221489017	0	0.792050525799827	0.793163803278714	1.00899338410554	1.59444790066093	0.916587001334501	Up_hep_Down_gills
XM_027351038.1	2.75737646630718	4.42783211888742	7.0795115670926	7.29202516721691e-06	4.76861050935128e-05	3.93014261509021	483	370	642	75	220	141	294	3673	4675	1426	2835	2128	12.3661972353435	11.1803842441947	15.3364349495719	3.986145268792	7.53875485206693	4.11406566804166	85.3025357539401	51.9500282368351	57.9381371926248	30.6132886326489	94.172079132786	50.0127471497389	Down_hep_Up_gills
XM_027351048.1	-8.72470723941451	-0.0787251049804204	-11.058380499032	4.39103780459583e-08	7.6274172019533e-07	8.7933427998462	480	532	474	743	1111	586	1	0	1	2	1	2	12.2893885568631	16.0755795078691	11.3231622524877	39.4894124628327	38.070712002938	17.0981736274639	0.29014467943517	0	0.0123931844262299	0.0429358886853421	0.0332176645971027	0.0470044616068975	Up_hep_Down_gills
XM_027351051.1	3.53336362590536	0.18709394217902	3.79121257450561	0.00215802275253454	0.00691434827646241	-1.47640421208855	33	4	32	4	4	36	0	144	654	406	229	354	0.844895463284341	0.120869018856158	0.764432894682711	0.212594414335573	0.137068270037581	1.05039974503191	0	2.0367013520567	8.10514261475435	8.71598540312445	7.60684519273651	8.31978970442085	Down_hep_Up_gills
XM_027351061.1	-7.59638304973359	1.43425698815071	-9.87044511311286	1.70827948287973e-07	2.08658811931822e-06	7.66245779713302	647	986	798	1431	2231	1408	0	4	4	15	16	30	16.5650716589384	29.7942131480431	19.0630453111501	76.0556517285513	76.4498276134606	41.0823011390259	0	0.0565750375571305	0.0495727377049196	0.322019165140066	0.531482633553642	0.705066924103462	Up_hep_Down_gills
XM_027351067.1	-6.37706584571877	4.63240667613179	-5.43298985696875	0.000105399009588364	0.000496691858932306	1.25035424068103	1455	2413	2644	16194	34119	21099	51	485	423	12	40	111	37.2522090629914	72.9142356249776	63.161267923159	860.688486437568	1169.15807635305	615.621783900787	14.7973786511937	6.85972330380207	5.24231701229525	0.257615332112053	1.32870658388411	2.60874761918281	Up_hep_Down_gills
XM_027351068.1	-8.85506734317284	2.34297391654768	-10.9005540705547	5.22309811741375e-08	8.61270868878365e-07	8.77453357064914	1907	2954	2261	4320	6018	4271	0	2	10	21	24	35	48.8247166207042	89.2617704252731	54.0119617149253	229.601967482419	206.21921227154	124.618258639758	0	0.0282875187785652	0.123931844262299	0.450826831196092	0.797223950330464	0.822578078120706	Up_hep_Down_gills
XM_027351086.1	1.54087719065092	5.84745864500565	4.13979361945847	0.00110886430623564	0.0039220333671737	-1.27588365264564	1356	1157	1293	695	944	1241	327	12807	17602	3262	1307	3040	34.7175226731384	34.9613637041438	30.8878666507733	36.9382794908058	32.348111728869	36.2096134329056	94.8773101753007	181.139126498542	218.144832270499	70.028434445793	43.4154876284132	71.4467816424842	Down_hep_Up_gills
XM_027351097.1	-2.33057651624961	4.43787546082121	-10.1578164622164	1.21580901530364e-07	1.58961003723363e-06	8.0725002437168	1802	2099	2106	949	1245	1841	16	897	1034	432	292	381	46.1364128738904	63.4260176447692	50.3092398813059	50.4380248011147	42.662499049197	53.7162758501042	4.64231487096273	12.6869521721865	12.8145526967217	9.2741519560339	9.69955806235397	8.95434993611397	Up_hep_Down_gills
XM_027351106.1	-2.35001632068324	4.46977719910914	-11.1766051460087	3.86090725317912e-08	6.95173239345251e-07	9.21577836194827	1955	2078	2201	968	1341	1713	17	864	784	525	306	439	50.0536554763905	62.7914552957743	52.5786500373952	51.4478482692087	45.9521375300989	49.9815212011018	4.9324595503979	12.2202081123402	9.71625659016424	11.2706707799023	10.1646053667134	10.317479322714	Up_hep_Down_gills
XM_027351115.1	-3.0301281300437	4.42107578469701	-13.9020499896886	2.624377223312e-09	1.73100301819007e-07	11.8389560662643	2209	2525	2811	1061	1575	2262	21	762	701	320	184	276	56.5567902543972	76.2985681529501	67.1506520922844	56.3906684025108	53.9706313272974	66.0001173128385	6.09303826813858	10.7775446546334	8.68762228278716	6.86974218965474	6.11205028586689	6.48661570175185	Up_hep_Down_gills
XM_027351119.1	4.13622816860699	-0.483839341059648	6.61441997177984	1.49343091440614e-05	8.89363217022435e-05	3.41180892384535	8	11	13	4	0	6	13	125	174	172	139	155	0.204823142614386	0.332389801854436	0.310550863464851	0.212594414335573	0	0.175066624171985	3.77188083265722	1.76796992366033	2.156414090164	3.69248642693942	4.61725537899727	3.64284577453455	Down_hep_Up_gills
XM_027351123.1	-2.30846688962682	4.37614045224813	-10.6309041511563	7.05924269820032e-08	1.07518706126764e-06	8.61622181889124	1563	2054	2144	855	1236	1535	24	876	917	420	245	337	40.0173214882856	62.0662411826374	51.2170039437416	45.4420560642287	42.3540954416124	44.7878780173329	6.96347230644409	12.3899332250116	11.3645501188528	9.01653662392185	8.13832782629015	7.92025178076222	Up_hep_Down_gills
XM_027351132.1	-2.42043291584576	4.30127743794986	-11.7482196578602	2.10478226673849e-08	4.56983827448057e-07	9.81567653121773	1652	1814	2076	740	1229	1530	36	787	691	350	231	294	42.2959789498706	54.8141000512679	49.5925840425409	39.329966652081	42.1142259690466	44.6419891638563	10.4452084596661	11.1311386393654	8.56369043852486	7.51378051993487	7.67328052193071	6.90965585621393	Up_hep_Down_gills
XM_027351135.1	4.49239176353078	4.39321195329744	5.81371786513632	5.49741220889772e-05	0.000281011493136813	1.90017149780953	237	120	189	12	56	2028	89	8651	14936	6156	3961	4039	6.06788559995117	3.62607056568475	4.51493178421976	0.637783243006719	1.91895578052613	59.1725189701311	25.8228764697302	122.357662476684	185.10460259017	132.156665373483	131.575169469124	94.9255102151294	Down_hep_Up_gills
XM_027351140.1	-2.30826776479975	6.00400254158277	-5.29514760911642	0.000134067867998749	0.000614092475833351	0.881179851007934	2268	4508	3105	3703	9024	9693	59	2919	1962	1800	876	1053	58.0673609311783	136.219384250891	74.1738793121818	196.809279071157	309.226017204782	282.820131349842	17.1185360866751	41.285633657316	24.3154278442631	38.6422998168079	29.0986741870619	24.7478490360315	Up_hep_Down_gills
XM_027351141.1	-2.604968425694	6.84117627864362	-5.98276840984411	4.14430936711528e-05	0.000218923914869321	2.0529623975757	4938	9474	7283	10748	13674	14211	46	4504	3272	3265	1678	2305	126.42708477873	286.278271160811	173.980149124193	571.241191319685	468.567881123469	414.645299351347	13.3466552540178	63.7034922893289	40.5504994426242	70.092838278821	55.7392411939382	54.1726420019493	Up_hep_Down_gills
XM_027351143.1	-10.6091877906277	1.77485255868768	-11.721891227798	2.16324859632792e-08	4.6597544088469e-07	9.44918616156942	3353	2335	4619	7064	9002	2590	0	2	1	4	2	24	85.8464996482544	70.5572897572825	110.341110641858	375.441735716622	308.472141719575	75.570426100907	0	0.0282875187785652	0.0123931844262299	0.0858717773706843	0.0664353291942053	0.56405353928277	Up_hep_Down_gills
XM_027351165.1	2.65241067724413	2.53779720883973	5.76857213241884	5.93226023215247e-05	0.000301307152736623	1.91563685256079	94	43	107	69	77	46	172	427	1018	502	593	708	2.40667192571903	1.2993419527037	2.55607249159532	3.66725364728864	2.63856419822343	1.34217745198522	49.9048848628493	6.03938525922368	12.616261745902	10.7769080600209	19.6980751060819	16.6395794088417	Down_hep_Up_gills
XM_027351187.1	-9.74741346614869	1.62084691872776	-9.03651949888389	4.7944610657213e-07	4.79145513401865e-06	6.67607456818318	3235	4499	2812	2134	6777	709	0	0	2	8	10	36	82.8253582946922	135.947428958464	67.1745406202432	113.419120048028	232.227916511171	20.6870394229896	0	0	0.0247863688524598	0.171743554741369	0.332176645971027	0.846080308924154	Up_hep_Down_gills
XM_027351203.1	-7.29179558899967	1.95494776395205	-3.85298464189971	0.0019164673052078	0.00626100539949014	-1.41870097822542	102	376	472	7376	7721	11394	0	5	14	10	113	24	2.61149506833342	11.3616877724789	11.27538519657	392.024100034797	264.57602824004	332.4515193026	0	0.0707187969464131	0.173504581967219	0.214679443426711	3.7535960994726	0.56405353928277	Up_hep_Down_gills
XM_027351204.1	-2.92828285266115	7.66048361272208	-8.39601546769017	1.11249163445489e-06	9.70937660842343e-06	5.74804092762959	22403	22734	21504	12786	21849	13412	65	10312	7323	3982	2138	3249	573.58160799876	686.959068668977	513.698905226782	679.558045423659	748.701158012775	391.332260565778	18.8594041632861	145.850446822282	90.7552895532816	85.4853543725162	71.0193669086055	76.3587478804049	Up_hep_Down_gills
XM_027351212.1	4.23849174548216	5.16245043361144	6.40043925163528	2.09737827143106e-05	0.000119828708410792	2.82674221309825	513	222	606	30	116	1360	111	11238	21209	10212	6184	9459	13.1342840201475	6.7082305465168	14.4764479430538	1.5944581075168	3.97497983108984	39.68176814565	32.2060594173039	158.947568016758	262.84704849591	219.230647627357	205.418037868483	222.307601169822	Down_hep_Up_gills
XM_027351217.1	-8.16945533409982	2.22515374763853	-20.2254691626299	2.21537207717649e-11	3.85233064474836e-08	15.1304881721505	2858	3142	2799	1890	2314	2027	2	19	14	7	4	24	73.1730676989892	94.9426143115125	66.8639897567784	100.450860773558	79.2939942167404	59.1433411994357	0.580289358870341	0.26873142839637	0.173504581967219	0.150275610398697	0.132870658388411	0.56405353928277	Up_hep_Down_gills
XM_027351230.1	3.40328936168988	-0.00538376254228254	3.61097597928695	0.00305560111225414	0.00935759495280134	-1.79135750274462	14	18	16	3	1	24	9	62	136	179	739	186	0.358440499575175	0.543910584852713	0.382216447341356	0.15944581075168	0.0342670675093951	0.700266496687942	2.61130211491653	0.876913082135522	1.68547308196727	3.84276203733812	24.5478541372589	4.37141492944146	Down_hep_Up_gills
XM_027351245.1	-3.42950573056172	5.54146343818687	-9.88224249094898	1.68434114687011e-07	2.06261699470752e-06	7.72890449288955	3863	4852	3969	6327	7102	5243	22	1057	1455	754	398	681	98.9039749899214	146.61411987252	94.813567468615	336.271214875293	243.364713451724	152.97905175562	6.38318294757375	14.9499536744717	18.0320833401645	16.186830034374	13.2206305096469	16.0050191771486	Up_hep_Down_gills
XM_027351250.1	-6.21340964074515	2.43823432980458	-15.1248803020468	9.09667426740567e-10	1.16422939841438e-07	12.4873069938863	1858	2309	2439	1015	1303	1043	0	51	58	23	27	54	47.5701748721911	69.7716411347175	58.2641196915979	53.9458326376517	44.6499889647419	30.4324148352301	0	0.721331728853413	0.718804696721334	0.493762719881434	0.896876944121772	1.26912046338623	Up_hep_Down_gills
XM_027351265.1	-9.76816778479205	-0.0963471956321484	-14.3782273761893	1.72077193795492e-09	1.44999672375338e-07	11.4863183679004	934	1061	1395	667	1034	478	0	0	0	2	2	1	23.9131019002295	32.060507251596	33.3244965025744	35.4501185904568	35.4321478047146	13.9469743923682	0	0	0	0.0429358886853421	0.0664353291942053	0.0235022308034487	Up_hep_Down_gills
XM_027351266.1	-7.36603115890157	-2.30587404236941	-8.62929776001859	8.14509543025499e-07	7.51202436788416e-06	6.12382606630524	46	55	50	70	352	110	0	0	0	0	0	0	1.17773307003272	1.66194900927218	1.19442639794174	3.72040225087253	12.0620077633071	3.2095547764864	0	0	0	0	0	0	Up_hep_Down_gills
XM_027351270.1	-7.96435900701548	-1.65331286366602	-11.1887173018885	3.81058870709108e-08	6.87824605460417e-07	8.86516964318002	194	109	148	81	144	437	0	0	0	0	0	2	4.96696120839885	3.29368076383032	3.53550213790754	4.30503689029536	4.9344577213529	12.7506857938596	0	0	0	0	0	0.0470044616068975	Up_hep_Down_gills
XM_027351300.1	-2.73031802384829	6.04981391891535	-6.89047913718373	9.72478244949012e-06	6.14318489741899e-05	3.57367182179424	4656	5030	4177	6274	7435	6686	42	1139	1324	1924	1314	1723	119.207069001572	151.992791211619	99.7823812840526	333.454338885346	254.775646932353	195.082574868982	12.1860765362772	16.1097419443929	16.4085761803284	41.3043249152991	43.6480112805929	40.4943436743422	Up_hep_Down_gills
XM_027351305.1	5.00346358012514	1.02715107454923	7.14299760465986	6.62694431166811e-06	4.40598508145942e-05	4.19147105469586	22	4	31	1	22	26	13	2533	1019	645	238	400	0.56326364218956	0.120869018856158	0.740544366723876	0.0531486035838933	0.753875485206693	0.758622038078603	3.77188083265722	35.8261425330529	12.6286549303283	13.8468241010228	7.90580417411043	9.40089232137949	Down_hep_Up_gills
XM_027351319.1	-8.23447043081315	2.29486549408627	-13.0923182129167	5.54349146341495e-09	2.35112870758761e-07	10.7857165024268	1921	2584	2864	4894	1504	3796	0	14	13	21	10	26	49.1831571202793	78.0813861810784	68.4167440741027	260.109265939574	51.5376695341303	110.758817559476	0	0.198012631449957	0.161111397540989	0.450826831196092	0.332176645971027	0.611058000889667	Up_hep_Down_gills
XM_027351349.1	3.97956814187022	3.76116975867359	5.34666368768541	0.000122501622593073	0.000566814474349369	1.11668429400345	109	53	92	55	67	1139	41	11047	7209	2562	775	3035	2.790715318121	1.6015144998441	2.19774457221279	2.92317319711413	2.29589352312947	33.2334808219819	11.895931856842	156.246109973405	89.3424665286913	55.0008734059233	25.7436900627546	71.3292704884669	Down_hep_Up_gills
XM_027351350.1	-8.4519399342545	3.05581922799996	-10.7648301173278	6.07362740227449e-08	9.58550700913419e-07	8.699276449741	2647	4930	2197	6302	9872	6101	7	42	17	6	10	31	67.7708573125348	148.971065740215	52.4830959255599	334.942499785695	338.284490452749	178.013579012214	2.03101275604619	0.59403789434987	0.210684135245908	0.128807666056026	0.332176645971027	0.728569154906911	Up_hep_Down_gills
XM_027351358.1	-9.54749659750566	0.125638764023413	-12.026161282125	1.58101214721566e-08	3.86445405218226e-07	9.67720144061343	1188	1286	1016	692	865	780	0	0	0	0	6	11	30.4162366782363	38.859389562255	24.2707444061761	36.7788336800541	29.6410133956268	22.7586611423581	0	0	0	0	0.199305987582616	0.258524538837936	Up_hep_Down_gills
XM_027351369.1	-8.26152131750669	0.989679411474787	-12.7288215054817	7.85735870564934e-09	2.81655953274436e-07	10.3145501286644	1094	1290	1105	808	2272	557	0	2	5	4	5	16	28.0095647525172	38.9802585811111	26.3968233945124	42.9440716957858	77.8547773813458	16.2520182772993	0	0.0282875187785652	0.0619659221311495	0.0858717773706843	0.166088322985513	0.37603569285518	Up_hep_Down_gills
XM_027351371.1	7.14005969511312	-1.57598223633104	11.2435270393464	3.59148415608415e-08	6.58656845039096e-07	8.91352313803891	2	0	2	0	0	0	18	205	123	227	235	246	0.0512057856535964	0	0.0477770559176694	0	0	0	5.22260422983307	2.89947067480294	1.52436168442628	4.87322336578633	7.80615118031912	5.78154877764839	Down_hep_Up_gills
XM_027351378.1	-8.78569133616153	0.458000705639565	-6.21109951239412	2.84746760168466e-05	0.000157190072972653	2.78746570529261	380	2068	1506	138	8157	420	0	2	0	3	2	17	9.72909927418332	62.4892827486339	35.9761231060051	7.33450729457727	279.516469674136	12.254663692039	0	0.0282875187785652	0	0.0644038330280132	0.0664353291942053	0.399537923658628	Up_hep_Down_gills
XM_027351405.1	-8.30723211824529	0.00363194394881383	-13.1881854062515	5.06331892769707e-09	2.25178585936351e-07	10.6123512384939	518	855	683	430	554	463	0	14	0	4	1	1	13.2622984842815	25.8357527805039	16.3158645958841	22.8538995410741	18.9839554002049	13.5093078319382	0	0.198012631449957	0	0.0858717773706843	0.0332176645971027	0.0235022308034487	Up_hep_Down_gills
XM_027351419.1	-12.4151103016738	3.0039687470983	-9.8100479978822	1.83664513475343e-07	2.21369553481812e-06	7.57355479441366	8273	11933	12466	31114	55338	16432	0	0	2	4	10	82	211.812732356101	360.582500502635	297.794389534834	1653.66565190926	1896.27098183491	479.449128065677	0	0	0.0247863688524598	0.0858717773706843	0.332176645971027	1.9271829258828	Up_hep_Down_gills
XM_027351482.1	9.4611469499814	0.869219233066752	10.7185160321549	6.39674497274231e-08	9.94771852346462e-07	8.47354007007963	20	2	19	0	0	0	74	1918	4527	4718	2419	1786	0.512057856535964	0.0604345094280792	0.45388203121786	0	0	0	21.4707062782026	27.1277305086441	56.1039458975428	101.285761408722	80.3535306603913	41.9749842149594	Down_hep_Up_gills
XM_027351483.1	8.12760167229152	-0.177747364611085	7.4961517021074	3.92991038713263e-06	2.82705249661802e-05	4.68642751775994	12	0	7	0	0	2	17	293	2407	1750	1272	337	0.307234713921578	0	0.167219695711843	0	0	0.0583555413906618	4.9324595503979	4.14412150105981	29.8303949139354	37.5689025996744	42.2528693675146	7.92025178076222	Down_hep_Up_gills
XM_027351485.1	-11.3652029918046	1.14395770075368	-12.5427748105863	9.42451691666706e-09	3.05546033189843e-07	10.1338003632219	3046	3103	3494	3703	5555	3323	0	0	0	0	4	25	77.9864115504273	93.764141377665	83.4665166881685	196.809279071157	190.35356001469	96.9577320205846	0	0	0	0	0.132870658388411	0.587555770086218	Up_hep_Down_gills
XM_027351488.1	-10.0377459322936	-0.307355730749868	-10.5036423871324	8.15519330397384e-08	1.19534511508361e-06	8.25413160171134	549	491	587	1248	1882	935	0	0	0	0	0	8	14.0559881619122	14.8366720645935	14.022565911836	66.3294572726988	64.4906210526817	27.2812156001344	0	0	0	0	0	0.18801784642759	Up_hep_Down_gills
XM_027351492.1	3.78020061868243	1.59079974851347	4.03085632969756	0.00136385667906656	0.00467440432846895	-1.1205653248331	20	14	80	5	48	37	33	191	263	1565	893	1177	0.512057856535964	0.423041565996555	1.91108223670678	0.265743017919466	1.64481924045097	1.07957751572724	9.57477442136063	2.70145804335298	3.25940750409846	33.5973328962802	29.6633744852127	27.6621256556592	Down_hep_Up_gills
XM_027351535.1	-11.8766241150236	4.3731691604447	-8.39072541180455	1.12046421163519e-06	9.76856856889603e-06	5.91615459720835	104931	96787	110396	11586	13005	14999	0	0	8	51	63	425	2686.53714720876	2924.63743200775	2637.19793254352	615.779721122987	445.643212959684	437.637382659268	0	0	0.0991454754098392	1.09486516147622	2.09271286961747	9.98844809146571	Up_hep_Down_gills
